row#,Name,FIPS,Source,ToxPi Score,Financial Services,"Food, Water, and Waste Management",Energy,Transportation,Communications,Governance
62611,"TX, Comal, 48091310604",48091310604,"+29.8826756,-098.2746556",0.611970427646878,0.582577174171286,0.667824968213586,0.551339948446726,0.702895448336859,0.456817001855037,0.710368024857773
62612,"TX, Comal, 48091310605",48091310605,"+29.9077583,-098.3406875",0.608632915861847,0.605683657586879,0.667824968213586,0.55257451929123,0.863439440928791,0.274181701606417,0.688093207544179
62613,"TX, Comal, 48091310606",48091310606,"+29.8945877,-098.1815070",0.612990592444431,0.545013842681327,0.667824968213586,0.540117588247586,0.863439440928791,0.488280831661588,0.57326688293371
62614,"TX, Comal, 48091310607",48091310607,"+29.8467788,-098.2194319",0.597746716215275,0.752748435676381,0.667824968213586,0.542964886771847,0.863439440928791,0.222614653867145,0.536887911833902
62615,"TX, Comal, 48091310608",48091310608,"+29.8575376,-098.3287811",0.697570984382914,0.729250376206537,0.667824968213586,0.637446767518458,0.679760383947486,0.702965737642496,0.768177672768923
62616,"TX, Comal, 48091310701",48091310701,"+29.7564925,-098.2997943",0.577464065183644,0.544622266627076,0.667824968213586,0.505135838752692,0.863439440928791,0.281687299370487,0.602074577209234
62617,"TX, Comal, 48091310702",48091310702,"+29.8557112,-098.4725302",0.486297972209016,0.554341743687955,0.667824968213586,0.505135838752692,0.529916160672637,0.141769837813991,0.518799284113233
62618,"TX, Comal, 48091310703",48091310703,"+29.8341035,-098.3880536",0.479605992315788,0.47196742748962,0.667824968213586,0.505135838752692,0.54489818149983,0.209952767633204,0.477856770305799
62619,"TX, Comal, 48091310704",48091310704,"+29.7746940,-098.5079506",0.557641660856462,0.533378439926433,0.667824968213586,0.505135838752692,0.909463680041373,0.24967899925033,0.48036803895436
62620,"TX, Comal, 48091310801",48091310801,"+29.6722189,-098.3273894",0.427136906854784,0.413664549983426,0.667824968213586,0.390081691506329,0.612578098889348,0.0283786093264845,0.45029352320953
62621,"TX, Comal, 48091310802",48091310802,"+29.6638353,-098.2259438",0.576025202092282,0.608379239174626,0.667824968213586,0.459139733100023,0.840938239333257,0.369167200556353,0.510701832175848
62622,"TX, Comal, 48091310901",48091310901,"+29.7785170,-098.2181548",0.545437089714435,0.607620560569515,0.667824968213586,0.454346039100192,0.713620025235854,0.312987385134543,0.516223560032921
62623,"TX, Comal, 48091310902",48091310902,"+29.7761525,-098.0857181",0.556685013224697,0.520232672390856,0.667824968213586,0.386511376211634,0.900579326581206,0.248302671422389,0.616659064528511
62624,"TX, Comal, 48091310903",48091310903,"+29.8397070,-098.0628862",0.502879306871006,0.55276495082664,0.667824968213586,0.455313675708046,0.503955905331608,0.232114353501147,0.605301987645012
62625,"TX, Comanche, 48093950100",48093950100,"+32.1103180,-098.5976725",0.714770616512415,0.683561841590865,0.722233782853131,0.602423698725784,0.884743991496076,0.757548107447545,0.638112276961088
62626,"TX, Comanche, 48093950200",48093950200,"+31.9168827,-098.6640723",0.535908685881144,0.570249520891912,0.458092757021973,0.543506367055044,0.43240514087846,0.591592209153814,0.619606120285659
62627,"TX, Comanche, 48093950300",48093950300,"+31.9056761,-098.5847547",0.680883783988029,0.665811559203065,0.898227863097259,0.602423698725784,0.422844912060407,0.922404547825675,0.573590123015981
62628,"TX, Comanche, 48093950400",48093950400,"+31.8550383,-098.3741211",0.626423118705585,0.51898102750316,0.759117571113319,0.633964739620205,0.16027982348062,0.946430978063927,0.739764572452278
62629,"TX, Concho, 48095950300",48095950300,"+31.3188647,-099.8636483",0.611509951416175,0.476662843925865,1,0.633964739620205,0.0975472596163752,0.72588673715977,0.734998128174837
62630,"TX, Cooke, 48097000100",48097000100,"+33.7657734,-097.0719251",0.627133295200427,0.534965721432059,1,0.379187816645004,0.484057250534158,0.78000933244392,0.584579650147421
62631,"TX, Cooke, 48097000200",48097000200,"+33.7366058,-097.3543190",0.576358834025657,0.601295908050403,1,0.458133617134098,0.449878456915476,0.493078562166242,0.455766459887723
62632,"TX, Cooke, 48097000400",48097000400,"+33.6615833,-097.1763497",0.626746205650228,0.555278729246342,1,0.602423698725784,0.399597972396118,0.67457016327153,0.528606670261596
62633,"TX, Cooke, 48097000500",48097000500,"+33.6528828,-097.1440606",0.683459088182622,0.629936899447065,1,0.602423698725784,0.465819874164693,0.893488567216908,0.509085489541285
62634,"TX, Cooke, 48097000600",48097000600,"+33.6528773,-097.1212073",0.662536544629391,0.585622377236043,1,0.543506367055044,0.490320653731404,0.850245321986338,0.505524547767513
62635,"TX, Cooke, 48097000700",48097000700,"+33.5130829,-097.0158344",0.654370178043604,0.634925997923999,1,0.458133617134098,0.871231199971862,0.477262777616267,0.484667475615402
62636,"TX, Cooke, 48097000900",48097000900,"+33.5090619,-097.2943810",0.570435223828528,0.471869533476057,1,0.458133617134098,0.372716884406672,0.58018655340055,0.539704754553789
62637,"TX, Cooke, 48097001100",48097001100,"+33.6081117,-097.1225432",0.678517524194689,0.600376403565867,1,0.543506367055044,0.600123711270233,0.878903185826653,0.448195477450338
62638,"TX, Coryell, 48099010101",48099010101,"+31.4919842,-097.6318704",0.611296416497999,0.497430359660261,0.432906564992473,0.613915225170976,0.560009391249864,0.788594731410353,0.77492222650407
62639,"TX, Coryell, 48099010102",48099010102,"+31.4201682,-097.9699209",0.57128298015294,0.452011033581887,0.673788993879154,0.567898591766043,0.442218259968676,0.6114312307801,0.680349770941779
62640,"TX, Coryell, 48099010201",48099010201,"+31.4768851,-097.7218822",0.493111744698462,0.359927728966983,0.673788993879154,0.567898591766043,0.580206650447126,0,0.776848503131465
62641,"TX, Coryell, 48099010202",48099010202,"+31.4523806,-097.6780802",0.600187987856686,0.47685863195299,0.673788993879154,0.653271341686989,0.501253515466891,0.641954068514211,0.654001375639884
62642,"TX, Coryell, 48099010300",48099010300,"+31.4335228,-097.7707734",0.625344279289844,0.550485418796534,0.673788993879154,0.653271341686989,0.462325822213716,0.77682391555804,0.635370183604632
62643,"TX, Coryell, 48099010400",48099010400,"+31.3870650,-097.6640917",0.577226202479141,0.684054807873449,0.108985544304864,0.653271341686989,0.617963427538237,0.797269684753995,0.601812408717313
62644,"TX, Coryell, 48099010501",48099010501,"+31.1452359,-097.8264239",0.556439309496541,0.49253216276735,0.673788993879154,0.567898591766043,0.734779172261556,0.0264944669882945,0.843142469316847
62645,"TX, Coryell, 48099010502",48099010502,"+31.1441724,-097.8092301",0.568742033944782,0.443693538643818,0.673788993879154,0.567898591766043,0.749169270657375,0.134759339405456,0.843142469316847
62646,"TX, Coryell, 48099010503",48099010503,"+31.1420060,-097.7878821",0.494561433305931,0.359927728966983,0.673788993879154,0.433798265463311,0.687531621069776,0,0.812321990456363
62647,"TX, Coryell, 48099010504",48099010504,"+31.1154131,-097.8434965",0.478626956991207,0.389142099585942,0.673788993879154,0.567898591766043,0.425149547221565,0.0306258772789439,0.785156632215596
62648,"TX, Coryell, 48099010601",48099010601,"+31.1282323,-097.8913641",0.56722921708204,0.705818744817324,0.534066465345647,0.567898591766043,0.575171182938844,0.521384781838132,0.499035535786249
62649,"TX, Coryell, 48099010603",48099010603,"+31.1412377,-097.9146034",0.570665703867595,0.487798287968634,0.673788993879154,0.567898591766043,0.644818082821608,0.495435596068635,0.554254670701499
62650,"TX, Coryell, 48099010604",48099010604,"+31.2149845,-097.9156668",0.552644393517664,0.675401676317451,0.673788993879154,0.567898591766043,0.535495795621518,0.239547340642241,0.623733962879575
62651,"TX, Coryell, 48099010701",48099010701,"+31.1291933,-097.9289455",0.59230209898255,0.509160160213948,0.595313989406733,0.567898591766043,0.685023044142507,0.61348639064083,0.582930417725237
62652,"TX, Coryell, 48099010702",48099010702,"+31.1117441,-097.9231057",0.541511751409807,0.478078810907755,0.673788993879154,0.567898591766043,0.62176926160574,0.372244072633358,0.535290777666793
62653,"TX, Coryell, 48099010802",48099010802,"+31.0909461,-097.9070695",0.532920994537714,0.607620560569515,0.534066465345647,0.567898591766043,0.534799317779605,0.359385644777813,0.593755386987659
62654,"TX, Coryell, 48099010803",48099010803,"+31.0995562,-097.8893869",0.521872005780128,0.453017943435676,0.673788993879154,0.567898591766043,0.558927363147005,0.360410212700919,0.51718892975197
62655,"TX, Coryell, 48099010804",48099010804,"+31.1171115,-097.8863112",0.566719211250382,0.592726685648887,0.673788993879154,0.653271341686989,0.350352516096322,0.605008234589338,0.525167495601602
62656,"TX, Coryell, 48099980000",48099980000,"+31.2548802,-097.7667096",0.43857085404495,0.359927728966983,0.673788993879154,0.433798265463311,0.388076627322247,0,0.775833508638002
62657,"TX, Cottle, 48101950100",48101950100,"+34.0919063,-100.2764416",0.579587675325936,0.467268514838605,0.668226794037388,0.74372971425215,0.178442487637276,0.822077142369357,0.59778139882084
62658,"TX, Crane, 48103950100",48103950100,"+31.4227965,-102.4877739",0.515257015445069,0.526878976668816,0.48135135396645,0.458133617134098,0.192458334715371,0.87676512427516,0.555954685910517
62659,"TX, Crockett, 48105950100",48105950100,"+30.7175316,-101.4042113",0.630965523919143,0.675401676317451,0.803635995391446,0.45668044545486,0.477798686261257,0.755106939458574,0.617169400631268
62660,"TX, Crosby, 48107950100",48107950100,"+33.6345663,-101.1801165",0.692658492800136,0.596376733868872,1,0.602423698725784,0.441650315781945,0.857318348444422,0.658181859979793
62661,"TX, Crosby, 48107950200",48107950200,"+33.6014344,-101.3498670",0.564407215401855,0.434061466952192,0.456272068390129,0.543506367055044,0.341343536360594,0.860079473398206,0.751180380254964
62662,"TX, Crosby, 48107950300",48107950300,"+33.5857708,-101.5056320",0.6205326997972,0.432659484829381,1,0.543506367055044,0.156182266626003,0.830336064584444,0.760512015688327
62663,"TX, Culberson, 48109950300",48109950300,"+31.4459085,-104.5269447",0.651557600771703,0.563900394869409,1,0.673737332950675,0.168637936993318,0.919129685452353,0.583940254364461
62664,"TX, Dallam, 48111950100",48111950100,"+36.2863696,-102.5940204",0.606878453870221,0.432659484829381,1,0.567898591766043,0.464166870845652,0.641875072223882,0.53467070355637
62665,"TX, Dallam, 48111950300",48111950300,"+36.0696929,-102.5035660",0.593491646464877,0.452011033581887,0.759117571113319,0.567898591766043,0.519745406326968,0.764286291962878,0.497890984038168
62666,"TX, Dallas, 48113000100",48113000100,"+32.8166094,-096.7365761",0.487551543667985,0.536783753112511,0.766818727672746,0.184916380339838,0.553715330011161,0.224823624697621,0.658251446174036
62667,"TX, Dallas, 48113000201",48113000201,"+32.8327403,-096.7571634",0.430961849901797,0.505915672907295,0.747834922421875,0.136306543619975,0.490567004473534,0.0964817905686999,0.608665165419406
62668,"TX, Dallas, 48113000202",48113000202,"+32.8318688,-096.7662373",0.463567151520444,0.584223891328003,0.724537789991555,0.11624754796175,0.489728093087439,0.352029365084777,0.514636221669139
62669,"TX, Dallas, 48113000300",48113000300,"+32.8301656,-096.7761317",0.398177712579769,0.577769878862398,0.766818727672746,0.0892816289302193,0.336464252086004,0.151325559216717,0.467406228710533
62670,"TX, Dallas, 48113000401",48113000401,"+32.8113683,-096.8294336",0.579397826377686,0.579619376475781,0.766818727672746,0.0932577669508038,0.508752392731871,0.712950430048459,0.814988264386456
62671,"TX, Dallas, 48113000404",48113000404,"+32.8195840,-096.8283003",0.558624145661493,0.626793802368745,0.724537789991555,0.0956601750806494,0.878115585365686,0.416900589992145,0.609736931170178
62672,"TX, Dallas, 48113000405",48113000405,"+32.8134620,-096.8205415",0.568009600276853,0.569413925561858,0.706733477402529,0.0915393778023726,0.576859165275991,0.888749569001453,0.574762086616917
62673,"TX, Dallas, 48113000406",48113000406,"+32.8359733,-096.8529643",0.658571125398589,0.67954119460525,0.826309926894296,0.206117579988193,0.826241283574131,0.638718808439443,0.774497958890223
62674,"TX, Dallas, 48113000500",48113000500,"+32.8059309,-096.8122943",0.536925505565238,0.797695772760792,0.724537789991555,0.0552586360172666,0.836994493770591,0.285828329757869,0.521238011093352
62675,"TX, Dallas, 48113000601",48113000601,"+32.8265057,-096.8225476",0.600121679442007,0.703462296062276,0.706733477402529,0.0979457994819609,0.826241283574131,0.72210393609872,0.544243284032425
62676,"TX, Dallas, 48113000603",48113000603,"+32.8189872,-096.8101799",0.489345313981966,0.603799197825795,0.766818727672746,0.058606436235246,0.826241283574131,0.188000004014196,0.492606234569681
62677,"TX, Dallas, 48113000605",48113000605,"+32.8104822,-096.8071673",0.462402108097865,0.478078810907755,0.826309926894296,0.055998266297983,0.43138524195715,0.495845010807333,0.486795391722675
62678,"TX, Dallas, 48113000606",48113000606,"+32.8159774,-096.8010194",0.401134071219045,0.505915672907295,0.826309926894296,0.0578723670844598,0.491825888073788,0.0513034830122444,0.473577089342185
62679,"TX, Dallas, 48113000701",48113000701,"+32.8106978,-096.7954523",0.45586112680503,0.525893044103648,0.787180042601685,0.0567712633582806,0.879730543970767,0.0205679829063512,0.465023883889446
62680,"TX, Dallas, 48113000702",48113000702,"+32.8227094,-096.7886326",0.525515759239663,0.46500646388235,0.826309926894296,0.0656746323765279,0.879730543970767,0.444636345552869,0.471736642761167
62681,"TX, Dallas, 48113000800",48113000800,"+32.8078449,-096.7854163",0.58986820933336,0.611927897166278,0.803150545431782,0.0921733466144151,0.879730543970767,0.644598937744212,0.507627985072704
62682,"TX, Dallas, 48113000900",48113000900,"+32.8137285,-096.7811383",0.548520395112337,0.717045090444116,0.826309926894296,0.0618986251539233,0.879730543970767,0.325460970104282,0.480677214106639
62683,"TX, Dallas, 48113001001",48113001001,"+32.8211822,-096.7765460",0.458302433660338,0.491364427034137,0.826309926894296,0.105942704321586,0.563701146792812,0.268320521278294,0.494175875640904
62684,"TX, Dallas, 48113001002",48113001002,"+32.8155628,-096.7754602",0.487523205666809,0.546373870226896,0.826309926894296,0.100759731226641,0.536099504748961,0.40095930937589,0.514636891528169
62685,"TX, Dallas, 48113001101",48113001101,"+32.8156844,-096.7659906",0.511433251769203,0.68407928137684,0.826309926894296,0.11222122001278,0.512588533314139,0.387147606569623,0.546252942447539
62686,"TX, Dallas, 48113001102",48113001102,"+32.8179521,-096.7573709",0.479370292512949,0.58968148258413,0.664994934157077,0.116887077903723,0.544854853254254,0.349218108445186,0.610585298733327
62687,"TX, Dallas, 48113001202",48113001202,"+32.8006261,-096.7353098",0.55374927452072,0.661937753237794,0.686587398360789,0.275206816007029,0.53547185764782,0.456545362778264,0.706746459092624
62688,"TX, Dallas, 48113001203",48113001203,"+32.8026242,-096.7440785",0.517869698223978,0.573532466561036,0.568156003788916,0.216814951739948,0.648135799247692,0.377728711583918,0.722850256422358
62689,"TX, Dallas, 48113001204",48113001204,"+32.7987176,-096.7483977",0.61888169423029,0.512694833346519,0.523464424171106,0.361560567029637,0.545855384786579,0.898181601757971,0.871533354289932
62690,"TX, Dallas, 48113001301",48113001301,"+32.8060919,-096.7527967",0.553441567633968,0.719873528193128,0.53965877232389,0.148735599134461,0.507161130573777,0.696711489921614,0.708508885656937
62691,"TX, Dallas, 48113001302",48113001302,"+32.8003388,-096.7628648",0.527215246851624,0.608270856516753,0.706733477402529,0.105675770084936,0.548895398909485,0.628750212867302,0.564965765328737
62692,"TX, Dallas, 48113001400",48113001400,"+32.8076818,-096.7617429",0.581285307685814,0.621759253099801,0.766818727672746,0.115552336840968,0.55892536347793,0.836692510181967,0.587963654841473
62693,"TX, Dallas, 48113001502",48113001502,"+32.7935764,-096.7692063",0.573109211059284,0.618144167027517,0.747834922421875,0.192815357195159,0.444526629000221,0.885070912327146,0.550263278383788
62694,"TX, Dallas, 48113001503",48113001503,"+32.8029110,-096.7769554",0.595700258356152,0.610116857915366,0.826309926894296,0.188310841951698,0.5030672626778,0.946478689039234,0.499917971658519
62695,"TX, Dallas, 48113001504",48113001504,"+32.8003476,-096.7737126",0.572919544041599,0.591146396572802,0.826309926894296,0.189612146355365,0.496360888519644,0.795940507977235,0.538147397930255
62696,"TX, Dallas, 48113001600",48113001600,"+32.7979464,-096.7890632",0.575252412202845,0.654756528100008,0.803150545431782,0.0899933836817774,0.836994493770591,0.589186500306237,0.477433021926672
62697,"TX, Dallas, 48113001701",48113001701,"+32.7899075,-096.7951593",0.475280172040532,0.389142099585942,0.599675147110203,0.0547803788432696,0.836994493770591,0.518664664714385,0.452424248218801
62698,"TX, Dallas, 48113001703",48113001703,"+32.7995347,-096.7968999",0.402106566280054,0.516100146532597,0.826309926894296,0.0547692565834092,0.508005171309052,0.0513034830122444,0.456151413348723
62699,"TX, Dallas, 48113001704",48113001704,"+32.7939051,-096.8009704",0.451715056075128,0.487668928022141,0.826309926894296,0.0543744163583651,0.836994493770591,0.0433832337651618,0.461559337640214
62700,"TX, Dallas, 48113001800",48113001800,"+32.8001934,-096.8036295",0.524210244612109,0.62001464192952,0.803150545431782,0.0544967612168295,0.836994493770591,0.356511489244453,0.474093536079476
62701,"TX, Dallas, 48113001900",48113001900,"+32.7917046,-096.8090404",0.51481680126476,0.760674354560199,0.815677274066711,0.0544689555671785,0.836994493770591,0.164225157158369,0.456860572465509
62702,"TX, Dallas, 48113002000",48113002000,"+32.7597444,-096.8173369",0.622933713745447,0.63670906745675,0.803150545431782,0.102038791110587,0.884743991496076,0.77556575966993,0.535394127307557
62703,"TX, Dallas, 48113002100",48113002100,"+32.7842490,-096.8028979",0.393937076387033,0.597460560447603,0.465851048515848,0.0549082848316642,0.312453263809342,0.471481337517864,0.46146796319988
62704,"TX, Dallas, 48113002200",48113002200,"+32.7901761,-096.7801634",0.444870565607233,0.534783918264013,0.629945922285741,0.0917006505703483,0.312675970258163,0.600082987789649,0.500033944475484
62705,"TX, Dallas, 48113002400",48113002400,"+32.7939108,-096.7573363",0.61367573947195,0.68863135300751,0.594285640494763,0.303279925361159,0.473809514780643,0.816648804868215,0.80539919831941
62706,"TX, Dallas, 48113002500",48113002500,"+32.7853521,-096.7452468",0.708745901334844,0.824959255538035,0.724537789991555,0.396609529039966,0.498319278049995,0.967292589402321,0.840756965987192
62707,"TX, Dallas, 48113002701",48113002701,"+32.7738368,-096.7396150",0.813808167104256,0.625248475440361,0.826309926894296,0.562401696518081,0.946314288314785,0.988181942683297,0.934392672774715
62708,"TX, Dallas, 48113002702",48113002702,"+32.7701729,-096.7507889",0.768102405723306,0.594771971289396,0.706733477402529,0.475103078873829,0.946314288314785,0.978857756846974,0.906833861612325
62709,"TX, Dallas, 48113003101",48113003101,"+32.7798448,-096.7992744",0.502669444809576,0.574913471395226,0.664994934157077,0.0557090875416127,0.836994493770591,0.386848775157534,0.496555906835414
62710,"TX, Dallas, 48113003400",48113003400,"+32.7589159,-096.7809362",0.634920719532128,0.580804593282845,0.516766283361502,0.346965322153087,0.884743991496076,0.691480355071429,0.788763771827831
62711,"TX, Dallas, 48113003700",48113003700,"+32.7630462,-096.7615226",0.706321631955464,0.727383397519303,0.706733477402529,0.435291545201781,0.586264534551748,0.971191644874098,0.811065192183327
62712,"TX, Dallas, 48113003800",48113003800,"+32.7576031,-096.7559946",0.810201310266907,0.70672426444278,0.826309926894296,0.492554015656012,0.946314288314785,0.988592825698743,0.900712540594823
62713,"TX, Dallas, 48113003901",48113003901,"+32.7599034,-096.7451821",0.811825458686801,0.6395095354876,0.826309926894296,0.609882623862113,0.946314288314785,0.922740615692756,0.926195761869255
62714,"TX, Dallas, 48113003902",48113003902,"+32.7484474,-096.7543229",0.798228114824541,0.676258248936125,0.826309926894296,0.607196598105827,0.946314288314785,0.815921033684838,0.917368593011372
62715,"TX, Dallas, 48113004000",48113004000,"+32.7459601,-096.7664260",0.756785313723509,0.572462624841385,0.826309926894296,0.428880766024906,0.933278076069648,0.93652545780386,0.843255030706959
62716,"TX, Dallas, 48113004100",48113004100,"+32.7524603,-096.8034032",0.703372591790937,0.485763490972436,0.826309926894296,0.379168137509201,0.884743991496076,0.856284460270049,0.787965543603565
62717,"TX, Dallas, 48113004201",48113004201,"+32.7584519,-096.8299088",0.524785923095528,0.727533734754417,0.594285640494763,0.113283395829448,0.452942358100149,0.649917871042046,0.610752538352348
62718,"TX, Dallas, 48113004202",48113004202,"+32.7553003,-096.8502176",0.539950115053209,0.501884537277369,0.594285640494763,0.206109776624316,0.535379348045134,0.745494207369204,0.656547180508471
62719,"TX, Dallas, 48113004300",48113004300,"+32.7725106,-096.8393198",0.564239182279801,0.507020476774646,0.664994934157077,0.108406284880664,0.538469155008166,0.785861377473937,0.780682865384317
62720,"TX, Dallas, 48113004400",48113004400,"+32.7603016,-096.8446803",0.434816733393231,0.583122583675421,0.664994934157077,0.156137463071555,0.434965384376889,0.115247848257073,0.654432186821369
62721,"TX, Dallas, 48113004500",48113004500,"+32.7439348,-096.8661076",0.623654353770932,0.768897451699475,0.664994934157077,0.36932562117965,0.537318350620099,0.782652583239967,0.618737181729323
62722,"TX, Dallas, 48113004600",48113004600,"+32.7472866,-096.8434614",0.536030125636943,0.534203546612177,0.544480056197127,0.212043502259837,0.541315522155567,0.70387414766441,0.680263978932542
62723,"TX, Dallas, 48113004700",48113004700,"+32.7462987,-096.8302300",0.603248445767957,0.597624882541798,0.599675147110203,0.346339754410684,0.531415730292639,0.723868686387707,0.820566473864712
62724,"TX, Dallas, 48113004800",48113004800,"+32.7436768,-096.8175500",0.631314650975849,0.578675398487854,0.787180042601685,0.333860578847319,0.352553102800747,0.8910428404889,0.844575942628589
62725,"TX, Dallas, 48113004900",48113004900,"+32.7365697,-096.8051170",0.802301861523961,0.835143729163337,0.826309926894296,0.469430726345027,0.884743991496076,0.921917077506695,0.876265717738336
62726,"TX, Dallas, 48113005000",48113005000,"+32.7384312,-096.8303581",0.624667616828718,0.622493458201522,0.629945922285741,0.388126084706193,0.384737526451169,0.82294970092783,0.899753008399854
62727,"TX, Dallas, 48113005100",48113005100,"+32.7362312,-096.8424120",0.593985343932619,0.597624882541798,0.520735233121434,0.419757791749161,0.521793019019123,0.724938889533901,0.779062247630294
62728,"TX, Dallas, 48113005200",48113005200,"+32.7406038,-096.8507934",0.559612817981664,0.617126768529418,0.609877328163392,0.341508849268799,0.45380305189057,0.604278600837585,0.731082309200219
62729,"TX, Dallas, 48113005300",48113005300,"+32.7341224,-096.8602455",0.653441523108245,0.798639750748719,0.609877328163392,0.463740768367098,0.568353412482544,0.804464054554655,0.675573824333064
62730,"TX, Dallas, 48113005400",48113005400,"+32.7273124,-096.8174397",0.71896650501499,0.809198319354422,0.803150545431782,0.419691058189998,0.518671537398045,0.903644740841369,0.859442828874322
62731,"TX, Dallas, 48113005500",48113005500,"+32.7251819,-096.7995404",0.668274363023028,0.628475481673163,0.599675147110203,0.49407945332655,0.503353373857237,0.901741633488505,0.882321088682508
62732,"TX, Dallas, 48113005600",48113005600,"+32.7123835,-096.8208122",0.728728926699406,0.759370266450951,0.724537789991555,0.544824763939609,0.574932596208313,0.870111622140616,0.898596521465392
62733,"TX, Dallas, 48113005700",48113005700,"+32.6991472,-096.7998980",0.746831392239134,0.845628877258868,0.609877328163392,0.645646250443217,0.542011244112076,0.927255947854988,0.910568705602264
62734,"TX, Dallas, 48113005901",48113005901,"+32.6930871,-096.8082134",0.786945285557218,0.796332249000453,0.787180042601685,0.678212338375679,0.579653259751237,0.965183014014169,0.915110809600085
62735,"TX, Dallas, 48113005902",48113005902,"+32.6962613,-096.8186949",0.773871450346169,0.826231877714351,0.826309926894296,0.669720492972267,0.498205800950412,0.936668363289915,0.886092240255771
62736,"TX, Dallas, 48113006001",48113006001,"+32.7073493,-096.8357182",0.698303960396037,0.764313914135873,0.787180042601685,0.584347714353527,0.399990035881093,0.774905759939481,0.879086295464564
62737,"TX, Dallas, 48113006002",48113006002,"+32.6966562,-096.8279838",0.66306695995559,0.607935219898824,0.766818727672746,0.608688780058005,0.46088809307103,0.655859904695286,0.87821103433765
62738,"TX, Dallas, 48113006100",48113006100,"+32.6985450,-096.8485670",0.712340059167488,0.786745628100838,0.766818727672746,0.520391998966027,0.472743461565187,0.888694587828737,0.838645950871391
62739,"TX, Dallas, 48113006200",48113006200,"+32.7239994,-096.8330548",0.65213852654318,0.821718264446152,0.664994934157077,0.444921904683308,0.347234165294874,0.860381985303183,0.773579905374487
62740,"TX, Dallas, 48113006301",48113006301,"+32.7130710,-096.8485394",0.630698167059647,0.627982515390579,0.53965877232389,0.517149860216722,0.590938662389682,0.685146956025951,0.823312236011058
62741,"TX, Dallas, 48113006302",48113006302,"+32.7251924,-096.8473774",0.602687475822765,0.686197987527521,0.548543709747427,0.471898945974699,0.475912462498536,0.698482443926061,0.735089305262346
62742,"TX, Dallas, 48113006401",48113006401,"+32.7258759,-096.8635665",0.677363951331096,0.6081484889998,0.826309926894296,0.505727299340095,0.625044212940557,0.799618386572723,0.699335393239107
62743,"TX, Dallas, 48113006402",48113006402,"+32.7274494,-096.8734340",0.663850130274614,0.610907002453409,0.826309926894296,0.411884948535457,0.494208169021235,0.97593212449685,0.663858610246435
62744,"TX, Dallas, 48113006501",48113006501,"+32.7300528,-096.8883306",0.636794443791354,0.645044043468669,0.686587398360789,0.488448868646969,0.56849509918954,0.804065188054926,0.62812606502723
62745,"TX, Dallas, 48113006502",48113006502,"+32.7225588,-096.8837859",0.605403512148505,0.607620560569515,0.664994934157077,0.501022583419147,0.437109489413797,0.763825671084306,0.65784783424719
62746,"TX, Dallas, 48113006700",48113006700,"+32.7442442,-096.8867307",0.726343622412232,0.757188628434409,0.787180042601685,0.474824100317983,0.831454519792852,0.864295854472775,0.643118588853688
62747,"TX, Dallas, 48113006800",48113006800,"+32.7538742,-096.8647377",0.615201200665288,0.613543148390065,0.629945922285741,0.361439938938629,0.489333139145329,0.910340032823934,0.68660502240803
62748,"TX, Dallas, 48113006900",48113006900,"+32.7622528,-096.8664039",0.648532745297968,0.714443906655162,0.609877328163392,0.458151832787249,0.429275302616031,0.970225305777426,0.709222795788546
62749,"TX, Dallas, 48113007101",48113007101,"+32.8443119,-096.8175334",0.38621462114545,0.526917435031287,0.826309926894296,0.0782372248888456,0.40044975535879,0.0405672973979032,0.444806087301575
62750,"TX, Dallas, 48113007102",48113007102,"+32.8431578,-096.8284897",0.591930249782915,0.802961072204563,0.826309926894296,0.110447219565046,0.594150226703066,0.657086670223983,0.560626383106536
62751,"TX, Dallas, 48113007201",48113007201,"+32.8592616,-096.8740141",0.757883452481372,0.608228901939512,0.766818727672746,0.335812535452819,0.884743991496076,0.991045179696206,0.960651378630873
62752,"TX, Dallas, 48113007202",48113007202,"+32.8618882,-096.8652627",0.721489369770821,0.587373980835863,0.766818727672746,0.244806360912582,0.884743991496076,0.992881370019725,0.852311787687933
62753,"TX, Dallas, 48113007301",48113007301,"+32.8595008,-096.8137240",0.388585366092436,0.39431300123092,0.815677274066711,0.106943777588529,0.427501659224966,0.138814854091135,0.448261630352353
62754,"TX, Dallas, 48113007302",48113007302,"+32.8593389,-096.8345017",0.492506968369096,0.590349259605219,0.747834922421875,0.125512320545953,0.454436831541207,0.496042853760133,0.540865622340191
62755,"TX, Dallas, 48113007601",48113007601,"+32.8876783,-096.8294995",0.490856413473607,0.433523049877596,0.826309926894296,0.189370845413927,0.649677734970591,0.238390260343991,0.607866663341244
62756,"TX, Dallas, 48113007604",48113007604,"+32.8873452,-096.7953727",0.436633753340049,0.47196742748962,0.724537789991555,0.133014354701298,0.604327912326709,0.17112573261312,0.514829302917995
62757,"TX, Dallas, 48113007605",48113007605,"+32.8879061,-096.8106441",0.435451708899269,0.5043598573346,0.706733477402529,0.158534379950978,0.51590451623639,0.201964983752024,0.525213038719094
62758,"TX, Dallas, 48113007700",48113007700,"+32.8726561,-096.7954108",0.550933418593121,0.747608999964334,0.803150545431782,0.172526112975849,0.833529408619226,0.290966899771115,0.457818544796418
62759,"TX, Dallas, 48113007801",48113007801,"+32.8731554,-096.7776351",0.496934018707912,0.693281318651744,0.787180042601685,0.158339670523913,0.467779452317603,0.388129482669781,0.486894145482747
