row#,Name,FIPS,Source,ToxPi Score,ClimateChange.Health,ClimateChange.SocialEconomic,ClimateChange.ExtremeEvents
387,"FL, Washington",12133,"+30.6022166,-085.6627968",0.515806447132906,0.619835818671391,0.494327690431203,0.433255832296124
388,"GA, Appling",13001,"+31.7397120,-082.2901025",0.533153076791831,0.773644798610619,0.535969977114882,0.289844454649992
389,"GA, Atkinson",13003,"+31.3005623,-082.8836144",0.530821366304974,0.73425459280439,0.591144769768225,0.267064736342308
390,"GA, Bacon",13005,"+31.5633274,-082.3878591",0.518722817847991,0.789263563747473,0.505167999450795,0.261736890345704
391,"GA, Baker",13007,"+31.3196219,-084.4548570",0.545547909884731,0.755875570005247,0.55930254976859,0.321465609880355
392,"GA, Baldwin",13009,"+33.0595321,-083.2553624",0.458667580764888,0.841205219698279,0.295410331008519,0.239387191587867
393,"GA, Banks",13011,"+34.3519216,-083.4984409",0.564696439307839,0.703173490951283,0.617563881420123,0.373351945552111
394,"GA, Barrow",13013,"+33.9920094,-083.7123025",0.478237076452803,0.76643146541071,0.423367780669968,0.244911983277731
395,"GA, Bartow",13015,"+34.2409175,-084.8381879",0.568320006393209,0.843829563796884,0.544774588741641,0.316355866641101
396,"GA, Ben Hill",13017,"+31.7407755,-083.1471898",0.480839444410886,0.803188941855043,0.446274558609872,0.193054832767744
397,"GA, Berrien",13019,"+31.2743080,-083.2319058",0.507095818922218,0.757684766092243,0.514401357323628,0.249201333350783
398,"GA, Bibb",13021,"+32.8088443,-083.6941934",0.476250261487956,0.934628648628321,0.322364805105229,0.171757330730317
399,"GA, Bleckley",13023,"+32.4354034,-083.3317174",0.481791015045253,0.898244026478557,0.36967348245196,0.177455536205242
400,"GA, Brantley",13025,"+31.1973339,-081.9829779",0.556879778859707,0.708487710058873,0.534045498918081,0.428106127602167
401,"GA, Brooks",13027,"+30.8336956,-083.5889713",0.502557401782357,0.779385941621057,0.530061079895491,0.198225183830523
402,"GA, Bryan",13029,"+32.0179692,-081.4385431",0.581027948295209,0.758473866454729,0.53767211627631,0.446937862154589
403,"GA, Bulloch",13031,"+32.3934083,-081.7438099",0.473058280332642,0.783853527015974,0.429952355381448,0.205368958600503
404,"GA, Burke",13033,"+33.0637365,-082.0038904",0.577003745518983,0.838588894148861,0.515178420849255,0.377243921558834
405,"GA, Butts",13035,"+33.2903551,-083.9582206",0.558131354269026,0.90249338708425,0.50409270716058,0.267807968562247
406,"GA, Calhoun",13037,"+31.5212790,-084.6262895",0.540803236028437,0.745146132975532,0.564112605737183,0.313150969372595
407,"GA, Camden",13039,"+30.9163582,-081.6365160",0.528733035983485,0.700727893669083,0.434387320407589,0.451083893873784
408,"GA, Candler",13043,"+32.4039862,-082.0714459",0.502985148377528,0.83603097590232,0.438519085620621,0.234405383609642
409,"GA, Carroll",13045,"+33.5822366,-085.0805272",0.539751367646233,0.863628542729276,0.462929629598078,0.292695930611345
410,"GA, Catoosa",13047,"+34.8993926,-085.1373531",0.522211872048296,0.757834136593776,0.525311275297086,0.283490204254025
411,"GA, Charlton",13049,"+30.7799036,-082.1396442",0.630769818015017,0.736246432112072,0.583782957037238,0.57228006489574
412,"GA, Chatham",13051,"+31.9747555,-081.0917682",0.525121619505452,0.811556334325868,0.378439833999163,0.385368690191324
413,"GA, Chattahoochee",13053,"+32.3474454,-084.7880206",0.453541261524813,0.764629467280292,0.291349530810844,0.304644786483302
414,"GA, Chattooga",13055,"+34.4741785,-085.3452894",0.599305703267559,0.874421236226035,0.563028466610727,0.360467406965913
415,"GA, Cherokee",13057,"+34.2443166,-084.4750574",0.49878437288023,0.73740521314358,0.467062487559873,0.291885417937238
416,"GA, Clarke",13059,"+33.9522337,-083.3671299",0.425847683994101,0.782878032410816,0.345634338544164,0.149030681027322
417,"GA, Clay",13061,"+31.6198309,-084.9925826",0.584380473219067,0.839931278424296,0.551694036244436,0.361516104988469
418,"GA, Clayton",13063,"+33.5522424,-084.4129771",0.477278932247737,0.805245860361457,0.485410477595817,0.141180458785937
419,"GA, Clinch",13065,"+30.9176531,-082.7026143",0.570168542816603,0.800284366357734,0.591000231824392,0.319221030267682
420,"GA, Cobb",13067,"+33.9399400,-084.5741657",0.446718751692521,0.819584368225228,0.330056295880864,0.190515590971471
421,"GA, Coffee",13069,"+31.5492446,-082.8449382",0.489121003504018,0.765470274486609,0.46844805402851,0.233444681996935
422,"GA, Colquitt",13071,"+31.1897575,-083.7697405",0.491524160200198,0.761436768269755,0.503682134577266,0.209453577753573
423,"GA, Columbia",13073,"+33.5505555,-082.2513423",0.48618022646884,0.801983546032901,0.340830807750744,0.315726325622876
424,"GA, Cook",13075,"+31.1529350,-083.4295515",0.521115561124932,0.766059147696584,0.579380813825686,0.217906721852526
425,"GA, Coweta",13077,"+33.3528965,-084.7621381",0.478649664545914,0.83192183860778,0.346268332189441,0.25775882284052
426,"GA, Crawford",13079,"+32.7094463,-083.9791817",0.507592453723155,0.871409166901499,0.373254821455729,0.278113372812239
427,"GA, Crisp",13081,"+31.9147533,-083.7533380",0.484962402757806,0.808840698106672,0.469631556256434,0.176414953910312
428,"GA, Dade",13083,"+34.8524237,-085.5062006",0.557636689907618,0.796140253698323,0.529135574890042,0.347634241134488
429,"GA, Dawson",13085,"+34.4428421,-084.1732841",0.535242234327155,0.706745995350203,0.561299086024554,0.337681621606707
430,"GA, Decatur",13087,"+30.8779607,-084.5777442",0.574090663705328,0.793372415068232,0.667697745029288,0.261201831018463
431,"GA, DeKalb",13089,"+33.7706611,-084.2263431",0.438549051785383,0.818995490462275,0.302787147269903,0.193864517623972
432,"GA, Dodge",13091,"+32.1606555,-083.1568180",0.470253957263118,0.844240644749569,0.335272481991942,0.231248745047844
433,"GA, Dooly",13093,"+32.1519954,-083.8071670",0.51426868415316,0.831155381341454,0.494705249595359,0.216945421522667
434,"GA, Dougherty",13095,"+31.5350683,-084.2144444",0.470893650053742,0.800512645211389,0.42686671459856,0.185301590351279
435,"GA, Douglas",13097,"+33.6993166,-084.7659441",0.467042475944904,0.830792258063739,0.358871038872239,0.211464130898733
436,"GA, Early",13099,"+31.3241906,-084.9067225",0.546239978439879,0.781363653219531,0.542742459251622,0.314613822848485
437,"GA, Echols",13101,"+30.7085000,-082.8361320",0.5300116455836,0.671901603037654,0.641221504461491,0.276911829251655
438,"GA, Effingham",13103,"+32.3617106,-081.3433367",0.608931555150755,0.767504819574134,0.62154724340372,0.437742602474411
439,"GA, Elbert",13105,"+34.1150165,-082.8420572",0.539485302873372,0.805789138053033,0.446171911128262,0.366494859438819
440,"GA, Emanuel",13107,"+32.5910995,-082.2997628",0.49975298122027,0.849578314514004,0.422867706608583,0.226812922538225
441,"GA, Evans",13109,"+32.1519021,-081.8876180",0.515775943495707,0.821780465823111,0.518794372782541,0.206752991881469
442,"GA, Fannin",13111,"+34.8638367,-084.3192867",0.582827258809258,0.902430888917023,0.501325874128249,0.344725013382501
443,"GA, Fayette",13113,"+33.4127172,-084.4939407",0.457239983637986,0.824881969234185,0.328044614785908,0.218793366893866
444,"GA, Floyd",13115,"+34.2636769,-085.2137297",0.592909585575772,0.932258050259342,0.507367621404293,0.33910308506368
445,"GA, Forsyth",13117,"+34.2251430,-084.1273355",0.44867546421492,0.696815793204683,0.420460698798117,0.228749900641959
446,"GA, Franklin",13119,"+34.3751554,-083.2272905",0.56479986098353,0.738945109612841,0.607237058853623,0.348217414484127
447,"GA, Fulton",13121,"+33.7900338,-084.4681816",0.455802966136302,0.816320653467516,0.339418131273885,0.211670113667506
448,"GA, Gilmer",13123,"+34.6905413,-084.4539838",0.616668074971627,0.853220924834902,0.601896726143059,0.394886573936919
449,"GA, Glascock",13125,"+33.2274908,-082.6069126",0.523383179526488,0.854720039461879,0.479646936930779,0.235782562186806
450,"GA, Glynn",13127,"+31.2127465,-081.4965167",0.545935743506326,0.776809735704136,0.411963428091273,0.449034066723568
451,"GA, Gordon",13129,"+34.5096669,-084.8738622",0.613590752179942,0.857880166462591,0.649911817753543,0.33298027232369
452,"GA, Grady",13131,"+30.8758626,-084.2447719",0.524341116164525,0.777789434793406,0.55961166538953,0.235622248310639
453,"GA, Greene",13133,"+33.5768360,-083.1671033",0.525936845564166,0.881477396592841,0.43285491275153,0.263478227348126
454,"GA, Gwinnett",13135,"+33.9591011,-084.0229381",0.421441936827083,0.724606993829703,0.350325042488006,0.18939377416354
455,"GA, Habersham",13137,"+34.6351078,-083.5264058",0.557460057807458,0.759237194871653,0.550712793773989,0.362430184776731
456,"GA, Hall",13139,"+34.3175876,-083.8184973",0.486490591676467,0.704715669107283,0.495285364663787,0.25947074125833
457,"GA, Hancock",13141,"+33.2692195,-083.0004653",0.518356011031949,0.879343852202162,0.354161932541582,0.321562248352103
458,"GA, Haralson",13143,"+33.7951649,-085.2200622",0.552344486113478,0.868732627481759,0.469384867270378,0.318915963588296
459,"GA, Harris",13145,"+32.7315494,-084.9124320",0.511757236290697,0.844655885069098,0.397652649232774,0.29296317457022
460,"GA, Hart",13147,"+34.3487328,-082.9632900",0.57949246203709,0.768086362844414,0.608371393670722,0.362019629596132
461,"GA, Heard",13149,"+33.2909683,-085.1395936",0.566097400805924,0.844492755468735,0.531146415315653,0.322653031633384
462,"GA, Henry",13151,"+33.4528811,-084.1544404",0.489024152622127,0.81490973292771,0.465376781351585,0.186785943587087
463,"GA, Houston",13153,"+32.4583811,-083.6628559",0.445274105831359,0.882552744915177,0.291167944744749,0.162101627834152
464,"GA, Irwin",13155,"+31.6043062,-083.2770374",0.508509380165489,0.764300699647628,0.493061092155812,0.268166348693027
465,"GA, Jackson",13157,"+34.1341570,-083.5651332",0.552265200582771,0.766101728661746,0.549925451077291,0.340768422009274
466,"GA, Jasper",13159,"+33.3149051,-083.6878919",0.489401572839563,0.842715458362554,0.355203043268202,0.270286216887933
467,"GA, Jeff Davis",13161,"+31.8116153,-082.6368248",0.529141820960207,0.806440607824867,0.529311356859048,0.251673498196707
468,"GA, Jefferson",13163,"+33.0518742,-082.4190497",0.538653393715985,0.869407762372874,0.525798881980763,0.220753536794318
469,"GA, Jenkins",13165,"+32.7945631,-081.9715244",0.530931663962597,0.869698727498009,0.488019408633375,0.235076855756408
470,"GA, Johnson",13167,"+32.6898312,-082.6613536",0.504460853400344,0.897826976217944,0.397910787069943,0.217644796913145
471,"GA, Jones",13169,"+33.0202261,-083.5623393",0.509501928590433,0.865019777122269,0.414445107583511,0.249040901065518
472,"GA, Lamar",13171,"+33.0744604,-084.1467206",0.558301361461991,0.934469233548723,0.455387162170965,0.285047688666286
473,"GA, Lanier",13173,"+31.0381973,-083.0631635",0.500837538456394,0.753141228571636,0.513064020180451,0.236307366617094
474,"GA, Laurens",13175,"+32.3932197,-082.9263171",0.465882964084289,0.882462349102452,0.318830190094167,0.196356353056247
475,"GA, Lee",13177,"+31.8184185,-084.1466814",0.492385686886306,0.739760887989687,0.490435774946684,0.246960397722548
476,"GA, Liberty",13179,"+31.8072445,-081.4579687",0.542276270208113,0.758295210890965,0.478847245806255,0.38968635392712
477,"GA, Lincoln",13181,"+33.7921507,-082.4482992",0.528550734619431,0.855934702543471,0.484786888835861,0.244930612478963
478,"GA, Long",13183,"+31.7495633,-081.7428697",0.569345171702961,0.751237284831005,0.580522063722563,0.376276166555316
479,"GA, Lowndes",13185,"+30.8336801,-083.2689668",0.420128903878347,0.73473669790255,0.383008049137696,0.142641964594795
480,"GA, Lumpkin",13187,"+34.5681492,-083.9988275",0.546657659614098,0.792490915866977,0.458475857097575,0.389006205877742
481,"GA, McDuffie",13189,"+33.4824637,-082.4731880",0.528101860171265,0.852279857424895,0.520574690580995,0.211451032507907
482,"GA, McIntosh",13191,"+31.4829776,-081.3701993",0.614379008463259,0.762871176527939,0.565497524598431,0.514768324263407
483,"GA, Macon",13193,"+32.3662155,-084.0521624",0.535626511970693,0.815388558237535,0.540145852529056,0.251345125145489
484,"GA, Madison",13195,"+34.1284855,-083.2036369",0.569029268393666,0.789465573184865,0.56798223008764,0.349640001908492
485,"GA, Marion",13197,"+32.3595381,-084.5295606",0.565895284850195,0.807447171933699,0.561857252748688,0.328381429868198
486,"GA, Meriwether",13199,"+33.0302196,-084.6632794",0.558546139667848,0.939156939658479,0.42296300339172,0.313518475953347
487,"GA, Miller",13201,"+31.1629079,-084.7303856",0.526548597746957,0.766952223293916,0.518161260784684,0.294532309162271
488,"GA, Mitchell",13205,"+31.2289404,-084.1924067",0.546680245608213,0.765948969854863,0.595764751621638,0.278327015348138
489,"GA, Monroe",13207,"+33.0174352,-083.9229376",0.510387477186683,0.881180133921158,0.382612603796331,0.267369693842561
490,"GA, Montgomery",13209,"+32.1721081,-082.5333487",0.484032969889816,0.799616333580095,0.428510243068764,0.223972333020588
491,"GA, Morgan",13211,"+33.5937317,-083.4923244",0.525802895382362,0.847450829558367,0.442732161256798,0.287225695331921
492,"GA, Murray",13213,"+34.7970974,-084.7379899",0.592233757211272,0.839499133094885,0.593875711111918,0.343326427427012
493,"GA, Muscogee",13215,"+32.5101970,-084.8749460",0.480686803819989,0.865175626585197,0.387304171557808,0.189580613316961
494,"GA, Newton",13217,"+33.5440455,-083.8551891",0.456378158330544,0.83421108346809,0.336277548440704,0.198645843082837
495,"GA, Oconee",13219,"+33.8341247,-083.4377284",0.46697276290943,0.741168232055556,0.411260911036872,0.248489145635862
496,"GA, Oglethorpe",13221,"+33.8668062,-083.0740805",0.551402612044184,0.84031268176425,0.525020988241584,0.288874166126718
497,"GA, Paulding",13223,"+33.9209028,-084.8669788",0.460774502200681,0.772686810363787,0.417044719151051,0.192591977087205
498,"GA, Peach",13225,"+32.5713241,-083.8319779",0.497004894226064,0.899387819881731,0.3971479395085,0.19447892328796
499,"GA, Pickens",13227,"+34.4566206,-084.4902556",0.560391797524155,0.783277385620484,0.528108093620774,0.369789913331209
500,"GA, Pierce",13229,"+31.3539879,-082.2104266",0.506126856759475,0.737294215184233,0.507288951076422,0.273797404017769
501,"GA, Pike",13231,"+33.0907685,-084.3866265",0.493489689274548,0.886571407817934,0.297055495325815,0.296842164679895
502,"GA, Polk",13233,"+33.9959611,-085.1868259",0.608670180013269,0.882150677509786,0.62986214286113,0.313997719668889
503,"GA, Pulaski",13235,"+32.2387936,-083.4818548",0.46668865951627,0.834555552960351,0.37815073530166,0.187359690286797
504,"GA, Putnam",13237,"+33.3210605,-083.3717898",0.561159273491014,0.855542356734985,0.515640284767447,0.312295178970611
505,"GA, Quitman",13239,"+31.8614871,-085.0093171",0.537603234417268,0.827607599437503,0.416978392307508,0.368223711506793
506,"GA, Rabun",13241,"+34.8830262,-083.4047353",0.545434717190118,0.807789902713499,0.384626157476874,0.44388809137998
507,"GA, Randolph",13243,"+31.7626510,-084.7523108",0.538073347713869,0.785711245923577,0.482074199818885,0.346434597399146
508,"GA, Richmond",13245,"+33.3614870,-082.0749983",0.502383608194163,0.84713826880928,0.392538808016485,0.267473747756725
509,"GA, Rockdale",13247,"+33.6520811,-084.0263696",0.456852439367499,0.81675067880054,0.385312351951478,0.168494287350479
510,"GA, Schley",13249,"+32.2634410,-084.3227238",0.513482824742666,0.774180314166888,0.491300760150686,0.274967399910423
511,"GA, Screven",13251,"+32.7447512,-081.6175849",0.574480185921092,0.853723414209322,0.525155063941244,0.344562079612708
512,"GA, Seminole",13253,"+30.9338940,-084.8675915",0.534909321543261,0.783280597910103,0.556240933931212,0.265206432788468
513,"GA, Spalding",13255,"+33.2623888,-084.2860671",0.467234999041973,0.9074584391755,0.270271998316493,0.223974559633925
514,"GA, Stephens",13257,"+34.5529139,-083.2902156",0.515729956343237,0.759015929314608,0.489041543718638,0.299132395996465
515,"GA, Stewart",13259,"+32.0732250,-084.8349117",0.52164968046609,0.828414023678129,0.377118396817087,0.359416620903053
516,"GA, Sumter",13261,"+32.0422026,-084.2042832",0.484152939995189,0.789044350700354,0.414955075851055,0.248459393434156
517,"GA, Talbot",13263,"+32.7046026,-084.5300288",0.542332106865849,0.891218764462181,0.428914793787244,0.306862762348121
518,"GA, Taliaferro",13265,"+33.5593144,-082.8752078",0.537422976605215,0.929000308673985,0.411987143851791,0.27128147728987
519,"GA, Tattnall",13267,"+32.0437683,-082.0592081",0.544675067228312,0.814965955925091,0.546415597318919,0.272643648440927
520,"GA, Taylor",13269,"+32.5546668,-084.2514261",0.542978229824085,0.86383205214637,0.475004000469517,0.290098636856367
521,"GA, Telfair",13271,"+31.9136387,-082.9310624",0.477916885665831,0.813520209349603,0.359576482729553,0.260653964918338
522,"GA, Terrell",13273,"+31.7771909,-084.4394464",0.504461555865736,0.784056223774438,0.473510625694952,0.255817818127817
523,"GA, Thomas",13275,"+30.8646156,-083.9197828",0.455308076654777,0.766442301396767,0.410039167759231,0.189442760808334
524,"GA, Tift",13277,"+31.4570027,-083.5259307",0.461719103104978,0.769352848832922,0.407295456836062,0.20850900364595
525,"GA, Toombs",13279,"+32.1266975,-082.3320708",0.506550802113291,0.829657073495152,0.467624962592453,0.222370370252267
526,"GA, Towns",13281,"+34.9026495,-083.7321583",0.543772722313214,0.856652603323337,0.384204119711889,0.390461443904415
527,"GA, Treutlen",13283,"+32.4095857,-082.5708819",0.495107302558591,0.896981423089584,0.367951360063279,0.22038912452291
528,"GA, Troup",13285,"+33.0344820,-085.0283600",0.482702850999166,0.852705814003498,0.332156057681399,0.2632466813126
529,"GA, Turner",13287,"+31.7182318,-083.6285665",0.486655952810767,0.812977699474029,0.442487612544234,0.204502546414038
530,"GA, Twiggs",13289,"+32.6658469,-083.4258792",0.553348201047424,0.961397187138344,0.44986629247339,0.248781123530538
531,"GA, Union",13291,"+34.8337696,-083.9895727",0.585590876725812,0.893269024630518,0.46645664528671,0.397046960260207
532,"GA, Upson",13293,"+32.8818366,-084.2922810",0.530879904848878,0.972511578624387,0.328410450940034,0.291717684982214
533,"GA, Walker",13295,"+34.7358269,-085.3053852",0.563101690353039,0.827728803458704,0.538488291573746,0.323087976026667
534,"GA, Walton",13297,"+33.7826485,-083.7342152",0.460827288705688,0.775926586992788,0.385139793279241,0.221415485845036
535,"GA, Ware",13299,"+31.0508810,-082.4215072",0.486550831856983,0.776152573709441,0.450070042516366,0.23342987934514
536,"GA, Warren",13301,"+33.4191691,-082.6880123",0.537334347107399,0.900896779264353,0.460415586697685,0.250690675360159
537,"GA, Washington",13303,"+32.9718477,-082.7981123",0.498175125214441,0.859143253333464,0.406507055439616,0.228875066870244
538,"GA, Wayne",13305,"+31.5478449,-081.9123763",0.494100776099877,0.784265845601521,0.436639609318741,0.261396873379371
539,"GA, Webster",13307,"+32.0465538,-084.5532179",0.467633392423792,0.704304848290979,0.394148567886919,0.304446761093476
540,"GA, Wheeler",13309,"+32.1092760,-082.7387013",0.486494687272175,0.794743786049421,0.422707276190868,0.242032999576237
541,"GA, White",13311,"+34.6436773,-083.7437125",0.566330111489282,0.759656917295477,0.539889684419706,0.399443732752661
542,"GA, Whitfield",13313,"+34.8017261,-084.9685410",0.568126827783378,0.827672726479291,0.590903686350051,0.285804070520792
543,"GA, Wilcox",13315,"+31.9627168,-083.4382617",0.471542593165287,0.830334275955357,0.387287323928688,0.197006179611815
544,"GA, Wilkes",13317,"+33.7790400,-082.7479223",0.522969397098493,0.93318185347394,0.376387723232659,0.259338614588881
545,"GA, Wilkinson",13319,"+32.8043209,-083.1755868",0.479986661283827,0.886838403838521,0.293195388638538,0.259926191374423
546,"GA, Worth",13321,"+31.5517733,-083.8499598",0.525747512658265,0.785083038323848,0.576314967204512,0.215844532446436
547,"HI, Hawaii",15001,"+19.5977643,-155.5024434",0.235263027071374,0.376484628904885,0.173550361795124,0.155754090514114
548,"HI, Honolulu",15003,"+21.4613641,-158.2019756",0.155610703744662,0.3941326936018,0.00433286121925509,0.0683665564129307
549,"HI, Kalawao",15005,"+21.2187644,-156.9740097",0.216539126359425,0.413565208017872,0,0.236052171060402
550,"HI, Kauai",15007,"+22.0120383,-159.7059653",0.264038425005165,0.386584881662554,0.067349539495442,0.3381808538575
551,"HI, Maui",15009,"+20.8559306,-156.6015503",0.233894126029186,0.380433505408814,0.116101090385197,0.205147782293549
552,"ID, Ada",16001,"+43.4478606,-116.2444560",0.438459414053039,0.344364567872327,0.486873935029496,0.484139739257295
553,"ID, Adams",16003,"+44.8845828,-116.4318730",0.442280580714273,0.214059292307272,0.62830263970062,0.484479810134928
554,"ID, Bannock",16005,"+42.6929385,-112.2289863",0.445120621467798,0.218313681822942,0.404099175109734,0.712949007470717
555,"ID, Bear Lake",16007,"+42.2858329,-111.3274448",0.504061744094106,0.135002134838202,0.585720212780048,0.791462884664069
556,"ID, Benewah",16009,"+47.2184513,-116.6335414",0.41818168184622,0.362306205053448,0.401134996792627,0.491103843692585
557,"ID, Bingham",16011,"+43.2163568,-112.3992058",0.476903170600619,0.257066494839707,0.53151140659839,0.64213161036376
558,"ID, Blaine",16013,"+43.3944816,-113.9552897",0.509689054323119,0.209245032642644,0.471930656715117,0.847891473611596
559,"ID, Boise",16015,"+43.9872749,-115.7151105",0.51858669466389,0.226891327689566,0.561423351524557,0.767445404777549
560,"ID, Bonner",16017,"+48.3125124,-116.5969397",0.35912801716177,0.234113344520964,0.271642832056428,0.571627874907919
561,"ID, Bonneville",16019,"+43.3951708,-111.6218783",0.37665263218891,0.222880589505466,0.404410485907863,0.502666821153399
562,"ID, Boundary",16021,"+48.7730651,-116.5246194",0.433374858596718,0.175460266325351,0.46620250744118,0.658461802023622
563,"ID, Butte",16023,"+43.6850995,-113.1776271",0.518104400290252,0.212658071700613,0.503093411182707,0.838561717987437
564,"ID, Camas",16025,"+43.4633958,-114.8044265",0.510560059691639,0.21051102694153,0.571939827475316,0.749229324658072
565,"ID, Canyon",16027,"+43.6230509,-116.7085267",0.422971364770989,0.322500275832318,0.49160658929584,0.454807229184808
566,"ID, Caribou",16029,"+42.7862726,-111.5441715",0.524472106924946,0.146999089523906,0.593998181713507,0.832419049537425
567,"ID, Cassia",16031,"+42.2886346,-113.6054984",0.516430605694992,0.258573014185907,0.57403296291085,0.716685839988217
568,"ID, Clark",16033,"+44.2862512,-112.3611202",0.518982114671757,0.195898250083337,0.548097112457633,0.812950981474302
569,"ID, Clearwater",16035,"+46.6725700,-115.6535003",0.458926422324637,0.334660037959595,0.478368698984143,0.563750530030174
570,"ID, Custer",16037,"+44.2733408,-114.2522508",0.537365565701795,0.180807702568002,0.548904341554804,0.882384652982579
571,"ID, Elmore",16039,"+43.3948263,-115.4707508",0.56710889263249,0.344863368707548,0.747730428874361,0.608732880315563
572,"ID, Franklin",16041,"+42.1735886,-111.8229553",0.562650728741388,0.222728457895877,0.676729539820613,0.788494188507674
573,"ID, Fremont",16043,"+44.2180909,-111.4844290",0.460459618149542,0.174388401848672,0.462596951253111,0.744393501346844
574,"ID, Gem",16045,"+44.0614727,-116.3987839",0.466679043060231,0.264908397442297,0.668576479440677,0.46655225229772
575,"ID, Gooding",16047,"+42.9731849,-114.8214203",0.56033189175283,0.248950211140805,0.757873216552509,0.674172247565175
576,"ID, Idaho",16049,"+45.8492367,-115.4673755",0.461032081649686,0.274087006509641,0.488682549253644,0.620326689185772
577,"ID, Jefferson",16051,"+43.7969649,-112.3185879",0.447218678099894,0.248133143357351,0.520819288921197,0.572703602021133
578,"ID, Jerome",16053,"+42.6911715,-114.2630091",0.518904240421096,0.241211175553893,0.606967652353692,0.708533893355704
579,"ID, Kootenai",16055,"+47.6771129,-116.6949184",0.344983552248249,0.326750749265928,0.26028026347874,0.447919644000078
580,"ID, Latah",16057,"+46.8189202,-116.7309737",0.405701254742711,0.360466014727936,0.375622684887404,0.481015064612792
581,"ID, Lemhi",16059,"+44.9287886,-113.8878408",0.488877718350201,0.189471439550867,0.49393047791272,0.783231237587017
582,"ID, Lewis",16061,"+46.2363277,-116.4237600",0.381957036384041,0.310926206021622,0.402361026787043,0.432583876343459
583,"ID, Lincoln",16063,"+42.9861805,-114.1538989",0.608039784255112,0.283301488210762,0.704195663327458,0.836622201227117
584,"ID, Madison",16065,"+43.7897087,-111.6565500",0.409766646551435,0.255313909918057,0.442703288699002,0.531282741037246
585,"ID, Minidoka",16067,"+42.8569373,-113.6400095",0.463388569257339,0.24716553097282,0.510662633649765,0.632337543149431
586,"ID, Nez Perce",16069,"+46.3337663,-116.7609025",0.316898202563321,0.356223182618591,0.280329493114708,0.314141931956665
587,"ID, Oneida",16071,"+42.1838897,-112.5204649",0.565244882145953,0.270048597276203,0.548499119053553,0.877186930108104
588,"ID, Owyhee",16073,"+42.5930630,-116.1426554",0.503301555285253,0.347229851324441,0.579335174191151,0.583339640340167
589,"ID, Payette",16075,"+44.0027397,-116.7486549",0.501037276119267,0.284251931808905,0.688858253304655,0.53000164324424
590,"ID, Power",16077,"+42.6941260,-112.8444070",0.574310968311477,0.262652264594769,0.588621187355786,0.871659452983877
591,"ID, Shoshone",16079,"+47.3476935,-115.8850916",0.383003230963629,0.251312115558541,0.264508676555597,0.633188900776749
592,"ID, Teton",16081,"+43.7609939,-111.2117653",0.484011174866906,0.189260355572895,0.505946472246779,0.756826696781043
593,"ID, Twin Falls",16083,"+42.3523090,-114.6656386",0.428582057207753,0.23618961922839,0.543587018257399,0.50596953413747
594,"ID, Valley",16085,"+44.7715315,-115.6378747",0.445458054386425,0.197016040103273,0.488186543783458,0.651171579272545
595,"ID, Washington",16087,"+44.4482128,-116.7978299",0.465459090560209,0.230977995411068,0.575107700315424,0.590291575954136
596,"IL, Adams",17001,"+39.9860525,-091.1949607",0.399392877637813,0.428123812984241,0.470273215101926,0.299781604827271
597,"IL, Alexander",17003,"+37.1836828,-089.3495061",0.530805505898043,0.60098990420752,0.597945971113651,0.393480642372959
598,"IL, Bond",17005,"+38.8859240,-089.4365916",0.491015982145146,0.540998805330402,0.612605849054395,0.319443292050641
599,"IL, Boone",17007,"+42.3189831,-088.8242951",0.515290339413467,0.426639855545998,0.693862476815992,0.425368685878409
600,"IL, Brown",17009,"+39.9620694,-090.7503095",0.46809954910617,0.401660413306761,0.61037373757922,0.392264496432528
601,"IL, Bureau",17011,"+41.4013043,-089.5283772",0.547096714193622,0.393815497534468,0.735776018926618,0.511698626119781
602,"IL, Calhoun",17013,"+39.1642619,-090.6662949",0.483631992674144,0.530969241217033,0.518337033414518,0.40158970339088
603,"IL, Carroll",17015,"+42.0590844,-089.9264854",0.562428448280212,0.404087596650892,0.709749603936873,0.57344814425287
604,"IL, Cass",17017,"+39.9692024,-090.2457045",0.494596219474848,0.413991122879435,0.656602237659709,0.413195297885399
605,"IL, Champaign",17019,"+40.1391496,-088.1972014",0.40498273989645,0.363316621635367,0.494731048688593,0.356900549365392
606,"IL, Christian",17021,"+39.5455242,-089.2795925",0.478088750993207,0.491800045589823,0.617095396827392,0.325370810562407
607,"IL, Clark",17023,"+39.3323642,-087.7916872",0.50634915786021,0.50288354448284,0.604043054588108,0.412120874509683
608,"IL, Clay",17025,"+38.7473124,-088.4837894",0.518783697243322,0.580170237039792,0.651338113343398,0.324842741346776
609,"IL, Clinton",17027,"+38.6064228,-089.4231363",0.510678153107123,0.462116507539134,0.776329938266462,0.293588013515773
610,"IL, Coles",17029,"+39.5136797,-088.2207820",0.416569393834248,0.452619778889686,0.503875512590399,0.293212890022658
611,"IL, Cook",17031,"+41.8942937,-087.6454546",0.40124287337444,0.434430790200246,0.478296297789772,0.291001532133301
612,"IL, Crawford",17033,"+39.0037296,-087.7571722",0.500550218318916,0.557450180848146,0.610836148318485,0.333364325790118
613,"IL, Cumberland",17035,"+39.2731210,-088.2406193",0.497765400667922,0.478822680401706,0.63069401364678,0.38377950795528
614,"IL, DeKalb",17037,"+41.8946125,-088.7689910",0.467439455036414,0.353835456604249,0.619380505555792,0.429102402949201
