row#,Name,FIPS,Source,ToxPi Score,Temperature,Droughts,Wildfires,Precipitation,Flooding,Storms
366,"FL, Okaloosa",12091,"+30.6658583,-086.5941941",0.470887168120432,0.20877308707124,0.591544715447155,0.464664310954064,0.163608728693953,0.863886498168347,0.532845668387837
367,"FL, Okeechobee",12093,"+27.3855924,-080.8873884",0.417257010134216,0.237302110817942,0.515284552845528,0.842434950208802,0.0045597654977744,0.327655460551716,0.576305220883534
368,"FL, Orange",12095,"+28.5144350,-081.3232950",0.308535169201953,0.289248021108179,0.453170731707317,0.537423707035014,0.0457062208229291,0.0430174693632935,0.482644865174986
369,"FL, Osceola",12097,"+28.0590267,-081.1393116",0.355449815077465,0.285839929639402,0.445691056910569,0.690009637006103,0.0457062208229291,0.0999041401764376,0.565547905909352
370,"FL, Palm Beach",12099,"+26.6457628,-080.4486728",0.378036822340808,0.305573878627968,0.378861788617886,0.573401863154513,0.0022798827488872,0.520295144533002,0.487808376362593
371,"FL, Pasco",12101,"+28.3020241,-082.4557068",0.460180759876231,0.363456464379947,0.354471544715447,0.555734018631545,0.0647052437303224,0.897043162728409,0.525674125071716
372,"FL, Pinellas",12103,"+27.9031220,-082.7395180",0.399344453541555,0.348944591029024,0.321788617886179,0.337295213620302,0.0230159591792422,0.882090612626952,0.482931726907631
373,"FL, Polk",12105,"+27.9531147,-081.6927831",0.370464743763159,0.262917766051011,0.435609756097561,0.684227433344041,0.045597654977744,0.234481749985818,0.559954102122777
374,"FL, Putnam",12107,"+29.6060059,-081.7408939",0.485792359562037,0.243183817062445,0.476585365853659,0.729521362030196,0.0730648138095755,0.735485430859608,0.656913367756741
375,"FL, St. Johns",12109,"+29.8905926,-081.3839139",0.451781630798985,0.172438434476693,0.448780487804878,0.635078702216511,0.0730648138095755,0.845899922504609,0.535427423981641
376,"FL, St. Lucie",12111,"+27.3807748,-080.4433638",0.446568488379252,0.234608619173263,0.511382113821138,0.704304529392869,0.0045597654977744,0.701893825511525,0.522662076878944
377,"FL, Santa Rosa",12113,"+30.7036328,-087.0142549",0.545425536992351,0.312390061565523,0.724227642276423,0.60873755220045,0.133753121268049,0.854030042578256,0.639414802065405
378,"FL, Sarasota",12115,"+27.1843855,-082.3658351",0.415715552856034,0.356475373790677,0.314634146341463,0.470285897847735,0.0230159591792422,0.83246369557089,0.497418244406196
379,"FL, Seminole",12117,"+28.6900793,-081.1319797",0.418582039760802,0.289248021108179,0.440325203252033,0.58287825248956,0.0457062208229291,0.666673611460099,0.486660929432014
380,"FL, Sumter",12119,"+28.7142938,-082.0747152",0.340022830284858,0.290512313104661,0.373658536585366,0.66832637327337,0.0602540440777332,0.0312067129468503,0.616179001721171
381,"FL, Suwannee",12121,"+30.1892438,-082.9927542",0.397685354995201,0.348175021987687,0.37349593495935,0.721329906842274,0.162197372706547,0.0999041401764376,0.68100975329891
382,"FL, Taylor",12123,"+30.0169434,-083.6164167",0.505699530730908,0.288368513632366,0.33219512195122,0.752168326373273,0.165020084681359,0.729090002922215,0.767355134825015
383,"FL, Union",12125,"+30.0542796,-082.3669180",0.386200790424251,0.314643799472296,0.408943089430894,0.742852553806617,0.144066876560634,0.0367328466829843,0.669965576592083
384,"FL, Volusia",12127,"+29.0576172,-081.1618129",0.44688396179145,0.307387862796834,0.437560975609756,0.628011564407324,0.0729562479643904,0.736677997767297,0.498709122203098
385,"FL, Wakulla",12129,"+30.1403780,-084.3751361",0.538522965840747,0.340974054529464,0.462276422764228,0.77449405717957,0.180436434697644,0.728980922259117,0.743975903614458
386,"FL, Walton",12131,"+30.6312106,-086.1766139",0.536144181095299,0.232574758135444,0.651382113821138,0.599743013170575,0.163608728693953,0.842648842228594,0.726907630522088
387,"FL, Washington",12133,"+30.6022166,-085.6627968",0.482605220884995,0.267755057167986,0.600813008130081,0.625441696113074,0.184887634350233,0.459849247965117,0.756884681583477
388,"GA, Appling",13001,"+31.7397120,-082.2901025",0.419370714181585,0.386048812664908,0.47739837398374,0.659974301317058,0.180870698078385,0.0603543595158708,0.751577739529547
389,"GA, Atkinson",13003,"+31.3005623,-082.8836144",0.409326432663117,0.357849604221636,0.47349593495935,0.679890780597494,0.180870698078385,0.0312067129468503,0.732644865174986
390,"GA, Bacon",13005,"+31.5633274,-082.3878591",0.406977220774097,0.391765611257696,0.47219512195122,0.653067780276261,0.180870698078385,0.0430174693632935,0.700946643717728
391,"GA, Baker",13007,"+31.3196219,-084.4548570",0.433313458371086,0.343337730870713,0.730731707317073,0.461773209123033,0.224405601997612,0.0430174693632935,0.796615031554791
392,"GA, Baldwin",13009,"+33.0595321,-083.2553624",0.397122548159425,0.377748460861917,0.820487804878049,0.268551236749117,0.308978395396808,0.0603543595158708,0.546615031554791
393,"GA, Banks",13011,"+34.3519216,-083.4984409",0.456191746654091,0.252638522427441,0.862276422764228,0.397847735303566,0.386711540549343,0.0849510724198397,0.752725186460126
394,"GA, Barrow",13013,"+33.9920094,-083.7123025",0.399558599488698,0.247031662269129,0.81869918699187,0.356087375522004,0.333188578873087,0.0680476045210769,0.57429718875502
395,"GA, Bartow",13015,"+34.2409175,-084.8381879",0.431060414725465,0.358564204045734,0.766341463414634,0.370703501445551,0.392248398653784,0.123634008572778,0.57487091222031
396,"GA, Ben Hill",13017,"+31.7407755,-083.1471898",0.376693179845112,0.33877528583993,0.539512195121951,0.516543527144234,0.189013136467267,0.0251388013934482,0.651176133103844
397,"GA, Berrien",13019,"+31.2743080,-083.2319058",0.401449906443554,0.331354441512753,0.534146341463415,0.612752971410215,0.189013136467267,0.0251388013934482,0.716293746414228
398,"GA, Bibb",13021,"+32.8088443,-083.6941934",0.367302453269187,0.349824098504837,0.741626016260163,0.286540314808866,0.240039083704267,0.116049119131025,0.469736087205967
399,"GA, Bleckley",13023,"+32.4354034,-083.3317174",0.369814968093434,0.329760334212841,0.73869918699187,0.219402505621587,0.240039083704267,0.0312067129468503,0.65978198508319
400,"GA, Brantley",13025,"+31.1973339,-081.9829779",0.480334556999497,0.330419964819701,0.530081300813008,0.716350787022165,0.167082835739876,0.35149758269001,0.78657487091222
401,"GA, Brooks",13027,"+30.8336956,-083.5889713",0.378972947352437,0.286114775725594,0.43349593495935,0.603437198843559,0.165780045597655,0.0513608477492213,0.733648881239243
402,"GA, Bryan",13029,"+32.0179692,-081.4385431",0.488638050518193,0.219876868953386,0.512357723577236,0.687921619017025,0.160026055802844,0.682827906097163,0.668818129661503
403,"GA, Bulloch",13031,"+32.3934083,-081.7438099",0.382122858335752,0.27825417766051,0.502926829268293,0.517025377449406,0.228856801650201,0.0849510724198397,0.680722891566265
404,"GA, Burke",13033,"+33.0637365,-082.0038904",0.457907839107326,0.282651715039578,0.616585365853659,0.41182139415355,0.305721420041255,0.341080220450922,0.789586919104992
405,"GA, Butts",13035,"+33.2903551,-083.9582206",0.409654146708999,0.258520228671944,0.84650406504065,0.342595566977192,0.311041146455325,0.0251388013934482,0.674125071715433
406,"GA, Calhoun",13037,"+31.5212790,-084.6262895",0.429647276513313,0.375,0.731056910569106,0.454706071313845,0.224405601997612,0.0160369340633452,0.776678141135973
407,"GA, Camden",13039,"+30.9163582,-081.6365160",0.490466163983409,0.168975373790677,0.54260162601626,0.742852553806617,0.125936380414722,0.706665129046014,0.655765920826162
408,"GA, Candler",13043,"+32.4039862,-082.0714459",0.3949259151226,0.317117414248021,0.565365853658537,0.490684227433344,0.255021170339811,0.0160369340633452,0.725329890992542
409,"GA, Carroll",13045,"+33.5822366,-085.0805272",0.420628018021436,0.272537379067722,0.811056910569106,0.355123674911661,0.298773205949408,0.15733258880685,0.628944348823867
410,"GA, Catoosa",13047,"+34.8993926,-085.1373531",0.416568928884951,0.38929199648197,0.777073170731707,0.433986508191455,0.380089023993052,0.0849510724198397,0.434021801491681
411,"GA, Charlton",13049,"+30.7799036,-082.1396442",0.543905299808642,0.346635883905013,0.468943089430894,0.729039511725024,0.155140592769515,0.688027282122956,0.875645438898451
412,"GA, Chatham",13051,"+31.9747555,-081.0917682",0.461490300589723,0.244613016710642,0.45349593495935,0.499357532926438,0.228856801650201,0.867575488031813,0.475043029259897
413,"GA, Chattahoochee",13053,"+32.3474454,-084.7880206",0.425896637702349,0.334542656112577,0.858536585365854,0.420012849341471,0.251872760829443,0.0312067129468503,0.6592082616179
414,"GA, Chattooga",13055,"+34.4741785,-085.3452894",0.450510555559129,0.384674582233949,0.802926829268293,0.458721490523611,0.380089023993052,0.131327253577984,0.545324153757889
415,"GA, Cherokee",13057,"+34.2443166,-084.4750574",0.420270637944867,0.355925681618294,0.785528455284553,0.263893350465789,0.392248398653784,0.15733258880685,0.566695352839931
416,"GA, Clarke",13059,"+33.9522337,-083.3671299",0.357281571337935,0.247086631486368,0.801463414634146,0.210889816896884,0.308978395396808,0.0603543595158708,0.514916810097533
417,"GA, Clay",13061,"+31.6198309,-084.9925826",0.450972958913909,0.394898856640282,0.765365853658537,0.49743013170575,0.225599826294648,0.010294089200304,0.812248995983936
418,"GA, Clayton",13063,"+33.5522424,-084.4129771",0.35382016584073,0.251923922603342,0.810569105691057,0.17346610986187,0.299424601020519,0.0756324939628295,0.511904761904762
419,"GA, Clinch",13065,"+30.9176531,-082.7026143",0.432323753879758,0.345151715039578,0.477073170731707,0.72277545775779,0.167299967430246,0.0160369340633452,0.865605278255881
420,"GA, Cobb",13067,"+33.9399400,-084.5741657",0.375573549694259,0.257255936675462,0.806829268292683,0.184869900417604,0.299424601020519,0.217253215396695,0.487808376362593
421,"GA, Coffee",13069,"+31.5492446,-082.8449382",0.394502312103329,0.360598065083553,0.470406504065041,0.644233858014777,0.180870698078385,0.0680476045210769,0.642857142857143
422,"GA, Colquitt",13071,"+31.1897575,-083.7697405",0.383923893103391,0.33877528583993,0.550406504065041,0.498715065852875,0.189013136467267,0.0513608477492213,0.675272518646013
423,"GA, Columbia",13073,"+33.5505555,-082.2513423",0.430782830642595,0.257036059806508,0.685528455284553,0.288467716029553,0.33199435457605,0.481509755588624,0.540160642570281
424,"GA, Cook",13075,"+31.1529350,-083.4295515",0.387651145473208,0.334927440633245,0.523739837398374,0.565049791198201,0.189013136467267,0.0251388013934482,0.688037865748709
425,"GA, Coweta",13077,"+33.3528965,-084.7621381",0.40522316791963,0.253518029903254,0.824390243902439,0.278670093157726,0.299424601020519,0.171635523182726,0.603700516351119
426,"GA, Crawford",13079,"+32.7094463,-083.9791817",0.41419811779988,0.30386983289358,0.795772357723577,0.37568262126566,0.244598849202041,0.0680476045210769,0.697217441193345
427,"GA, Crisp",13081,"+31.9147533,-083.7533380",0.369356143213677,0.308927000879508,0.577560975609756,0.340346932219724,0.189013136467267,0.131327253577984,0.668961560527826
428,"GA, Dade",13083,"+34.8524237,-085.5062006",0.444852016298768,0.385664028144239,0.80130081300813,0.472213299068423,0.380089023993052,0.0849510724198397,0.544893861158922
429,"GA, Dawson",13085,"+34.4428421,-084.1732841",0.440463598890221,0.332398856640281,0.794146341463415,0.316575650497912,0.392248398653784,0.0849510724198397,0.722461273666093
430,"GA, Decatur",13087,"+30.8779607,-084.5777442",0.406741296587533,0.338610378188215,0.556422764227642,0.571313845165435,0.180436434697644,0.0680476045210769,0.725616752725187
431,"GA, DeKalb",13089,"+33.7706611,-084.2263431",0.377050194911205,0.250054969217238,0.78,0.171378091872792,0.299424601020519,0.25886175176288,0.502581755593804
432,"GA, Dodge",13091,"+32.1606555,-083.1568180",0.393534055665056,0.342513192612137,0.706666666666667,0.311114680372631,0.240039083704267,0.0603543595158708,0.700516351118761
433,"GA, Dooly",13093,"+32.1519954,-083.8071670",0.387227278461049,0.313599384344767,0.758211382113821,0.194025056215869,0.240039083704267,0.0999041401764376,0.71758462421113
434,"GA, Dougherty",13095,"+31.5350683,-084.2144444",0.373274535748639,0.29754837291117,0.705853658536585,0.357051076132348,0.224405601997612,0.137720231821747,0.51706827309237
435,"GA, Douglas",13097,"+33.6993166,-084.7659441",0.38481040809559,0.25566182937555,0.814471544715447,0.237070350144555,0.299424601020519,0.123634008572778,0.578600114744693
436,"GA, Early",13099,"+31.3241906,-084.9067225",0.430292293801659,0.374945030782762,0.74,0.461773209123033,0.225382694604278,0.0196126676573143,0.76004016064257
437,"GA, Echols",13101,"+30.7085000,-082.8361320",0.413668320125642,0.347900175901495,0.417073170731707,0.733376164471571,0.161111714254695,0.0160369340633452,0.806511761331039
438,"GA, Effingham",13103,"+32.3617106,-081.3433367",0.484583576463,0.286279683377309,0.491707317073171,0.560391904914873,0.228856801650201,0.675893978956936,0.664371772805508
439,"GA, Elbert",13105,"+34.1150165,-082.8420572",0.453168245555965,0.240435356200528,0.871707317073171,0.376164471570832,0.382151775051569,0.116049119131025,0.732501434308663
440,"GA, Emanuel",13107,"+32.5910995,-082.2997628",0.391578164488054,0.315083553210202,0.580813008130081,0.444105364600064,0.257301053088698,0.0367328466829843,0.715433161216294
441,"GA, Evans",13109,"+32.1519021,-081.8876180",0.382733121365224,0.260279243623571,0.492520325203252,0.559267587536139,0.230376723482792,0.0312067129468503,0.722748135398738
442,"GA, Fannin",13111,"+34.8638367,-084.3192867",0.443569247910344,0.388467458223395,0.773983739837398,0.447478316736267,0.392248398653784,0.0934028063692211,0.565834767641997
443,"GA, Fayette",13113,"+33.4127172,-084.4939407",0.388042094662389,0.246646877748461,0.820487804878049,0.267748152907163,0.299424601020519,0.137720231821747,0.556224899598394
444,"GA, Floyd",13115,"+34.2636769,-085.2137297",0.441090366040596,0.380826737027265,0.799512195121951,0.429328621908127,0.380089023993052,0.195798813832881,0.460986804360298
445,"GA, Forsyth",13117,"+34.2251430,-084.1273355",0.39243223797159,0.254287598944591,0.772845528455285,0.267908769675554,0.392248398653784,0.177486723609221,0.489816408491107
446,"GA, Franklin",13119,"+34.3751554,-083.2272905",0.445109155444157,0.250824538258575,0.872682926829268,0.418406681657565,0.386711540549343,0.0680476045210769,0.673981640849111
447,"GA, Fulton",13121,"+33.7900338,-084.4681816",0.384901232261612,0.251923922603342,0.79349593495935,0.160456151622229,0.299424601020519,0.302529043834684,0.501577739529547
448,"GA, Gilmer",13123,"+34.6905413,-084.4539838",0.465687029561941,0.382805628847845,0.784552845528455,0.430452939286862,0.392248398653784,0.15733258880685,0.646729776247849
449,"GA, Glascock",13125,"+33.2274908,-082.6069126",0.395533155701408,0.297053649956025,0.694471544715447,0.32653389013813,0.33199435457605,0.010294089200304,0.71285140562249
450,"GA, Glynn",13127,"+31.2127465,-081.4965167",0.489562331869119,0.222625329815303,0.544878048780488,0.747349823321555,0.160026055802844,0.691496454664916,0.570998278829604
451,"GA, Gordon",13129,"+34.5096669,-084.8738622",0.438390628756111,0.366864555848725,0.762113821138211,0.408448442017347,0.392248398653784,0.199807969680664,0.500860585197935
452,"GA, Grady",13131,"+30.8758626,-084.2447719",0.39546246836095,0.301286279683377,0.567642276422764,0.578702216511404,0.180436434697644,0.0367328466829843,0.707974756167527
453,"GA, Greene",13133,"+33.5768360,-083.1671033",0.407745030052272,0.304254617414248,0.844552845528455,0.309026662383553,0.308978395396808,0.0312067129468503,0.648450946643718
454,"GA, Gwinnett",13135,"+33.9591011,-084.0229381",0.375078906008204,0.250054969217238,0.798048780487805,0.177642145840026,0.299424601020519,0.20479232559953,0.520510613884108
455,"GA, Habersham",13137,"+34.6351078,-083.5264058",0.45137600493053,0.259234828496042,0.853658536585366,0.375843238034051,0.386711540549343,0.1903810356602,0.642426850258176
456,"GA, Hall",13139,"+34.3175876,-083.8184973",0.405978005635044,0.257585751978892,0.840487804878049,0.304850626405397,0.386711540549343,0.0999041401764376,0.546328169822146
457,"GA, Hancock",13141,"+33.2692195,-083.0004653",0.433356069258659,0.372581354441513,0.79609756097561,0.328621908127209,0.320160677450874,0.0160369340633452,0.766637980493402
458,"GA, Haralson",13143,"+33.7951649,-085.2200622",0.432189240556622,0.288863236587511,0.793008130081301,0.424670735624799,0.297253284116817,0.0849510724198397,0.704388984509467
459,"GA, Harris",13145,"+32.7315494,-084.9124320",0.420745854138669,0.259784520668426,0.858536585365854,0.376485705107613,0.251872760829443,0.0603543595158708,0.717441193344808
460,"GA, Hart",13147,"+34.3487328,-082.9632900",0.451194978468433,0.240105540897098,0.847642276422764,0.436556376485705,0.382911735967864,0.0849510724198397,0.715002868617327
461,"GA, Heard",13149,"+33.2909683,-085.1395936",0.433837029304118,0.272427440633245,0.825040650406504,0.370221651140379,0.297253284116817,0.0513608477492213,0.786718301778543
462,"GA, Henry",13151,"+33.4528811,-084.1544404",0.373929032945308,0.248295954265611,0.827642276422764,0.275136524253132,0.299424601020519,0.0430174693632935,0.550057372346529
463,"GA, Houston",13153,"+32.4583811,-083.6628559",0.363044955575941,0.323603781882146,0.742113821138211,0.259556697719242,0.240039083704267,0.0999041401764376,0.513052208835341
464,"GA, Irwin",13155,"+31.6043062,-083.2770374",0.409812167579826,0.3417436235708,0.548617886178862,0.54657886283328,0.189664531538378,0.0312067129468503,0.801061388410786
465,"GA, Jackson",13157,"+34.1341570,-083.5651332",0.441824664545903,0.250824538258575,0.857235772357724,0.40154192097655,0.386711540549343,0.0756324939628295,0.679001721170396
466,"GA, Jasper",13159,"+33.3149051,-083.6878919",0.410746882954445,0.276879947229552,0.84650406504065,0.327336973980084,0.308978395396808,0.0196126676573143,0.685169248422261
467,"GA, Jeff Davis",13161,"+31.8116153,-082.6368248",0.402539960294841,0.375934476693052,0.481626016260163,0.605685833601028,0.180870698078385,0.0251388013934482,0.745983935742972
468,"GA, Jefferson",13163,"+33.0518742,-082.4190497",0.388906394125545,0.295129727352683,0.669105691056911,0.337937680693864,0.319075018999023,0.0126779115962834,0.699512335054504
469,"GA, Jenkins",13165,"+32.7945631,-081.9715244",0.39522198793539,0.298098065083553,0.554634146341464,0.477513652425313,0.23862772771686,0.0196126676573143,0.782845668387837
470,"GA, Johnson",13167,"+32.6898312,-082.6613536",0.387535654675985,0.302330694810906,0.629593495934959,0.397044651461613,0.257301053088698,0.0430174693632935,0.695926563396443
471,"GA, Jones",13169,"+33.0202261,-083.5623393",0.401379166892868,0.365765171503958,0.772032520325203,0.365081914551879,0.252958419281294,0.0603543595158708,0.592082616179002
472,"GA, Lamar",13171,"+33.0744604,-084.1467206",0.417255671876505,0.251264291996482,0.863577235772358,0.356729842595567,0.293996308761264,0.0367328466829843,0.701233505450373
473,"GA, Lanier",13173,"+31.0381973,-083.0631635",0.395764558187108,0.301726033421284,0.467479674796748,0.690330870542885,0.180762132233199,0.00910217800231429,0.725186460126219
474,"GA, Laurens",13175,"+32.3932197,-082.9263171",0.378148922131683,0.318766490765172,0.60390243902439,0.342756183745583,0.257301053088698,0.0849510724198397,0.661216293746414
475,"GA, Lee",13177,"+31.8184185,-084.1466814",0.400461808697536,0.29754837291117,0.728292682926829,0.392065531641503,0.224405601997612,0.0430174693632935,0.717441193344808
476,"GA, Liberty",13179,"+31.8072445,-081.4579687",0.463394091913156,0.216963500439754,0.507154471544716,0.673947960167042,0.160026055802844,0.669059712118961,0.553212851405623
477,"GA, Lincoln",13181,"+33.7921507,-082.4482992",0.399566813679019,0.256926121372032,0.72,0.325891423064568,0.33199435457605,0.010294089200304,0.752294893861159
478,"GA, Long",13183,"+31.7495633,-081.7428697",0.457481126030151,0.222625329815303,0.547317073170732,0.710086733054931,0.160026055802844,0.322129326815582,0.782702237521515
479,"GA, Lowndes",13185,"+30.8336801,-083.2689668",0.354464588901049,0.286114775725594,0.381788617886179,0.645197558625121,0.165780045597655,0.0934028063692211,0.554503729202525
480,"GA, Lumpkin",13187,"+34.5681492,-083.9988275",0.463094193626886,0.394074318381706,0.825691056910569,0.379537423707035,0.392574096189339,0.0603543595158708,0.726333907056799
481,"GA, McDuffie",13189,"+33.4824637,-082.4731880",0.384804632610436,0.270833333333333,0.69869918699187,0.345968519113396,0.33199435457605,0.0160369340633452,0.645295467584624
482,"GA, McIntosh",13191,"+31.4829776,-081.3701993",0.518546596697138,0.235982849604222,0.53869918699187,0.775136524253132,0.160026055802844,0.66549118843036,0.735943775100402
483,"GA, Macon",13193,"+32.3662155,-084.0521624",0.402395170472379,0.305683817062445,0.820975609756098,0.318181818181818,0.247747258712409,0.0251388013934482,0.696643717728055
484,"GA, Madison",13195,"+34.1284855,-083.2036369",0.445736418186476,0.248900615655233,0.883414634146341,0.412624477995503,0.386711540549343,0.0312067129468503,0.711560527825588
485,"GA, Marion",13197,"+32.3595381,-084.5295606",0.436362857048923,0.314698768689534,0.871056910569106,0.394796016704144,0.251872760829443,0.0251388013934482,0.76061388410786
486,"GA, Meriwether",13199,"+33.0302196,-084.6632794",0.42980932151787,0.251264291996482,0.866829268292683,0.387086411821394,0.267723374226468,0.0367328466829843,0.769219736087206
487,"GA, Miller",13201,"+31.1629079,-084.7303856",0.421437734054393,0.379562445030783,0.699512195121951,0.441214262769033,0.224405601997612,0.0312067129468503,0.752725186460126
488,"GA, Mitchell",13205,"+31.2289404,-084.1924067",0.414292319393855,0.340204485488127,0.707642276422764,0.436235142948924,0.224405601997612,0.0367328466829843,0.74053356282272
489,"GA, Monroe",13207,"+33.0174352,-083.9229376",0.4094608978458,0.300076956904134,0.833333333333333,0.313684548666881,0.298121810878298,0.0430174693632935,0.668531267928858
490,"GA, Montgomery",13209,"+32.1721081,-082.5333487",0.390325660817545,0.328441072999121,0.551544715447155,0.46627047863797,0.257301053088698,0.0367328466829843,0.70166379804934
491,"GA, Morgan",13211,"+33.5937317,-083.4923244",0.418216022298896,0.261708443271768,0.841788617886179,0.360745261805333,0.308978395396808,0.0430174693632935,0.693057946069994
492,"GA, Murray",13213,"+34.7970974,-084.7379899",0.442952568157111,0.398087071240106,0.756422764227642,0.421458400256987,0.392248398653784,0.137720231821747,0.551778542742398
493,"GA, Muscogee",13215,"+32.5101970,-084.8749460",0.375161289162828,0.304639401934917,0.85349593495935,0.253453260520398,0.251872760829443,0.116049119131025,0.471457257601836
494,"GA, Newton",13217,"+33.5440455,-083.8551891",0.37915842901189,0.258080474934037,0.792845528455285,0.293446835849663,0.308978395396808,0.0603543595158708,0.561244979919679
495,"GA, Oconee",13219,"+33.8341247,-083.4377284",0.401135880878969,0.251539138082674,0.811707317073171,0.37054288467716,0.308978395396808,0.0196126676573143,0.64443488238669
496,"GA, Oglethorpe",13221,"+33.8668062,-083.0740805",0.418942883997284,0.248625769569041,0.834959349593496,0.345807902345005,0.317663663011617,0.0196126676573143,0.746987951807229
497,"GA, Paulding",13223,"+33.9209028,-084.8669788",0.376489092476912,0.269349164467898,0.815772357723577,0.280758111146804,0.299424601020519,0.0603543595158708,0.533275960986804
498,"GA, Peach",13225,"+32.5713241,-083.8319779",0.377321105348827,0.313599384344767,0.751869918699187,0.317699967876646,0.240039083704267,0.0513608477492213,0.589357429718876
499,"GA, Pickens",13227,"+34.4566206,-084.4902556",0.454621136608727,0.369722955145119,0.784065040650406,0.409572759396081,0.392248398653784,0.0934028063692211,0.678714859437751
500,"GA, Pierce",13229,"+31.3539879,-082.2104266",0.412295073828438,0.386048812664908,0.47219512195122,0.685191133954385,0.180870698078385,0.0251388013934482,0.724325874928285
501,"GA, Pike",13231,"+33.0907685,-084.3866265",0.422456220708732,0.248460861917326,0.862439024390244,0.352714423385801,0.296710454890891,0.0934028063692211,0.68100975329891
502,"GA, Polk",13233,"+33.9959611,-085.1868259",0.430020634876966,0.291831574318382,0.792682926829268,0.456633472534533,0.325697535555314,0.123634008572778,0.58964429145152
503,"GA, Pulaski",13235,"+32.2387936,-083.4818548",0.374182015589533,0.319865875109938,0.740650406504065,0.178284612913588,0.240039083704267,0.0756324939628295,0.690619621342513
504,"GA, Putnam",13237,"+33.3210605,-083.3717898",0.429269932087793,0.349879067722076,0.842926829268293,0.330388692579505,0.308978395396808,0.0756324939628295,0.667814113597246
505,"GA, Quitman",13239,"+31.8614871,-085.0093171",0.453930549840853,0.39528364116095,0.776910569105691,0.530195952457437,0.225382694604278,0.0126779115962834,0.783132530120482
506,"GA, Rabun",13241,"+34.8830262,-083.4047353",0.487293312369406,0.363511433597186,0.840975609756098,0.451333119177642,0.386711540549343,0.15733258880685,0.723895582329317
507,"GA, Randolph",13243,"+31.7626510,-084.7523108",0.444323056316168,0.374175461741425,0.739186991869919,0.505621586893672,0.224405601997612,0.0160369340633452,0.806511761331039
508,"GA, Richmond",13245,"+33.3614870,-082.0749983",0.409506778431013,0.26231310466139,0.673170731707317,0.220044972695149,0.33199435457605,0.439683886751109,0.529833620195066
509,"GA, Rockdale",13247,"+33.6520811,-084.0263696",0.365863676640285,0.251704045734389,0.809268292682927,0.251847092836492,0.300618825317555,0.0430174693632935,0.538726333907057
510,"GA, Schley",13249,"+32.2634410,-084.3227238",0.412810961161307,0.314863676341249,0.865691056910569,0.34452296819788,0.251872760829443,0.0160369340633452,0.683878370625359
511,"GA, Screven",13251,"+32.7447512,-081.6175849",0.443497405377852,0.283531222515391,0.520813008130081,0.51814969482814,0.228856801650201,0.348015804971183,0.761617900172117
512,"GA, Seminole",13253,"+30.9338940,-084.8675915",0.408507049219062,0.360103342128408,0.590243902439024,0.525377449405718,0.189664531538378,0.0312067129468503,0.754446356855996
513,"GA, Spalding",13255,"+33.2623888,-084.2860671",0.39032664260015,0.245217678100264,0.85349593495935,0.309026662383553,0.299424601020519,0.0603543595158708,0.574440619621343
514,"GA, Stephens",13257,"+34.5529139,-083.2902156",0.423466054446592,0.254947229551451,0.853658536585366,0.325570189527787,0.386711540549343,0.0934028063692211,0.626506024096386
515,"GA, Stewart",13259,"+32.0732250,-084.8349117",0.450047231522875,0.357519788918206,0.840650406504065,0.454224221008673,0.244273151666486,0.0160369340633452,0.787578886976477
516,"GA, Sumter",13261,"+32.0422026,-084.2042832",0.401122762214125,0.309036939313984,0.85219512195122,0.288146482492772,0.251329931603518,0.0680476045210769,0.63798049340218
517,"GA, Talbot",13263,"+32.7046026,-084.5300288",0.426874611779399,0.265556288478452,0.871382113821138,0.387568262126566,0.251872760829443,0.0367328466829843,0.748135398737809
518,"GA, Taliaferro",13265,"+33.5593144,-082.8752078",0.411185724011486,0.28589489885664,0.72650406504065,0.330870542884677,0.332211486266421,0.0251388013934482,0.76649454962708
519,"GA, Tattnall",13267,"+32.0437683,-082.0592081",0.41178634735251,0.327946350043975,0.526991869918699,0.571795695470607,0.223211377700575,0.0680476045210769,0.752725186460126
520,"GA, Taylor",13269,"+32.5546668,-084.2514261",0.419482790968634,0.285784960422164,0.864390243902439,0.385801477674269,0.251872760829443,0.0430174693632935,0.686029833620195
521,"GA, Telfair",13271,"+31.9136387,-082.9310624",0.406499725499175,0.318326737027265,0.532682926829268,0.560231288146482,0.195527087178374,0.0756324939628295,0.756597819850832
522,"GA, Terrell",13273,"+31.7771909,-084.4394464",0.404367318979809,0.312884784520668,0.731056910569106,0.431416639897205,0.224405601997612,0.0196126676573143,0.706827309236948
523,"GA, Thomas",13275,"+30.8646156,-083.9197828",0.375100505733201,0.289632805628848,0.452520325203252,0.571474461933826,0.169145586798393,0.0756324939628295,0.69219736087206
524,"GA, Tift",13277,"+31.4570027,-083.5259307",0.383507401199327,0.341523746701847,0.546991869918699,0.505942820430453,0.189013136467267,0.0430174693632935,0.674555364314401
525,"GA, Toombs",13279,"+32.1266975,-082.3320708",0.389619305944767,0.328441072999121,0.544552845528455,0.490684227433344,0.257301053088698,0.0513608477492213,0.665375788869765
526,"GA, Towns",13281,"+34.9026495,-083.7321583",0.463735853028414,0.390391380826737,0.832032520325203,0.495984580790235,0.386711540549343,0.0367328466829843,0.640562248995984
527,"GA, Treutlen",13283,"+32.4095857,-082.5708819",0.388745713497568,0.325197889182058,0.570731707317073,0.434468358496627,0.257301053088698,0.0312067129468503,0.713568559954102
