row#,Name,FIPS,Source,ToxPi Score,Transportation Sources,Exposures & Risks,Pollution Sources,Criteria Air Pollutants,Land Use
1347,"MN, Kanabec",27065,"+45.9477598,-093.2977883",0.309460855286093,0.387956748695004,0.38792966750476,0.14524117403079,0.11457670273711,0.511599983462799
1348,"MN, Kandiyohi",27067,"+45.1527137,-095.0049812",0.36146504769721,0.468680089485459,0.373845750548118,0.357527996681875,0.0824315722469765,0.524839829523623
1349,"MN, Kittson",27069,"+48.7760403,-096.7803493",0.357044561054223,0.483221476510067,0.206922025101432,0.313270061238929,0.188096753660089,0.593712488760597
1350,"MN, Koochiching",27071,"+48.2454895,-093.7828417",0.295482580420586,0.458612975391499,0.283812613398088,0.189938273110986,0.037555697008275,0.507493343194082
1351,"MN, Lac qui Parle",27073,"+44.9998550,-096.1768363",0.346320280364394,0.410949540144171,0.271354492079097,0.241930368165516,0.132399745385105,0.674967256048079
1352,"MN, Lake",27075,"+47.5171114,-091.4117038",0.299954930611635,0.610178970917226,0.208992618209674,0.280796350062215,0.0235518777848504,0.376254836084211
1353,"MN, Lake of the Woods",27077,"+48.7681003,-094.9046335",0.359308765241346,0.659830971911509,0.231267196093235,0.201551711518286,0.0404201145767027,0.663473832106997
1354,"MN, Le Sueur",27079,"+44.3733973,-093.7301797",0.340821924999023,0.352535421327368,0.424527567380522,0.454900334252324,0.0945257797581159,0.377620522276787
1355,"MN, Lincoln",27081,"+44.4082382,-096.2720323",0.285756523075534,0.281133482475764,0.190379416346005,0.173811208431942,0.106938255887969,0.67652025223599
1356,"MN, Lyon",27083,"+44.4091953,-095.8472678",0.335437557358369,0.249316430524484,0.240750552534003,0.408300192744041,0.0556970082749841,0.723123602714332
1357,"MN, McLeod",27085,"+44.8216437,-094.2723203",0.509787109295514,0.648893860303256,0.452831601714732,0.573059750652646,0.0805219605346913,0.793628373272247
1358,"MN, Mahnomen",27087,"+47.3258424,-095.8107032",0.340101971433401,0.634352473278648,0.290904028081144,0.154122038695196,0.113621896880968,0.507509420231051
1359,"MN, Marshall",27089,"+48.3627284,-096.3577610",0.339020365028529,0.377206065125528,0.205875118757422,0.259472515675702,0.208147676639083,0.64440044894491
1360,"MN, Martin",27091,"+43.6771180,-094.5371975",0.392287728132804,0.35974397216008,0.342559425391487,0.369409812867495,0.148631444939529,0.741093985305428
1361,"MN, Meeker",27093,"+45.1231555,-094.5273460",0.3231312946744,0.381121053939846,0.35939599602713,0.344304291604655,0.0789306174411203,0.451904514359248
1362,"MN, Mille Lacs",27095,"+45.9290434,-093.6329964",0.373167474831916,0.542443450161571,0.390387150818596,0.247737087369166,0.0741565881604074,0.611113097649838
1363,"MN, Morrison",27097,"+46.0204839,-094.2666194",0.330311055733709,0.316865523241362,0.410989460567438,0.431283089760168,0.0595162316995544,0.432900973400021
1364,"MN, Mower",27099,"+43.6662486,-092.7595136",0.391066976106766,0.371613223962217,0.423459566723371,0.467343303974431,0.0935709739019733,0.599347811971837
1365,"MN, Murray",27101,"+44.0155937,-095.7615809",0.301073572045784,0.358128262490679,0.192186159685205,0.146143899285139,0.107574793125398,0.7013347456425
1366,"MN, Nicollet",27103,"+44.3588195,-094.2456850",0.411932822232415,0.326932637335322,0.511628028266066,0.647107619489106,0.0760661998726926,0.497929626198889
1367,"MN, Nobles",27105,"+43.6776863,-095.7631323",0.348560541472888,0.350546855580413,0.31386556715029,0.324102764291117,0.181731381285805,0.572556139056813
1368,"MN, Norman",27107,"+47.3294703,-096.4638068",0.329921225896429,0.441337310464827,0.239332082907304,0.222021616610145,0.0512412476129854,0.695673871886886
1369,"MN, Olmsted",27109,"+44.0034295,-092.4067216",0.488722613373602,0.494842157593835,0.583775379813472,0.730207138848903,0.0782940802036919,0.556494310408105
1370,"MN, Otter Tail",27111,"+46.4057250,-095.7145779",0.375623915113271,0.47110365398956,0.271715787406912,0.500475760607022,0.0541056651814131,0.58071870838145
1371,"MN, Pennington",27113,"+48.0692470,-096.0377254",0.305668554706005,0.32183693760875,0.300357572448381,0.23912460048308,0.163271801400382,0.503751861589432
1372,"MN, Pine",27115,"+46.1009402,-092.7630936",0.384889662206752,0.66436738752175,0.415396205100651,0.254836899504721,0.111075747931254,0.478772070975384
1373,"MN, Pipestone",27117,"+44.0153614,-096.2570147",0.277859952114028,0.295923440218742,0.293576471697056,0.157488959914119,0.161043921069383,0.481266967670841
1374,"MN, Polk",27119,"+47.7742536,-096.4000266",0.436377727415559,0.562453392990306,0.320567207932633,0.477688047429673,0.134945894334819,0.686234094390364
1375,"MN, Pope",27121,"+45.5896228,-095.4467052",0.356004787452591,0.517337807606264,0.30891580449047,0.172444921560495,0.108211330362826,0.6731140732429
1376,"MN, Ramsey",27123,"+45.0152499,-093.1001408",0.586745237116707,0.675739497887149,0.890316625335728,0.711762266084368,0.0283259070655633,0.627581889210727
1377,"MN, Red Lake",27125,"+47.8654866,-096.0871800",0.317694022433943,0.441088739746458,0.207157854688418,0.144558030595067,0.153405474220242,0.642260012919529
1378,"MN, Redwood",27127,"+44.4035357,-095.2542415",0.365494721176535,0.413559532687049,0.249388169535664,0.40490887354527,0.0773392743475493,0.68227775576714
1379,"MN, Renville",27129,"+44.7236969,-094.9556169",0.395591596431515,0.50981854337559,0.298002460311282,0.362114816893161,0.0910248249522597,0.716997336625283
1380,"MN, Rice",27131,"+44.3509428,-093.2985032",0.464716894341525,0.439908028834203,0.680094444994944,0.634127894210359,0.0712921705919796,0.498161933076138
1381,"MN, Rock",27133,"+43.6695866,-096.2632376",0.391472144047924,0.680710912254536,0.215460471327875,0.305731085466123,0.371419478039465,0.38403877315162
1382,"MN, Roseau",27135,"+48.7610655,-095.8215298",0.325158980713332,0.498881431767338,0.25760452535291,0.187596067045649,0.063653723742839,0.618059155657923
1383,"MN, St. Louis",27137,"+47.5838524,-092.4636448",0.429693211359868,0.528523489932886,0.507152589518612,0.647058823529412,0.0241884150222788,0.441542738796152
1384,"MN, Scott",27139,"+44.6519322,-093.5345530",0.451263962338911,0.371613223962217,0.745046285466114,0.575133578939664,0.0961171228516868,0.468409600474872
1385,"MN, Sherburne",27141,"+45.4431712,-093.7750915",0.430339416222726,0.498757146408153,0.580869590255504,0.652987532632298,0.0614258434118396,0.357656968405836
1386,"MN, Sibley",27143,"+44.5757343,-094.2301232",0.358741379713365,0.342219736515039,0.379474740089851,0.315709859223656,0.0910248249522597,0.665277737786018
1387,"MN, Stearns",27145,"+45.5552345,-094.6104822",0.455621592806294,0.634849614715387,0.601893552904572,0.519579378827433,0.0525143220878421,0.469271095496235
1388,"MN, Steele",27147,"+44.0152607,-093.2204527",0.446045895747191,0.507022122793935,0.493690594517042,0.472466879742357,0.08497772119669,0.672072160485931
1389,"MN, Stevens",27149,"+45.5934609,-095.9923145",0.348988875317649,0.36639323887646,0.368521915957541,0.438504891794959,0.117122851686824,0.45440147827246
1390,"MN, Swift",27151,"+45.2754495,-095.6903976",0.364187819339236,0.57662192393736,0.282530785914399,0.188108424622441,0.103755569700827,0.669922392521154
1391,"MN, Todd",27153,"+46.0665694,-094.9005758",0.312573258892237,0.241859308973403,0.334442323693248,0.345011833020226,0.0576066199872693,0.583946208787038
1392,"MN, Traverse",27155,"+45.7698400,-096.4750489",0.304189485273362,0.201777280636341,0.305673189341306,0.231610022690121,0.121896880967537,0.659990052731507
1393,"MN, Wabasha",27157,"+44.2896930,-092.2333405",0.359858191221409,0.261434253044991,0.454653963680099,0.293654085441725,0.117759388924252,0.671789265015976
1394,"MN, Wadena",27159,"+46.5867841,-094.9883305",0.281007908913182,0.399328859060403,0.312319198144106,0.309000414765657,0.111075747931254,0.273315324664491
1395,"MN, Waseca",27161,"+44.0184598,-093.5898443",0.384297744338281,0.353591846880438,0.418136132182983,0.282992168248469,0.099618077657543,0.76715049672197
1396,"MN, Washington",27163,"+45.0379290,-092.8901170",0.488751583290006,0.560526969922943,0.749182771092867,0.617805645692537,0.0410566518141311,0.475185877927551
1397,"MN, Watonwan",27165,"+43.9783661,-094.6141282",0.401775398663646,0.56866766094954,0.33727141196167,0.230560909556689,0.12667091024825,0.745706100602083
1398,"MN, Wilkin",27167,"+46.3623354,-096.4766570",0.430129428203419,0.799962714392245,0.354447616874216,0.407275477590456,0.0448758752387015,0.54408545692148
1399,"MN, Winona",27169,"+43.9822682,-091.7767076",0.456749960690196,0.42841163310962,0.595242516208389,0.729865567131042,0.120305537873966,0.409924549127963
1400,"MN, Wright",27171,"+45.1750914,-093.9663965",0.39042939621395,0.425428784489187,0.542649295168706,0.512089199014322,0.0817950350095481,0.390184667387986
1401,"MN, Yellow Medicine",27173,"+44.7157358,-095.8627560",0.340574033515009,0.407345264727815,0.254022634305137,0.30709737233757,0.0798854232972629,0.654519472907257
1402,"MS, Adams",28001,"+31.4862176,-091.3517814",0.513699720817978,0.672943077305493,0.456242150042278,0.478297996925855,0.195098663271801,0.765916716544464
1403,"MS, Alcorn",28003,"+34.8866484,-088.5810139",0.484077377964229,0.485520755654984,0.605803997281999,0.265108449020421,0.512412476129854,0.551541211733888
1404,"MS, Amite",28005,"+31.2039333,-090.7955421",0.311510227485566,0.205816554809843,0.495217681547082,0.303852441017884,0.165817950350095,0.386846509702924
1405,"MS, Attala",28007,"+33.0904703,-089.5886221",0.344572817615993,0.272309221973651,0.491003333363357,0.335033059262693,0.265436028007638,0.359082445472624
1406,"MS, Benton",28009,"+34.8107726,-089.2000291",0.473727401846773,0.745587869748944,0.528022347193463,0.216629663063898,0.503182686187142,0.37521444304042
1407,"MS, Bolivar",28011,"+33.7992780,-090.8844762",0.575980077880855,0.730238627889635,0.533304037124394,0.393295435137971,0.397517504774029,0.825544784478246
1408,"MS, Calhoun",28013,"+33.9366339,-089.3371142",0.301157986531907,0.187795177728064,0.529380342566446,0.129138507331593,0.190961171228517,0.468514733804915
1409,"MS, Carroll",28015,"+33.4407948,-089.9188870",0.364931120716322,0.667785234899329,0.402625089956669,0.177910069046283,0.190006365372374,0.386328844306954
1410,"MS, Chickasaw",28017,"+33.9216539,-088.9458075",0.445049277596427,0.308041262739249,0.653700569460013,0.363651889623539,0.3497772119669,0.550075454192434
1411,"MS, Choctaw",28019,"+33.3459637,-089.2513319",0.381436147035965,0.365771812080537,0.564299254009299,0.312928489521068,0.273711012094208,0.390470167474716
1412,"MS, Claiborne",28021,"+31.9728096,-090.9154239",0.297380993037574,0.388453890131742,0.35071355217782,0.175201893283236,0.216422660725652,0.356112968869417
1413,"MS, Clarke",28023,"+32.0484478,-088.6859638",0.353362666921523,0.381058911260253,0.485872389639376,0.259960475272647,0.172183322724379,0.46773823571096
1414,"MS, Clay",28025,"+33.6617336,-088.7833258",0.513536653536042,0.487136465324385,0.691299354004094,0.520921267719033,0.412794398472311,0.455531782160386
1415,"MS, Coahoma",28027,"+34.2286699,-090.6031650",0.610956786865603,0.775664926671638,0.551154351610173,0.474906677727084,0.312858052196053,0.940199926123064
1416,"MS, Copiah",28029,"+31.8669151,-090.4487578",0.456821733440774,0.727877206065125,0.476194861626402,0.399931685656428,0.242520687460216,0.437584226395697
1417,"MS, Covington",28031,"+31.6333310,-089.5488968",0.44660978416874,0.753479990057171,0.473236715499821,0.204772244858126,0.273074474856779,0.528485495571802
1418,"MS, DeSoto",28033,"+34.8742660,-089.9932400",0.671121859169535,0.541449167288094,0.809320863674063,0.604411154756386,0.605983450031827,0.794444660097306
1419,"MS, Forrest",28035,"+31.1885802,-089.2594467",0.531847505908786,0.429778772060651,0.670048307320316,0.631736892185327,0.307447485677912,0.620226072299723
1420,"MS, Franklin",28037,"+31.4777975,-090.8958836",0.374687537017209,0.694195873726075,0.442545323316325,0.198331178178447,0.188096753660089,0.350268556205111
1421,"MS, George",28039,"+30.8554305,-088.6422679",0.319671030515255,0.463895103156848,0.404854177949549,0.168663234684168,0.299172501591343,0.261770135194367
1422,"MS, Greene",28041,"+31.2128455,-088.6348108",0.272178571444988,0.0189535172756649,0.374561669142967,0.236123648961866,0.289624443029917,0.441629578814524
1423,"MS, Grenada",28043,"+33.7700310,-089.8027404",0.424352413851564,0.58084762614964,0.617793651494159,0.307268158196501,0.114894971355824,0.500957662061696
1424,"MS, Hancock",28045,"+30.3914372,-089.4798501",0.470806539457127,0.726572209793686,0.335553935892613,0.415375606899749,0.0738383195416932,0.802692625157892
1425,"MS, Harrison",28047,"+30.4165357,-089.0833762",0.657076421316251,0.866455381556053,0.51318522740728,0.661160855881133,0.516868236791852,0.727712404944938
1426,"MS, Hinds",28049,"+32.2679235,-090.4658999",0.606919770782213,0.622172508078548,0.782929133134181,0.710176397394296,0.248249522597072,0.671071292706968
1427,"MS, Holmes",28051,"+33.1259415,-090.0911968",0.341976946345489,0.330785483470047,0.484144267285633,0.207626808500256,0.261616804583068,0.425711367888441
1428,"MS, Humphreys",28053,"+33.1329783,-090.5239110",0.490163395664014,0.722097936863038,0.417911682800039,0.21884987923,0.346912794398472,0.745044685028524
1429,"MS, Issaquena",28055,"+32.7549765,-090.9885518",0.447461986715415,0.623601789709172,0.375263582204403,0.250103691414351,0.334182049649905,0.654158820599244
1430,"MS, Itawamba",28057,"+34.2810747,-088.3631269",0.396023527807603,0.332587621178225,0.516373669093219,0.20330836606729,0.427116486314449,0.500731496384833
1431,"MS, Jackson",28059,"+30.4584911,-088.6199906",0.598408393850105,0.57370121799652,0.654448957711653,0.671066435699124,0.458943348185869,0.633882009657357
1432,"MS, Jasper",28061,"+32.0169894,-089.1194302",0.356769429023196,0.390069599801143,0.447001215682251,0.263961743967599,0.230426479949077,0.45238810571591
1433,"MS, Jefferson",28063,"+31.7336333,-091.0438779",0.300889736471905,0.242356450410142,0.303827211522737,0.188352404420914,0.201782304264799,0.568130311740935
1434,"MS, Jefferson Davis",28065,"+31.5647338,-089.8266262",0.343875779647267,0.370929654486702,0.412943267800111,0.216922438822066,0.27466581795035,0.443917719177106
1435,"MS, Jones",28067,"+31.6210444,-089.1672620",0.513329494594421,0.452833706189411,0.599759613958637,0.577061019347598,0.285168682367919,0.651824451108538
1436,"MS, Kemper",28069,"+32.7501361,-088.6256306",0.406437286571423,0.528337061894109,0.526314263443613,0.364676604777124,0.208784213876512,0.404074288865757
1437,"MS, Lafayette",28071,"+34.3492982,-089.4859026",0.396859430892497,0.362788963460104,0.585018439543015,0.225486129748457,0.226288987905793,0.584714633805117
1438,"MS, Lamar",28073,"+31.1971349,-089.5149516",0.503465501630454,0.703517275664927,0.486378214221446,0.399956083636275,0.321133036282623,0.606342898346998
1439,"MS, Lauderdale",28075,"+32.4039981,-088.6604488",0.459013700131042,0.335570469798658,0.73598848566581,0.510308146485471,0.179185232336092,0.53401616636918
1440,"MS, Lawrence",28077,"+31.5500087,-090.1075299",0.358061500930605,0.240554312701964,0.452969864504025,0.378461463390831,0.261616804583068,0.456705059473138
1441,"MS, Leake",28079,"+32.7532680,-089.5225675",0.408923246095783,0.658339547601293,0.466735708222126,0.225534925708151,0.253023551877785,0.440982497069561
1442,"MS, Lee",28081,"+34.2889645,-088.6808868",0.543193423245413,0.348371861794681,0.764393516004229,0.458633225168956,0.402609802673456,0.741958710585742
1443,"MS, Leflore",28083,"+33.5497896,-090.2949343",0.516583670135869,0.478436490181457,0.581268977471919,0.540610437455779,0.238701464035646,0.743900981534542
1444,"MS, Lincoln",28085,"+31.5352155,-090.4535663",0.460006032245252,0.619438230176485,0.488865601286982,0.493449142411008,0.238383195416932,0.459893991934852
1445,"MS, Lowndes",28087,"+33.4714237,-088.4397227",0.603637200843608,0.279766343524733,0.726464715486825,0.772415643984678,0.493316359007002,0.7462229422148
1446,"MS, Madison",28089,"+32.6343703,-090.0341603",0.603146498664639,0.577243350733284,0.716383384359252,0.679630126625515,0.259070655633355,0.783404975971788
1447,"MS, Marion",28091,"+31.2301257,-089.8217357",0.424347682918519,0.575006214267959,0.450487786437885,0.312562519823359,0.294080203691916,0.489601690371474
1448,"MS, Marshall",28093,"+34.7661897,-089.5042310",0.546040975444224,0.601043997017151,0.615256941573951,0.342669626954888,0.591343093570974,0.579891218104155
1449,"MS, Monroe",28095,"+33.8900295,-088.4850379",0.467431099074854,0.409582401193139,0.60380621885396,0.444140825139678,0.463399108847868,0.416226941339625
1450,"MS, Montgomery",28097,"+33.5007144,-089.6396251",0.401230484687357,0.684874471787223,0.470557737730806,0.261253568204553,0.178548695098663,0.410917950615537
1451,"MS, Neshoba",28099,"+32.7525180,-089.1192743",0.373118282474496,0.410949540144171,0.499826073590426,0.243003879278796,0.242520687460216,0.46929123189887
1452,"MS, Newton",28101,"+32.4019702,-089.1184115",0.29907261907603,0.270755654983843,0.458408093991425,0.138604923512333,0.18586887332909,0.441725549563459
1453,"MS, Noxubee",28103,"+33.1062703,-088.5657874",0.456962584071189,0.656350981854338,0.651001731630856,0.209237075170176,0.39147040101846,0.376752730682117
1454,"MS, Oktibbeha",28105,"+33.4223134,-088.8761514",0.506640860144449,0.47800149142431,0.750619346241549,0.505428550516017,0.346276257161044,0.452878655379326
1455,"MS, Panola",28107,"+34.3652052,-089.9630654",0.472690215501996,0.706065125528213,0.519803024337309,0.309756752140923,0.275938892425207,0.55188728307833
1456,"MS, Pearl River",28109,"+30.7737908,-089.5868315",0.497934150031153,0.582649763857818,0.432451398607497,0.551809110205675,0.307447485677912,0.615312991806863
1457,"MS, Perry",28111,"+31.1693073,-088.9887554",0.354392416161306,0.344270444941586,0.380478261433771,0.291677849074097,0.306174411203055,0.449361114154019
1458,"MS, Pike",28113,"+31.1775167,-090.3977249",0.443205362583551,0.492605021128511,0.521562278385208,0.407739039207554,0.211330362826225,0.582790111370258
1459,"MS, Pontotoc",28115,"+34.2270808,-089.0372387",0.483965770663657,0.497514292816306,0.654678854081349,0.368970649230244,0.364099299809039,0.534565757381344
1460,"MS, Prentiss",28117,"+34.6208655,-088.5222401",0.435993152947973,0.44115088242605,0.545640990947356,0.219337838826945,0.434436664544876,0.539399387994639
1461,"MS, Quitman",28119,"+34.2526398,-090.2905254",0.423987912495763,0.546047725577927,0.502414320059222,0.265791592456145,0.285805219605347,0.519880704780174
1462,"MS, Rankin",28121,"+32.2620570,-089.9465517",0.552814725494325,0.539833457618693,0.699027181864357,0.556761900114671,0.247294716740929,0.721156371132977
1463,"MS, Scott",28123,"+32.4271272,-089.5332094",0.371457241064121,0.272122793934874,0.450138675972106,0.459169980725596,0.237428389560789,0.43842636512724
1464,"MS, Sharkey",28125,"+32.8924897,-090.8273880",0.481235084957859,0.620556798409147,0.429797115603333,0.152706955864054,0.301400381922343,0.90171417299042
1465,"MS, Simpson",28127,"+31.9025034,-089.9177072",0.405143655207061,0.70308227690778,0.432817894587781,0.190011467050528,0.244112030553787,0.455694606935428
1466,"MS, Smith",28129,"+32.0190335,-089.4949726",0.381854024003332,0.397526721352225,0.408623850889617,0.401883524044209,0.253978357733927,0.447257665996682
1467,"MS, Stone",28131,"+30.7901840,-089.1122970",0.363236905655004,0.439721600795426,0.421163249072203,0.1853514528997,0.350413749204328,0.419534476303362
1468,"MS, Sunflower",28133,"+33.6055289,-090.5950901",0.475385843427012,0.527218493661447,0.502174781673599,0.182814062995584,0.382877148313176,0.781844730491254
1469,"MS, Tallahatchie",28135,"+33.9558908,-090.1728334",0.345876221316215,0.258140691026597,0.528257050778761,0.19347598018884,0.17600254614895,0.573504838437925
1470,"MS, Tate",28137,"+34.6495534,-089.9431049",0.502987114432969,0.613037534178474,0.633086286762273,0.222119208529534,0.534054742202419,0.512637800492147
1471,"MS, Tippah",28139,"+34.7636183,-088.9188185",0.445164147730476,0.536229182202337,0.534436685264377,0.296947812721107,0.451304901336728,0.406902157127832
1472,"MS, Tishomingo",28141,"+34.7376991,-088.2360673",0.386206167288522,0.206562266964952,0.536164452028575,0.22670602874082,0.470082749840866,0.491515338867398
1473,"MS, Tunica",28143,"+34.6522011,-090.3717697",0.626584339097689,0.670270942083023,0.627354509324855,0.3590894673921,0.618077657542966,0.858129119145499
1474,"MS, Union",28145,"+34.4891011,-089.0022997",0.492226698647925,0.642555306984837,0.622374851247714,0.27494083489887,0.384468491406747,0.536794008701458
1475,"MS, Walthall",28147,"+31.1644920,-090.1034306",0.338079617033697,0.306301267710664,0.446713254554885,0.215873325688633,0.242520687460216,0.478989549754086
1476,"MS, Warren",28149,"+32.3570054,-090.8517913",0.520780290360406,0.799900571712652,0.489933601944133,0.601556591114256,0.261616804583068,0.450893882447923
1477,"MS, Washington",28151,"+33.2731314,-090.9444296",0.587707286439793,0.615150385284614,0.596449106958484,0.632737209359065,0.350413749204328,0.743785981392471
1478,"MS, Wayne",28153,"+31.6447604,-088.6820566",0.33920182759558,0.195500869997514,0.431107063281625,0.360187376485227,0.260661998726926,0.448551829486608
1479,"MS, Webster",28155,"+33.6120482,-089.2838356",0.325661410552721,0.447116579666915,0.424402502677897,0.11308463659209,0.231063017186505,0.412640316640194
1480,"MS, Wilkinson",28157,"+31.1602492,-091.3255665",0.385286459934284,0.649142431021626,0.404953432068556,0.381633200770976,0.136218968809675,0.354484267000587
1481,"MS, Winston",28159,"+33.0787236,-089.0373913",0.459953493346001,0.502050708426547,0.615346908406049,0.448288481713714,0.300127307447486,0.43395406073621
1482,"MS, Yalobusha",28161,"+34.0306685,-089.7037930",0.31157025892573,0.307295550584141,0.510767582424862,0.207602410520409,0.109484404837683,0.422701346261555
1483,"MS, Yazoo",28163,"+32.7656747,-090.3879282",0.430238216756318,0.522122793934874,0.453781391317512,0.448532461512187,0.245385105028644,0.481369331988372
1484,"MO, Adair",29001,"+40.1906655,-092.6035922",0.410394803785647,0.530636341039026,0.414398994395495,0.413984922048454,0.119032463399109,0.573921298046153
1485,"MO, Andrew",29003,"+39.9888628,-094.8035511",0.506513047062645,0.662938105891126,0.451025639544282,0.357576792641569,0.419796308084023,0.641228389152226
1486,"MO, Atchison",29005,"+40.4318460,-095.4375546",0.466471799072144,0.752485707183694,0.347404455982454,0.31692975821602,0.275938892425207,0.639600181553347
1487,"MO, Audrain",29007,"+39.2144798,-091.8434148",0.391266038240584,0.390131742480736,0.502541277653884,0.558128186986118,0.0525143220878421,0.45301466199434
1488,"MO, Barry",29009,"+36.6993775,-093.8343258",0.379120382596455,0.196619438230176,0.568625524568047,0.402883841217947,0.466900063653724,0.26057304531238
1489,"MO, Barton",29011,"+37.5007989,-094.3440893",0.512986621137622,0.630810340541884,0.53673491526509,0.349208285553956,0.452577975811585,0.595601588515592
1490,"MO, Bates",29013,"+38.2572171,-094.3392459",0.460635922027123,0.528647775292071,0.481833379658027,0.284919608656403,0.437937619350732,0.56984122717838
1491,"MO, Benton",29015,"+38.3010358,-093.2879421",0.398788939656886,0.432637335321899,0.477704409346351,0.239319784321858,0.373647358370465,0.470635810923858
1492,"MO, Bollinger",29017,"+37.3183491,-090.0246011",0.371272345959504,0.385906040268456,0.560794283733677,0.10361822041135,0.424252068746022,0.381791116638014
1493,"MO, Boone",29019,"+38.9896570,-092.3107786",0.463927339634525,0.629194630872483,0.707166314114931,0.520286920243004,0.0706556333545512,0.392333199587656
1494,"MO, Buchanan",29021,"+39.6603695,-094.8081728",0.525197485083991,0.39156102411136,0.596891748119669,0.646961231610023,0.424252068746022,0.566321352832882
1495,"MO, Butler",29023,"+36.7151802,-090.4031300",0.494694240492504,0.437670892368879,0.620140667395626,0.470978602971674,0.445576066199873,0.499104973526469
1496,"MO, Caldwell",29025,"+39.6589977,-093.9791785",0.480249831142859,0.701963708675118,0.399815856473668,0.266767511650035,0.441120305537874,0.591581773377598
1497,"MO, Callaway",29027,"+38.8359656,-091.9240894",0.442006174415656,0.718866517524236,0.56574435390499,0.447483348378754,0.125079567154679,0.352857085115621
1498,"MO, Camden",29029,"+38.0319950,-092.7651375",0.438236694384388,0.566989808600547,0.557185614326313,0.325493449142411,0.360280076384469,0.381234523468202
1499,"MO, Cape Girardeau",29031,"+37.3838819,-089.6849079",0.578763191964695,0.365647526721352,0.794763370636288,0.749505940908093,0.487269255251432,0.496629866306308
1500,"MO, Carroll",29033,"+39.4273754,-093.5002266",0.458714953351505,0.627827491921452,0.38596506876523,0.348037182521287,0.344684914067473,0.587060109482084
1501,"MO, Carter",29035,"+36.9447832,-090.9456257",0.381741130343583,0.70730797912006,0.527514455685412,0.11781784468246,0.412794398472311,0.143270973757672
1502,"MO, Cass",29037,"+38.6471588,-094.3542424",0.534219991099208,0.6185060899826,0.600923203902797,0.614999878010101,0.352959898154042,0.483710885446501
1503,"MO, Cedar",29039,"+37.7336549,-093.8500144",0.382408074326602,0.240554312701964,0.46697131278088,0.265132847000268,0.399427116486315,0.539954782663581
1504,"MO, Chariton",29041,"+39.5179685,-092.9616205",0.36030410666603,0.321899080288342,0.395756672211748,0.237538731793008,0.21164863144494,0.634677417592115
1505,"MO, Christian",29043,"+36.9697388,-093.1876139",0.518846531480562,0.387148893860303,0.684212350996257,0.485641788859882,0.481222151495863,0.556007472190506
1506,"MO, Clark",29045,"+40.4072748,-091.7294720",0.323623028218749,0.293810589112602,0.406358877355688,0.292409788469515,0.0674729471674093,0.558062938988529
1507,"MO, Clay",29047,"+39.3155512,-094.4215023",0.676744645192407,0.891933880188914,0.753575103190119,0.796642837973016,0.448758752387015,0.49281265222297
1508,"MO, Clinton",29049,"+39.6087233,-094.3958028",0.433196823322267,0.238938603032563,0.4743734437406,0.318588820845634,0.500318268618714,0.633764980373822
1509,"MO, Cole",29051,"+38.5068473,-092.2714039",0.511170041791074,0.662751677852349,0.738161402733266,0.579476419352478,0.192234245703374,0.383226463313903
1510,"MO, Cooper",29053,"+38.8453861,-092.8123231",0.47984870061669,0.781071339796172,0.611813370174103,0.337253275428795,0.172819859961808,0.496285657722573
1511,"MO, Crawford",29055,"+37.9665605,-091.3139328",0.502935533788917,0.835135471041511,0.647657106472001,0.516383243467441,0.287078294080204,0.22842355388343
1512,"MO, Dade",29057,"+37.4323495,-093.8548780",0.347617215454893,0.0546855580412627,0.509352921609346,0.17981311147437,0.472628898790579,0.521605587358905
1513,"MO, Dallas",29059,"+37.6835832,-093.0338115",0.374614998325274,0.288466318667661,0.487390374539581,0.237563129772855,0.389879057924889,0.469776110721385
1514,"MO, Daviess",29061,"+39.9628387,-093.9700530",0.427255194658876,0.594208302261994,0.379945713581877,0.18981628321175,0.39528962444303,0.577016049795729
1515,"MO, DeKalb",29063,"+39.8946645,-094.4071901",0.518907427398606,0.836254039274174,0.376936219346538,0.29977797838339,0.452577975811585,0.628990924177343
1516,"MO, Dent",29065,"+37.6032500,-091.4959157",0.398273369076809,0.23222719363659,0.585274229967605,0.235611291385073,0.357415658816041,0.580838471578737
1517,"MO, Douglas",29067,"+36.9465168,-092.5158918",0.297538761665251,0.223092219736515,0.558800289113684,0.148583697269866,0.379057924888606,0.178159677317585
1518,"MO, Dunklin",29069,"+36.1530246,-090.0622538",0.540904519770765,0.376087496892866,0.609695318817333,0.450947861517066,0.577021005728835,0.690770915897726
1519,"MO, Franklin",29071,"+38.4083125,-091.0734098",0.542664901821655,0.749627143922446,0.707061600977707,0.723302510552126,0.220241884150223,0.313091369505772
1520,"MO, Gasconade",29073,"+38.4411826,-091.5057795",0.367405299534379,0.411260253542133,0.506106972708599,0.278454143996877,0.24124761298536,0.399957514438925
1521,"MO, Gentry",29075,"+40.2093789,-094.4041102",0.343357539715069,0.345389013174248,0.337169421903493,0.104984507282797,0.366327180140038,0.562917576074767
1522,"MO, Greene",29077,"+37.2581957,-093.3406409",0.70694015118077,0.600857568978374,0.88041327931686,0.821016419840437,0.508274984086569,0.724138503681607
1523,"MO, Grundy",29079,"+40.1125409,-093.5650538",0.44859501465098,0.527404921700224,0.461072216646251,0.391880352306829,0.30426479949077,0.558352783110823
