row#,Name,FIPS,Source,ToxPi Score,Socioeconomic Stressors,Governance,Housing Composition & Disability,Minority Status & Language,Housing Type & Transportation
1834,"NY, Cayuga",36011,"+43.0085456,-076.5745866",0.495490884723265,0.378830817900218,0.706996014760148,0.526545963439167,0.429255424605359,0.435826202911435
1835,"NY, Chautauqua",36013,"+42.3042159,-079.4075949",0.559118536316314,0.579713965596784,0.536665682656827,0.507128487711012,0.560683278809526,0.611401266807423
1836,"NY, Chemung",36015,"+42.1552807,-076.7471788",0.584912221559945,0.431687866605154,0.582138745387454,0.627569316889705,0.726269968338456,0.556895210578953
1837,"NY, Chenango",36017,"+42.4897320,-075.6049051",0.584066793128166,0.401568575759573,0.775225977859779,0.671127438117729,0.451731898339796,0.620680075563952
1838,"NY, Clinton",36019,"+44.7527103,-073.7056478",0.504789649188092,0.378896724444738,0.638069077490775,0.464532493658707,0.446550405952418,0.595899544393822
1839,"NY, Columbia",36021,"+42.2477286,-073.6268046",0.490779007340692,0.343175377314967,0.647916162361624,0.44800139945771,0.545138801647392,0.469663295921769
1840,"NY, Cortland",36023,"+42.5938237,-076.0762647",0.483714166144972,0.468463718447242,0.503148339483395,0.464095163124289,0.460694479766612,0.522169129903323
1841,"NY, Delaware",36025,"+42.1939865,-074.9667280",0.49478506014832,0.380808014235814,0.498227601476015,0.533280853669203,0.465875972153989,0.595732859206579
1842,"NY, Dutchess",36027,"+41.7550085,-073.7399512",0.510783981819214,0.308113095630396,0.722805608856089,0.266771625994927,0.630493385704333,0.625736192910323
1843,"NY, Erie",36029,"+42.7527590,-078.7781922",0.513417498775201,0.399920912146576,0.711585239852399,0.365258462345841,0.558652693955013,0.531670185576175
1844,"NY, Essex",36031,"+44.1089711,-073.7775726",0.449985194460862,0.21439398932314,0.495459483394834,0.523222251377591,0.395225623250418,0.621624624958329
1845,"NY, Franklin",36033,"+44.5943743,-074.3106698",0.537217270323873,0.397284650365781,0.666362804428044,0.562407067261436,0.446130284948036,0.613901544616068
1846,"NY, Fulton",36035,"+43.1156093,-074.4236782",0.579647632051501,0.46938641007052,0.788209298892989,0.62328347765241,0.481910590487902,0.535448383153684
1847,"NY, Genesee",36037,"+43.0009096,-078.1927784",0.457933277459507,0.26547156132604,0.486240590405904,0.51709962389574,0.486461901368707,0.534392710301145
1848,"NY, Greene",36039,"+42.2869511,-074.1494949",0.454534659559229,0.269030514730113,0.762054907749078,0.276392897752121,0.498365329826197,0.466829647738638
1849,"NY, Hamilton",36041,"+43.6578786,-074.5024556",0.459379812819659,0.415013510841627,0.411873062730627,0.537391760692732,0.438288026199572,0.494332703633737
1850,"NY, Herkimer",36043,"+43.4616351,-074.8946938",0.550903043439307,0.560403348052462,0.488048118081181,0.577976034286714,0.474348412409026,0.653739304367152
1851,"NY, Jefferson",36045,"+43.9953714,-076.0535218",0.518303472331076,0.364265471561326,0.628415055350553,0.527245692294236,0.535476018546606,0.536115123902656
1852,"NY, Kings",36047,"+40.6351332,-073.9507774",0.657027049854907,0.611942265867001,0.784969446494465,0.295460509052742,0.953636458241482,0.639126569618847
1853,"NY, Lewis",36049,"+43.7863965,-075.4426165",0.524961709512983,0.454557437553549,0.930645904059041,0.520773200384851,0.385072698977853,0.333759306589621
1854,"NY, Livingston",36051,"+42.7274845,-077.7697795",0.443469583347007,0.295656758716141,0.520689889298893,0.333508265547101,0.485761699694737,0.581731303478164
1855,"NY, Madison",36053,"+42.9100255,-075.6635749",0.402437108144184,0.181177090885125,0.743821992619926,0.25854981194787,0.417702096984855,0.410934548283143
1856,"NY, Monroe",36055,"+43.4644751,-077.6646556",0.608208874777882,0.439926184670138,0.746816236162362,0.451237645412403,0.846835837814526,0.556228469829981
1857,"NY, Montgomery",36057,"+42.9008912,-074.4353575",0.637179399975895,0.739339616423911,0.567296236162362,0.696142744686434,0.562993944333627,0.620124458273141
1858,"NY, Nassau",36059,"+40.7296870,-073.5893844",0.426133839456765,0.188163184604231,0.583130627306273,0.224875360797691,0.665503469402832,0.468996555172797
1859,"NY, New York",36061,"+40.7765574,-073.9701736",0.496038379393111,0.306531338561919,0.541486346863469,0.0712848771101198,0.914484178301588,0.646405156128459
1860,"NY, Niagara",36063,"+43.4567309,-078.7921425",0.523749361598593,0.473933961642391,0.683123542435424,0.443977958541065,0.501376197024268,0.516335148349817
1861,"NY, Oneida",36065,"+43.2427273,-075.4342824",0.563036487035227,0.388321360311079,0.836521033210332,0.472579375491997,0.554031362906811,0.563729303255917
1862,"NY, Onondaga",36067,"+43.0065299,-076.1961167",0.573554117691913,0.375930929941343,0.694172693726937,0.454036560832677,0.799292144151964,0.544338259806645
1863,"NY, Ontario",36069,"+42.8566949,-077.3032768",0.470884518111745,0.277334739339616,0.664296383763838,0.440391848158838,0.501236156689474,0.471163462606956
1864,"NY, Orange",36071,"+41.4024096,-074.3062522",0.521449224347517,0.28596849667172,0.717342287822878,0.336831977608677,0.638755765457179,0.628347594177131
1865,"NY, Orleans",36073,"+43.5022867,-078.2297258",0.551116106001021,0.395241547485665,0.578860221402214,0.613224875360798,0.54051747059919,0.62773641515724
1866,"NY, Oswego",36075,"+43.4614428,-076.2092580",0.542179498417522,0.484347195676531,0.680009151291513,0.625557596431383,0.33591854146516,0.585065007223025
1867,"NY, Otsego",36077,"+42.6297762,-075.0288410",0.473012627497738,0.338232386475977,0.616177712177122,0.376629056240707,0.455793068048822,0.578230914546061
1868,"NY, Putnam",36079,"+41.4279035,-073.7438816",0.39872267990396,0.117050023067291,0.657839704797048,0.171521035598705,0.628322760515026,0.418879875541727
1869,"NY, Queens",36081,"+40.6585571,-073.8379293",0.637692971819469,0.501548803796217,0.83861815498155,0.216741012857518,0.963649342179252,0.667907545282809
1870,"NY, Rensselaer",36083,"+42.7104206,-073.5138454",0.472935754349138,0.33150991893495,0.548446642066421,0.306918569054491,0.689360481338676,0.48844316035115
1871,"NY, Richmond",36085,"+40.5638553,-074.1370633",0.581851217543183,0.351150069201872,0.811614760147602,0.245080031487798,0.906011738046552,0.595399488832093
1872,"NY, Rockland",36087,"+41.1547851,-074.0247721",0.495547191738359,0.306531338561919,0.527923542435424,0.304382051954867,0.675936474344985,0.6629625513946
1873,"NY, St. Lawrence",36089,"+44.4881125,-075.0743110",0.613251595898384,0.633757332103078,0.763751439114391,0.516137496720021,0.512929524644773,0.639682186909657
1874,"NY, Saratoga",36091,"+43.1061353,-073.8553872",0.386281066718877,0.179793053450208,0.659475719557196,0.284527245692294,0.489962909738557,0.317646405156129
1875,"NY, Schenectady",36093,"+42.8175421,-074.0435834",0.556918181670871,0.360047452712054,0.717022287822878,0.338756231960116,0.828149311901089,0.540615623958218
1876,"NY, Schoharie",36095,"+42.5912940,-074.4381718",0.536686900979916,0.3877282014104,0.826104797047971,0.573077932301233,0.46447556880605,0.432048005333926
1877,"NY, Schuyler",36097,"+42.4197760,-076.9386038",0.532521454371817,0.489224279971001,0.589192915129151,0.653634216741013,0.399496853461635,0.531059006556284
1878,"NY, Seneca",36099,"+42.7822943,-076.8270880",0.530567191526346,0.424438146707968,0.58629815498155,0.547100498556809,0.484431316514194,0.610567840871208
1879,"NY, Steuben",36101,"+42.2667252,-077.3855253",0.544037294288046,0.552296843076518,0.697332250922509,0.498556809236421,0.469166920021648,0.502833648183132
1880,"NY, Suffolk",36103,"+40.9435540,-072.6922184",0.455932457051647,0.220325578329928,0.694996605166052,0.222513775911834,0.633714313404595,0.508112012445827
1881,"NY, Sullivan",36105,"+41.7201763,-074.7646796",0.631639723992736,0.509721215316681,0.782733874538745,0.554710049855681,0.605566206111002,0.705467274141571
1882,"NY, Tioga",36107,"+42.1780568,-076.2974503",0.492048618986673,0.281223225466289,0.873615055350554,0.520073471529782,0.339559590169804,0.445771752416935
1883,"NY, Tompkins",36109,"+42.4532811,-076.4737116",0.429621317880821,0.227179858959995,0.635723394833948,0.164873611475553,0.565934791364301,0.554394932770308
1884,"NY, Ulster",36111,"+41.9472321,-074.2654470",0.549320864013682,0.407566071310881,0.678681918819188,0.445464882358086,0.597934007864729,0.616957439715524
1885,"NY, Warren",36113,"+43.5551053,-073.8381388",0.45533645528547,0.216766624925855,0.600225535055351,0.479051867401382,0.456913390727174,0.523724858317591
1886,"NY, Washington",36115,"+43.3123766,-073.4394282",0.508081063177606,0.332564423647268,0.803798966789668,0.458759730604391,0.432336311970827,0.512945882875875
1887,"NY, Wayne",36117,"+43.4587577,-077.0631637",0.557804247648404,0.364792723917485,0.837631291512915,0.552960727718009,0.476519037598333,0.557117457495277
1888,"NY, Westchester",36119,"+41.1527698,-073.7459120",0.510054662832092,0.303236011335926,0.568807084870849,0.302107933175894,0.696102282555321,0.680020002222469
1889,"NY, Wyoming",36121,"+42.7013627,-078.2285667",0.397596931577001,0.317010479140579,0.505843837638376,0.462083442665967,0.372399048678996,0.330647849761085
1890,"NY, Yates",36123,"+42.6382370,-077.1043238",0.534541064526039,0.498385289659263,0.539699483394834,0.440216915945071,0.503826902883163,0.690576730747861
1891,"NC, Alamance",37001,"+36.0419739,-079.3999353",0.553929776856955,0.563500955644896,0.56969446494465,0.517012157788857,0.558045595271857,0.561395710634515
1892,"NC, Alexander",37003,"+35.9209506,-081.1774668",0.546765696533249,0.701377446780465,0.6793963099631,0.436630805562844,0.411423364742542,0.505000555617291
1893,"NC, Alleghany",37005,"+36.4893563,-081.1322988",0.522773602458671,0.640479799644105,0.491012841328413,0.57202833901863,0.489355811055401,0.420991221246805
1894,"NC, Anson",37007,"+34.9749961,-080.1099594",0.636696299055873,0.828181638436697,0.73584,0.514388174582349,0.512672526798602,0.592399155461718
1895,"NC, Ashe",37009,"+36.4363053,-081.4987699",0.504751822764447,0.532129440453437,0.365173431734317,0.599755094900726,0.408132416874883,0.618568729858873
1896,"NC, Avery",37011,"+36.0728941,-081.9203630",0.54398232403524,0.437158109800303,0.616805018450185,0.518149217178343,0.459667260079074,0.688132014668297
1897,"NC, Beaufort",37013,"+35.4823128,-076.8420144",0.506698209766708,0.68905292295525,0.232540516605166,0.607102247878947,0.502239521856449,0.502555839537726
1898,"NC, Bertie",37015,"+36.0613302,-076.9623670",0.623296130358724,0.905226388980426,0.380228487084871,0.691332108807837,0.433059596468215,0.706634070452273
1899,"NC, Bladen",37017,"+34.5919485,-078.5395125",0.683132327380681,0.930864034798656,0.529296236162362,0.645674801014607,0.568688660716201,0.741137904211579
1900,"NC, Brunswick",37019,"+34.0387081,-078.2276879",0.460253078376307,0.435510446187306,0.645411955719557,0.493046444502755,0.406872053861737,0.320424491610179
1901,"NC, Buncombe",37021,"+35.6093714,-082.5304259",0.413209235784958,0.344954854017004,0.363747011070111,0.324411790431208,0.499928856332348,0.533003667074119
1902,"NC, Burke",37023,"+35.7461820,-081.7061795",0.641256348777625,0.751202794437488,0.660585092250923,0.605177993527508,0.502239521856449,0.687076341815757
1903,"NC, Cabarrus",37025,"+35.3878448,-080.5528682",0.498754849131538,0.452580241217953,0.518851660516605,0.504067173970087,0.568058479209628,0.450216690743416
1904,"NC, Caldwell",37027,"+35.9578566,-081.5300759",0.567394482158154,0.698477558821591,0.66048,0.540103210006123,0.454135666854711,0.483775975108345
1905,"NC, Camden",37029,"+36.3423438,-076.1624876",0.517397696771902,0.655176959072036,0.547702435424354,0.56590571153678,0.495167484949352,0.323035892876986
1906,"NC, Carteret",37031,"+34.8583130,-076.5269665",0.431710048019465,0.368549396955118,0.619494612546126,0.565118516574827,0.320467167293841,0.284920546727414
1907,"NC, Caswell",37033,"+36.3930972,-079.3325457",0.525495090806915,0.779542608581032,0.214322656826568,0.528207819469955,0.484944540509391,0.620457828647627
1908,"NC, Catawba",37035,"+35.6631822,-081.2141513",0.575045453885923,0.61728069597311,0.580050774907749,0.58838450100586,0.55167376003873,0.537837537504167
1909,"NC, Chatham",37037,"+35.7049939,-079.2514542",0.46501895994048,0.413893099584789,0.50477963099631,0.416076270445203,0.532628274506747,0.457717524169352
1910,"NC, Cherokee",37039,"+35.1362326,-084.0613080",0.534211308389559,0.503328280498254,0.782444280442805,0.525583836263448,0.42570747889153,0.433992665851761
1911,"NC, Chowan",37041,"+36.1272880,-076.6020704",0.526845490750304,0.810255058327292,0.0662237638376384,0.777223825767515,0.407572255535707,0.572952550283365
1912,"NC, Clay",37043,"+35.0529971,-083.7522638",0.405517025975788,0.476438410334146,0.257107896678967,0.482025715035424,0.346794750235112,0.465218357595288
1913,"NC, Cleveland",37045,"+35.3346302,-081.5571145",0.579516486611398,0.810057338693732,0.480568856088561,0.56835476252952,0.440201653542708,0.598399822202467
1914,"NC, Columbus",37047,"+34.2604711,-078.6363776",0.643319393641988,0.821920516707309,0.473873653136531,0.703227499344004,0.562947006989647,0.654628292032448
1915,"NC, Craven",37049,"+35.1181789,-077.0825413",0.520038891474761,0.63777763131879,0.393329298892989,0.612875010933263,0.497828251310438,0.458384264918324
1916,"NC, Cumberland",37051,"+35.0501921,-078.8287186",0.592328170145983,0.706320437619456,0.518099483394834,0.632205020554535,0.593125699137753,0.511890210023336
1917,"NC, Currituck",37053,"+36.3721739,-075.9412242",0.414918243348772,0.314835563171423,0.724091217712177,0.537129362372081,0.316125916915227,0.182409156572953
1918,"NC, Dare",37055,"+35.6062688,-075.7675364",0.379131521915527,0.286891188294998,0.545508782287823,0.277180092714073,0.469820184351639,0.316257361929103
1919,"NC, Davidson",37057,"+35.7951225,-080.2065247",0.572187461532058,0.671060436301325,0.565148044280443,0.621971486049156,0.495867686623322,0.506889654406045
1920,"NC, Davie",37059,"+35.9293560,-080.5425423",0.45752304049223,0.429117511368879,0.390255350553506,0.575701915507741,0.532278173669762,0.360262251361262
1921,"NC, Duplin",37061,"+34.9344033,-077.9335434",0.714461952613717,0.88294997693271,0.65248,0.719321263010583,0.631426730703912,0.68613179242138
1922,"NC, Durham",37063,"+36.0365885,-078.8779193",0.471434722642255,0.486522111645687,0.361050036900369,0.325024053179393,0.627015460157901,0.557561951327925
1923,"NC, Edgecombe",37065,"+35.9170554,-077.6026551",0.686245673205613,0.862057602319911,0.557478081180812,0.714335694918219,0.516103515001055,0.781253472608068
1924,"NC, Forsyth",37067,"+36.1316671,-080.2572892",0.496324430512333,0.495419495155869,0.473405166051661,0.455785882970349,0.586403763067641,0.470607845316146
1925,"NC, Franklin",37069,"+36.0882406,-078.2830903",0.559646079619193,0.706847689975615,0.559411365313653,0.467943671827167,0.584863319384908,0.479164351594622
1926,"NC, Gaston",37071,"+35.2933443,-081.1772556",0.562299225189666,0.68364858630462,0.52670258302583,0.515350301758069,0.497618190808247,0.588176464051561
1927,"NC, Gates",37073,"+36.4421353,-076.7023552",0.479648986466287,0.421933698016213,0.495458007380074,0.675850607889443,0.398679694276288,0.406322924769419
1928,"NC, Graham",37075,"+35.3481113,-083.8309088",0.559242135458547,0.574507348579714,0.9608,0.60718971398583,0.279505369366597,0.374208245360596
1929,"NC, Granville",37077,"+36.2998840,-078.6576338",0.598275043247116,0.587556844394649,0.695886346863469,0.539403481151054,0.568128499377025,0.600400044449383
1930,"NC, Greene",37079,"+35.4819328,-077.6816672",0.66331320355769,0.934950240558888,0.374154981549816,0.704626957054142,0.633037194554043,0.669796644071563
1931,"NC, Guilford",37081,"+36.0790650,-079.7886652",0.48373056563826,0.539906412706782,0.350643542435424,0.387037522959853,0.598727312529513,0.542338037559729
1932,"NC, Halifax",37083,"+36.2514376,-077.6448423",0.677612443998968,0.955644895538127,0.435820516605166,0.762966850345491,0.49754817064085,0.736081786865207
1933,"NC, Harnett",37085,"+35.3686348,-078.8716104",0.608573371510868,0.789164964080933,0.57213520295203,0.548499956266947,0.580171968169309,0.552894766085121
1934,"NC, Haywood",37087,"+35.5570974,-082.9728070",0.413155553457006,0.478547419758782,0.250736531365314,0.538266421761567,0.373402413845972,0.424824980553395
1935,"NC, Henderson",37089,"+35.3364243,-082.4796336",0.49066212223483,0.342450405325249,0.74266184501845,0.409166448001399,0.49264675892306,0.46638515390599
1936,"NC, Hertford",37091,"+36.3635174,-076.9816160",0.71483962993807,0.903776445000989,0.448408560885609,0.755357299046619,0.572889870760021,0.893765973997111
1937,"NC, Hoke",37093,"+35.0172328,-079.2419636",0.671314486107428,0.912871548144731,0.540527232472325,0.712498906673664,0.626945439990504,0.563729303255917
1938,"NC, Hyde",37095,"+35.4081567,-076.1536867",0.637731216335454,0.885586238713504,0.514083542435424,0.541327735502493,0.60019773604485,0.647460828980998
1939,"NC, Iredell",37097,"+35.8063558,-080.8745449",0.447122317811538,0.509589402227641,0.31746036900369,0.4970698854194,0.522615390568976,0.388876541837982
1940,"NC, Jackson",37099,"+35.2864625,-083.1306405",0.444139854757093,0.404468463718447,0.482534907749078,0.419662380827429,0.498598473151805,0.415435048338704
1941,"NC, Johnston",37101,"+35.5134050,-078.3672671",0.57549943161241,0.64318196796942,0.53684516605166,0.618910172308231,0.581782432019439,0.496777419713301
1942,"NC, Jones",37103,"+35.0321598,-077.3564428",0.596686410872836,0.712911092071443,0.465864206642066,0.552435931076708,0.578701544653972,0.673519279919991
1943,"NC, Lee",37105,"+35.4760747,-079.1722200",0.557588767140575,0.726421933698016,0.316465830258303,0.644187877197586,0.602368361234157,0.498499833314813
1944,"NC, Lenoir",37107,"+35.2380617,-077.6390233",0.662658461309482,0.919330389507678,0.389956605166052,0.71092451674976,0.596836768009794,0.696244027114124
1945,"NC, Lincoln",37109,"+35.4878252,-081.2251762",0.510584166547056,0.628023462729849,0.534954391143911,0.545263710312254,0.430188769604938,0.414490498944327
1946,"NC, McDowell",37111,"+35.6822317,-082.0480292",0.623889203925275,0.727476438410334,0.55382405904059,0.757893816146243,0.415344494116774,0.664907211912435
1947,"NC, Macon",37113,"+35.1529593,-083.4219010",0.421226017530547,0.335200685428063,0.228157933579336,0.575876847721508,0.484174318668024,0.482720302255806
1948,"NC, Madison",37115,"+35.8640801,-082.7127309",0.549087675924101,0.570223423185922,0.783387749077491,0.551561270007872,0.345044246050187,0.495221691299033
1949,"NC, Martin",37117,"+35.8410585,-077.1128666",0.616835650230323,0.817307058590918,0.377413136531365,0.729554797515963,0.537389645889743,0.622513612623625
1950,"NC, Mecklenburg",37119,"+35.2468623,-080.8338317",0.447303591756897,0.38291702366045,0.509107011070111,0.420274643575614,0.618963140907246,0.305256139571064
1951,"NC, Mitchell",37121,"+36.0131020,-082.1635541",0.515268253002664,0.50517366374481,0.533846494464945,0.555934575352051,0.366540437441066,0.614846094010446
1952,"NC, Montgomery",37123,"+35.3380706,-079.9041962",0.594510490023179,0.730178606735649,0.577194391143912,0.482463045569842,0.572259689253448,0.610456717413046
1953,"NC, Moore",37125,"+35.3101631,-079.4806639",0.424885538913407,0.347986555064918,0.357822287822878,0.472316977171346,0.481583572474335,0.464718302033559
1954,"NC, Nash",37127,"+35.9659447,-077.9875546",0.599133955976073,0.665194753839056,0.447036162361624,0.688883057815097,0.567708378372643,0.626847427491944
1955,"NC, New Hanover",37129,"+34.1774660,-077.8713775",0.430285230647703,0.42371317471825,0.487204132841328,0.31470305256713,0.478922806113249,0.446882986998555
1956,"NC, Northampton",37131,"+36.4217739,-077.3983518",0.672275956882762,0.662031239702103,0.64768,0.744249103472404,0.561336543139516,0.746082898099789
1957,"NC, Onslow",37133,"+34.7634600,-077.5032971",0.562881203017639,0.574705068213274,0.84471704797048,0.611912883757544,0.491316375742517,0.291754639404378
1958,"NC, Orange",37135,"+36.0624990,-079.1193552",0.386682544010303,0.253147037500824,0.450158228782288,0.229860928890055,0.568198519544422,0.432048005333926
1959,"NC, Pamlico",37137,"+35.1474623,-076.6650693",0.508803022628221,0.567784881038687,0.382712619926199,0.505641563893991,0.54187093660315,0.546005111679076
1960,"NC, Pasquotank",37139,"+36.2652763,-076.2603545",0.606699373500658,0.724906083174059,0.725469225092251,0.451500043733053,0.482493834650496,0.649127680853428
1961,"NC, Pender",37141,"+34.5125805,-077.8880289",0.469199435175674,0.539445066895143,0.578383763837638,0.38257675150879,0.474161434730253,0.371430158906545
1962,"NC, Perquimans",37143,"+36.1782605,-076.4042691",0.450818535471259,0.547617478415607,0.142005018450184,0.562581999475203,0.513722829309557,0.488165351705745
1963,"NC, Person",37145,"+36.3863868,-078.9654705",0.580511333648853,0.695841297040796,0.446895055350554,0.730079594157264,0.454065646687314,0.575675075008334
1964,"NC, Pitt",37147,"+35.5910652,-077.3724038",0.580650335700662,0.762670533183945,0.507778302583026,0.500918394122278,0.549153034012438,0.582731414601622
1965,"NC, Polk",37149,"+35.2789284,-082.1676673",0.438773946150138,0.393462070783629,0.266515424354244,0.508090614886732,0.480463249795983,0.545338370930103
1966,"NC, Randolph",37151,"+35.7099148,-079.8062153",0.534953454781193,0.53575430040203,0.491165166051661,0.588909297647162,0.517433898181598,0.541504611623514
1967,"NC, Richmond",37153,"+35.0019574,-079.7478094",0.642517369699787,0.91860541751796,0.274595424354244,0.730167060264148,0.576250838795077,0.712968107567508
1968,"NC, Robeson",37155,"+34.6392096,-079.1008811",0.692914428797522,0.947933829829302,0.606841623616236,0.640689232922243,0.605589288934419,0.66351816868541
1969,"NC, Rockingham",37157,"+36.3809268,-079.7828887",0.552036717526046,0.736571541554076,0.264035719557196,0.529957141607627,0.508261256252591,0.72135792865874
1970,"NC, Rowan",37159,"+35.6392183,-080.5253439",0.523845311968309,0.767020365122257,0.181140073800738,0.591095950319251,0.563857269165808,0.516112901433493
1971,"NC, Rutherford",37161,"+35.4027469,-081.9195825",0.584060400874103,0.826138535556581,0.472770184501845,0.621796553835389,0.412753747923085,0.586842982553617
1972,"NC, Sampson",37163,"+34.9905745,-078.3713822",0.70423743067287,0.852567059909049,0.465466863468635,0.79051867401382,0.630936589532133,0.781697966440716
1973,"NC, Scotland",37165,"+34.8400226,-079.4773366",0.717920792886048,0.954919923548408,0.514414760147601,0.709525059039622,0.567428297703055,0.843315923991555
1974,"NC, Stanly",37167,"+35.3105227,-080.2543552",0.565393874607057,0.681275950701905,0.49322332103321,0.517187090002624,0.507491034411224,0.627791976886321
1975,"NC, Stokes",37169,"+36.4041946,-080.2392707",0.446843797609418,0.496671719501747,0.663745535055351,0.450625382664218,0.289028112132589,0.334148238693188
1976,"NC, Surry",37171,"+36.4154160,-080.6864631",0.562336900030115,0.686878006986094,0.437417859778598,0.551648736114756,0.521004926718845,0.614734970552284
1977,"NC, Swain",37173,"+35.5688491,-083.4656136",0.595406666299071,0.860212219073354,0.513148339483395,0.644012944983819,0.398819734611082,0.560840093343705
1978,"NC, Transylvania",37175,"+35.2100946,-082.8166964",0.48985243487614,0.56613721742569,0.631112915129151,0.495408029388612,0.449514335806509,0.307089676630737
1979,"NC, Tyrrell",37177,"+35.8704196,-076.1653454",0.64177154313794,0.67863968892111,0.62928,0.565468381002362,0.563717228831014,0.771752416935215
1980,"NC, Union",37179,"+34.9915012,-080.5301312",0.413628727270912,0.327423713174718,0.653263468634686,0.39648386250328,0.545511985307794,0.145460606734082
1981,"NC, Vance",37181,"+36.3654806,-078.4054343",0.644354208624111,0.90305147301127,0.227156900369004,0.751771188664393,0.558815817113224,0.780975663962663
1982,"NC, Wake",37183,"+35.7898464,-078.6506240",0.374422188726777,0.209582811573189,0.495869520295203,0.329397358523572,0.565397712848542,0.271863540393377
1983,"NC, Warren",37185,"+36.3979785,-078.0999244",0.570994877920427,0.670599090489686,0.411884280442805,0.606140120703228,0.53255825433935,0.63379264362707
1984,"NC, Washington",37187,"+35.8445891,-076.5723342",0.587566562810168,0.844658274566665,0.182910701107011,0.781859529432345,0.424937257050163,0.703467051894655
1985,"NC, Watauga",37189,"+36.2353712,-081.7099186",0.422541281074608,0.482369999340935,0.55438110701107,0.229511064462521,0.375503018867882,0.470941215690632
1986,"NC, Wayne",37191,"+35.3627413,-078.0048260",0.606359989630432,0.743491728728663,0.439046789667897,0.63745298696755,0.615742213206984,0.596066229581065
1987,"NC, Wilkes",37193,"+36.2093027,-081.1653541",0.592014449779273,0.761813748105187,0.479740811808118,0.603341205282953,0.470660426360403,0.644516057339704
1988,"NC, Wilson",37195,"+35.7041251,-077.9189823",0.660705959316315,0.882093191853951,0.426955276752768,0.710924516749759,0.617982858563688,0.665573952661407
1989,"NC, Yadkin",37197,"+36.1587653,-080.6651641",0.573270029777991,0.682132735780663,0.471462140221402,0.554972448176332,0.53626932321139,0.621513501500167
1990,"NC, Yancey",37199,"+35.8895036,-082.3039804",0.631557170399122,0.626771238383972,0.90432,0.714423161025103,0.462888187779336,0.449383264807201
1991,"ND, Adams",38001,"+46.0968146,-102.5331983",0.252342921532418,0.0450141699070718,0.138658597785978,0.379078107233447,0.167460232346662,0.531503500388932
1992,"ND, Barnes",38003,"+46.9425500,-098.0701946",0.231661310143346,0.124233836419957,0.0425481918819188,0.335082655471005,0.158497650919846,0.497944216024003
1993,"ND, Benson",38005,"+48.0717375,-099.3619871",0.531087989860001,0.445857773676926,0.7104,0.645150004373305,0.331307424055639,0.522724747194133
1994,"ND, Billings",38007,"+47.0092826,-103.3649241",0.407059930807622,0.169709352138667,0.91824,0.2983468905799,0.15933789292861,0.489665518390932
1995,"ND, Bottineau",38009,"+48.7944116,-100.8312572",0.214569397134447,0.122190733539841,0.0738057564575646,0.442578500830928,0.135461015846233,0.298810978997666
1996,"ND, Bowman",38011,"+46.1078074,-103.5065860",0.322817790839062,0.101561985105121,0.277912619926199,0.456748010146068,0.270809999424632,0.507056339593288
1997,"ND, Burke",38013,"+48.7864534,-102.5200874",0.217978795944342,0.0512752916364595,0.0525340221402214,0.36377153852882,0.143093214092506,0.479219913323703
1998,"ND, Burleigh",38015,"+46.9718426,-100.4620005",0.354540529699213,0.191063072563106,0.449632177121771,0.417213329834689,0.26618866837643,0.448605400600067
1999,"ND, Cass",38017,"+46.9270033,-097.2523747",0.381054765526169,0.248138140117314,0.61544,0.325811248141345,0.311561736849685,0.404322702522503
2000,"ND, Cavalier",38019,"+48.7684388,-098.4637903",0.234258697844836,0.102880115995518,0.0288791143911439,0.386250327997901,0.253795098747161,0.399488832092455
2001,"ND, Dickey",38021,"+46.1077559,-098.4965182",0.273731260951199,0.0914782837935807,0.0536416236162362,0.460421586635179,0.145824000620989,0.61729081009001
2002,"ND, Divide",38023,"+48.8181424,-103.4976526",0.303517803667819,0.10709813484479,0.376731808118081,0.393160150441704,0.164379344981194,0.476219579953328
2003,"ND, Dunn",38025,"+47.3546096,-102.6123649",0.37736943789368,0.145917089566994,0.352529003690037,0.41992477914808,0.389634223497338,0.578842093565952
2004,"ND, Eddy",38027,"+47.7234355,-098.9004745",0.359232782508575,0.188229091148751,0.0112690774907749,0.781859529432345,0.259466732306318,0.555339482164685
2005,"ND, Emmons",38029,"+46.2842552,-100.2378424",0.294619193645827,0.214921241679299,0.0426376383763838,0.485436893203884,0.171871502892673,0.558228692076897
2006,"ND, Foster",38031,"+47.4643267,-098.8728167",0.249443292772009,0.0712449746259804,0.0757109963099631,0.396571328610164,0.176352793606081,0.527336370707856
2007,"ND, Golden Valley",38033,"+46.9389237,-103.8446117",0.302686007774016,0.0748039280300534,0.224789077490775,0.494533368319776,0.135461015846233,0.583842649183243
2008,"ND, Grand Forks",38035,"+47.9260026,-097.4508510",0.390573392919311,0.394648388584987,0.536138450184502,0.23755794629581,0.274521068296673,0.510001111234582
2009,"ND, Grant",38037,"+46.3578269,-101.6390494",0.266527376379092,0.153364529097739,0.0014890036900369,0.438992390448701,0.164449365148591,0.57434159351039
2010,"ND, Griggs",38039,"+47.4634630,-098.2324438",0.272140378674589,0.106768602122191,0.00426952029520295,0.551823668328523,0.210452615128419,0.487387487498611
2011,"ND, Hettinger",38041,"+46.4349387,-102.4583854",0.282520635442118,0.187174586436433,0.0485461254612546,0.516574827254439,0.213813583163475,0.446494054894988
