row#,Name,FIPS,Source,ToxPi Score,Overall Physical Health,Mental Health & Deaths of Despair,Chronic Disease,Chronic Disease Prevention,Infectious Diseases,Child & Maternal Health,Access to Care
717,"IN, Elkhart",18039,"+41.6006928,-085.8639864",0.589903688303236,0.332691381800674,0.63672610621937,0.407897639532319,0.668620235336877,0.764890381036525,0.793140918395552,0.525359155801333
718,"IN, Fayette",18041,"+39.6396552,-085.1850315",0.730211254556769,0.797624779329161,0.703112292967802,0.789322744319435,0.725682613238835,0.566745578720116,0.896568321551439,0.632422451770597
719,"IN, Floyd",18043,"+38.3179365,-085.9114742",0.524471664918065,0.368961643395924,0.665706408105366,0.2819324950364,0.43514606333197,0.817722129263301,0.722418591361361,0.379414323932134
720,"IN, Fountain",18045,"+40.1212817,-087.2348063",0.597942234310522,0.522548547584657,0.632652197967026,0.640359585263622,0.708872836309118,0.556755949913104,0.62647943459733,0.497927088538799
721,"IN, Franklin",18047,"+39.4097621,-085.0669641",0.517735857764634,0.322741133044455,0.670613615772963,0.438065298919038,0.667120984962064,0.441926711564457,0.539756581084814,0.543926679004643
722,"IN, Fulton",18049,"+41.0503837,-086.2650060",0.669447209818043,0.545819290643556,0.631818898551773,0.625799691153761,0.64177002407887,0.595993564093224,0.87736768977745,0.767561310427664
723,"IN, Gibson",18051,"+38.3174127,-087.5805656",0.589353888573141,0.391269459155834,0.534600633439007,0.510809618354291,0.589477988278588,0.623954226166459,0.822133872374275,0.653231422243532
724,"IN, Grant",18053,"+40.5157575,-085.6549455",0.765256030835323,0.76697159364468,0.667280418111954,0.750992720052945,0.698514379174049,0.842541722484847,0.885047942487045,0.745443439891737
725,"IN, Greene",18055,"+39.0486004,-087.0052452",0.61719395933391,0.56925052158562,0.598486921941682,0.680233840723583,0.756121939030485,0.549134995977857,0.643439992664353,0.523689503413789
726,"IN, Hamilton",18057,"+40.0498703,-086.0205856",0.313185141882976,0.0532819772107206,0.546729769372124,0.0624862122214869,0.1741856344555,0.518857151964851,0.601966628032538,0.234788619923614
727,"IN, Hancock",18059,"+39.8226041,-085.7729036",0.439679661047441,0.25999037072701,0.542100328176278,0.275700419148467,0.40484303302894,0.642800639276596,0.589358213167619,0.362964623807174
728,"IN, Harrison",18061,"+38.1864398,-086.1036808",0.58699488417443,0.438452896806291,0.695334831758781,0.442036179130819,0.641542864931171,0.640225992676851,0.562541330789948,0.688830093127148
729,"IN, Hendricks",18063,"+39.7687487,-086.5102865",0.386960185900999,0.155512758786712,0.483676780284701,0.168596955658504,0.329335332333833,0.632759517537589,0.595054400593902,0.343785556111751
730,"IN, Henry",18065,"+39.9295760,-085.3973378",0.620769292735024,0.562510030492698,0.577932203032126,0.613225237149791,0.578665212848121,0.613295189243513,0.791028848900414,0.608728327478506
731,"IN, Howard",18067,"+40.4835368,-086.1141178",0.617339130832461,0.571657839833093,0.596820323111177,0.637271122876682,0.51619644723093,0.844704425628633,0.869751439173768,0.284972317972941
732,"IN, Huntington",18069,"+40.8263938,-085.4785975",0.532209519680449,0.454341197239608,0.547655657611293,0.439995587910876,0.602607787015583,0.528949766635853,0.671024900312984,0.480891741036948
733,"IN, Jackson",18071,"+38.9119571,-086.0425161",0.652108865125055,0.642112020542449,0.703112292967802,0.624751819986764,0.71868611148971,0.647332017292148,0.813045573334587,0.415722220261925
734,"IN, Jasper",18073,"+41.0176883,-087.1188137",0.553841078572757,0.464933397528487,0.658021535720262,0.368574895212883,0.632865385489074,0.639093148172963,0.706034052247557,0.407365135638074
735,"IN, Jay",18075,"+40.4349719,-085.0033804",0.742328278265235,0.675012036591237,0.751906603172019,0.715365100375028,0.793194311934942,0.52199822081654,0.910904793276017,0.827916881690865
736,"IN, Jefferson",18077,"+38.7836039,-085.4400900",0.557590948371051,0.589311506981223,0.656725292185425,0.521784690050739,0.597655717595748,0.634510277225416,0.642287954757914,0.260861199800896
737,"IN, Jennings",18079,"+38.9962339,-085.6281106",0.624311702715347,0.609051516610496,0.763572794985551,0.550187513787779,0.704783971650538,0.427302718877903,0.632175622023614,0.683107781071551
738,"IN, Johnson",18081,"+39.4959859,-086.0946003",0.465795447106614,0.292408923126304,0.63672610621937,0.212166335759982,0.460360728726546,0.682501689844671,0.65579239910562,0.320611946963802
739,"IN, Knox",18083,"+38.6886629,-087.4201823",0.623469601834403,0.60552078318087,0.569876975351354,0.592433267151997,0.661578301758212,0.6265803656982,0.839350438864952,0.468947080835235
740,"IN, Kosciusko",18085,"+41.2442928,-085.8615754",0.534560582062879,0.432354357246028,0.586728141304233,0.407787337304214,0.589614283767207,0.484768830984221,0.739187143110644,0.501483980723604
741,"IN, LaGrange",18087,"+41.6424683,-085.4263018",0.587278373796967,0.506339271385011,0.500065002117996,0.559949260975072,0.782563263822634,0.360310414352526,0.636847775755284,0.764873628170245
742,"IN, Lake",18089,"+41.4722388,-087.3743368",0.680590874407267,0.736318407960199,0.720056047744598,0.525865872490624,0.712825405479079,0.875806156553558,0.834614283027368,0.358649947595439
743,"IN, LaPorte",18091,"+41.5490111,-086.7447293",0.660665996302498,0.668913497030974,0.663762042803111,0.567229208030002,0.689973195220572,0.786259947814412,0.872823540257606,0.375700542960812
744,"IN, Lawrence",18093,"+38.8398148,-086.4878198",0.634777440432944,0.643716899374097,0.552655454102807,0.596735054048092,0.641860887737949,0.688062926500121,0.657904468600758,0.662506392666782
745,"IN, Madison",18095,"+40.1662030,-085.7224543",0.679198340874088,0.664580324185524,0.633022553262693,0.706761526582837,0.661487438099132,0.847485043956359,0.870071449703334,0.37098005032874
746,"IN, Marion",18097,"+39.7829759,-086.1357939",0.634278459991019,0.634408602150538,0.793108629815048,0.42201632472976,0.454136568079597,0.944961164222721,0.880119780331721,0.311198150607746
747,"IN, Marshall",18099,"+41.3250032,-086.2690363",0.53569788416417,0.362381640186166,0.59524631310459,0.479483785572469,0.610512925355504,0.503460765298373,0.71793844394743,0.480861315684659
748,"IN, Martin",18101,"+38.7053220,-086.8018468",0.562247895918226,0.494623655913979,0.438215667741493,0.68260533862784,0.744627686156922,0.412730219123344,0.580397918339757,0.582534785524247
749,"IN, Miami",18103,"+40.7728813,-086.0442585",0.692511872209803,0.66409886053603,0.62200448321658,0.717957202735495,0.760983144791241,0.614376540815406,0.845046626291235,0.623116247082636
750,"IN, Monroe",18105,"+39.1607509,-086.5233253",0.455227209512114,0.301717220349864,0.595061135456756,0.174939333774542,0.402980328017809,0.746970840702297,0.622319297712966,0.342602310570564
751,"IN, Montgomery",18107,"+40.0402962,-086.8927145",0.547868530361471,0.360295297705023,0.656632703361508,0.448102801676594,0.558947798827859,0.571791886055617,0.773684278197911,0.465624946705785
752,"IN, Morgan",18109,"+39.4826458,-086.4474573",0.570770216962902,0.546300754293051,0.660336256318185,0.442642841385396,0.667802462405161,0.549340967705837,0.721202551349008,0.407765685283675
753,"IN, Newton",18111,"+40.9623985,-087.4021716",0.660084464820272,0.753811587225165,0.648207120385068,0.751489080079418,0.740675116986961,0.528898273703858,0.564269387649607,0.63324068771183
754,"IN, Noble",18113,"+41.4007941,-085.4178497",0.56471911062348,0.41710800834537,0.601912708426608,0.396812265607765,0.651447003770842,0.503151807706403,0.769524141313546,0.613077839193826
755,"IN, Ohio",18115,"+38.9405270,-084.9642994",0.450821740224497,0.398491413898251,0.39201384460695,0.499944848885948,0.541865430920903,0.401195802356484,0.564269387649607,0.357971453253338
756,"IN, Orange",18117,"+38.5473812,-086.4892570",0.706444388415772,0.690579361258225,0.425530998864875,0.771564085594529,0.77324973876698,0.770039674236016,0.632175622023614,0.881971238166162
757,"IN, Owen",18119,"+39.3173394,-086.8388453",0.661851059554625,0.646284705504734,0.627652401475512,0.673946613721597,0.740175366862024,0.742439462686745,0.626543436703243,0.575915429928517
758,"IN, Parke",18121,"+39.7742496,-087.1969502",0.564061006442069,0.473118279569893,0.407383589377158,0.625799691153761,0.671800463404661,0.642852132208591,0.531820319951566,0.595652569428851
759,"IN, Perry",18123,"+38.0814361,-086.6265397",0.60669990341795,0.668592521264645,0.3676629839168,0.607213765718068,0.738312661850893,0.446818540103973,0.736691060980026,0.681607790091249
760,"IN, Pike",18125,"+38.3978982,-087.2325320",0.522593999261351,0.28294013801958,0.395254453444042,0.644992278844033,0.698696106492209,0.603408546300491,0.633839676777359,0.399026794951743
761,"IN, Porter",18127,"+41.5099220,-087.0713082",0.505127282444161,0.341678703257904,0.662836154563942,0.238638870505184,0.532779065012948,0.652996239811588,0.635375727319278,0.471586216638282
762,"IN, Posey",18129,"+38.0276138,-087.8686526",0.426167526586049,0.307494784143797,0.362755776249203,0.414626075446724,0.5141065830721,0.388425555221747,0.56996557507589,0.42579833689288
763,"IN, Pulaski",18131,"+41.0452718,-086.6925383",0.591578712016588,0.590755897929706,0.407383589377158,0.651610412530333,0.693153423288356,0.525551233124189,0.594286375322942,0.678310052543434
764,"IN, Putnam",18133,"+39.6655445,-086.8533250",0.535795082813646,0.50232707430589,0.627374635003761,0.368023384072358,0.594611785016583,0.528331851451914,0.509163574458259,0.62073327538676
765,"IN, Randolph",18135,"+40.1644141,-085.0050040",0.663973220030647,0.512758786711603,0.680705797579907,0.685087138760203,0.728953704965699,0.714993729933458,0.68920149839236,0.636111883871302
766,"IN, Ripley",18137,"+39.1002301,-085.2605409",0.563756213087963,0.46172363986519,0.649503363919905,0.46189058018972,0.617236836127391,0.507580199857966,0.732594926201575,0.515763945453997
767,"IN, Rush",18139,"+39.6223123,-085.4665265",0.648507760508285,0.435724602792489,0.683761228769166,0.679682329583058,0.785788923719958,0.552430543625531,0.605166733328202,0.796999961739592
768,"IN, St. Joseph",18141,"+41.6176989,-086.2881592",0.590629821385253,0.530412453859734,0.664502753394446,0.473417163026693,0.509972286583981,0.822768436598802,0.849526773705166,0.283808882527949
769,"IN, Scott",18143,"+38.6794309,-085.7518981",0.666275182250474,0.597014925373134,0.731074117790712,0.541914846679903,0.707373585934306,0.725910231516379,0.683313304648337,0.677325263810551
770,"IN, Shelby",18145,"+39.5241345,-085.7921742",0.546574461144533,0.393516289520141,0.621263772625244,0.425215089344805,0.517695697605743,0.701863032274757,0.75249958114061,0.413967765500433
771,"IN, Spencer",18147,"+38.0097889,-087.0106449",0.465880985311644,0.345690900337025,0.406828056433657,0.470769909552173,0.58107309981373,0.454490986971215,0.528620214655901,0.47369372941781
772,"IN, Starke",18149,"+41.2832203,-086.6475698",0.708619077880765,0.791044776119403,0.728851986016706,0.684259872049415,0.7936031984008,0.50773467865395,0.635503731531105,0.819335302393979
773,"IN, Steuben",18151,"+41.6434372,-085.0024667",0.497987166507551,0.348900658000321,0.425160643569207,0.476946834326053,0.579210394802599,0.459331322578736,0.572973674053815,0.623386638222129
774,"IN, Sullivan",18153,"+39.0892251,-087.4158429",0.579208359678938,0.506018295618681,0.479510283208439,0.5385506287227,0.700876834310118,0.532657257739486,0.621103257700613,0.675741960452531
775,"IN, Switzerland",18155,"+38.8258455,-085.0296787",0.636226568860259,0.706307173808377,0.478214039673603,0.722148687403486,0.765344600427059,0.435335616269109,0.693873652124031,0.652362212316146
776,"IN, Tippecanoe",18157,"+40.3892597,-086.8939426",0.48090078289938,0.218905472636816,0.661539911029105,0.218674167218178,0.429921402934896,0.757423905897263,0.713714304957152,0.366126315622252
777,"IN, Tipton",18159,"+40.3102294,-086.0562066",0.503369193066749,0.382282137698604,0.353033949737926,0.476229869843371,0.558493480532461,0.511184705097609,0.58180596466985,0.660554243887419
778,"IN, Union",18161,"+39.6231109,-084.9251523",0.567962038875018,0.482426576793452,0.703853003559137,0.550408118243989,0.656580800508837,0.408404812835771,0.528108197808594,0.645952762375348
779,"IN, Vanderburgh",18163,"+38.0200703,-087.5861659",0.614035851549123,0.555448563633446,0.769683657364068,0.538164570924333,0.541910862750443,0.839091696041188,0.851894851623958,0.202056758506425
780,"IN, Vermillion",18165,"+39.8540452,-087.4620713",0.613940190809909,0.523190499117317,0.645984988611062,0.611074343701743,0.667120984962064,0.623902733234465,0.64996820746751,0.5763395785752
781,"IN, Vigo",18167,"+39.4291426,-087.3903754",0.711513616528047,0.749638902262879,0.676261534031895,0.549580851533201,0.766344100676934,0.843211130600781,0.858551070638941,0.537007725951697
782,"IN, Wabash",18169,"+40.8437166,-085.7951745",0.598200339774986,0.505055368319692,0.624504381462337,0.605228325612178,0.638226341374767,0.49681817707103,0.583726027847249,0.73384375673765
783,"IN, Warren",18171,"+40.3526584,-087.3758466",0.47897994948902,0.235114748836463,0.378588465138996,0.49316126185749,0.613238835127891,0.421792975154448,0.516395812426461,0.694567547881392
784,"IN, Warrick",18173,"+38.0977639,-087.2720225",0.431278303910327,0.227250842561387,0.475991907899596,0.280994926097507,0.481940847757939,0.587188272722095,0.705458033294337,0.26012329703943
785,"IN, Washington",18175,"+38.6006125,-086.1047514",0.645055390601202,0.688172043010753,0.711445287120325,0.608702845797485,0.757484893916678,0.500165217650699,0.597102467983127,0.652314978729348
786,"IN, Wayne",18177,"+39.8630908,-085.0067352",0.663655596417813,0.66843203338148,0.7326481277973,0.562541363335539,0.585570850938167,0.707424268930207,0.877623698201103,0.511348832340897
787,"IN, Wells",18179,"+40.7352727,-085.2129742",0.479903376805812,0.27796501364147,0.589598394845658,0.434921685418045,0.476852482849484,0.463553743002319,0.618543173464081,0.497889144419623
788,"IN, White",18181,"+40.7509496,-086.8642934",0.5068888311181,0.356764564275397,0.561358803550997,0.535517317449813,0.610058607060106,0.575653855955235,0.606190767022815,0.302677902512339
789,"IN, Whitley",18183,"+41.1364261,-085.5018918",0.424594471094518,0.225004012197079,0.369607349219055,0.347672622986984,0.500386170551088,0.427405704741893,0.589806227909012,0.512279210056515
790,"IA, Adair",19001,"+41.3285283,-094.4781643",0.431087324421256,0.335580163697641,0.421329649075996,0.438892565629826,0.446731179864613,0.483281937121714,0.389774260332482,0.50202151522652
791,"IA, Adams",19003,"+41.0216555,-094.6969059",0.356046189307996,0.289359653346172,0.402811884292612,0.441264063534083,0.342419699241288,0.21175970671256,0.43361570288309,0.371092615146169
792,"IA, Allamakee",19005,"+43.2749637,-091.3827510",0.378064267721118,0.281335259187931,0.423366603202168,0.412585484226781,0.375902957612103,0.370666894848849,0.43323169024761,0.349360984722383
793,"IA, Appanoose",19007,"+40.7446826,-092.8703450",0.440260313751582,0.359813834055529,0.434569850896116,0.53766821089786,0.426105129253555,0.405424623945412,0.549971531433462,0.368269015779138
794,"IA, Audubon",19009,"+41.6791780,-094.9043119",0.394729800678134,0.318086984432675,0.410033812558132,0.585815133465696,0.444641315705784,0.278288574849982,0.403342706786101,0.32290007694857
795,"IA, Benton",19011,"+42.0925474,-092.0576300",0.290408537737921,0.140908361418713,0.438736347972377,0.227057136554158,0.289037299532052,0.392551390946685,0.393294376157714,0.151274851583747
796,"IA, Black Hawk",19013,"+42.4728884,-092.3060590",0.352457131640864,0.239929385331407,0.610581205162181,0.150397088021178,0.139839171323429,0.585701378859588,0.582420599131503,0.158331093656764
797,"IA, Boone",19015,"+42.0386005,-093.9391375",0.308425568927809,0.191622532498796,0.438828936796294,0.216688727112288,0.290309390759166,0.373910949564528,0.394830426699633,0.252788019063958
798,"IA, Bremer",19017,"+42.7808902,-092.3275863",0.263500596453605,0.0608249077194672,0.426792389687094,0.221431722920803,0.224433237926491,0.248062223768971,0.359501264235493,0.303458428916912
799,"IA, Buchanan",19019,"+42.4703284,-091.8386658",0.314741939110606,0.142834216016691,0.629839680536901,0.2180675049636,0.258007359956385,0.256919008072095,0.376461822302517,0.321063981926052
800,"IA, Buena Vista",19021,"+42.7415220,-095.1414325",0.378286503430047,0.15679666185203,0.430495942643771,0.382086918155747,0.475989278088229,0.297083495028124,0.498193827749606,0.407359400492822
801,"IA, Butler",19023,"+42.7347076,-092.7800664",0.315883300993395,0.167067886374579,0.41188558903647,0.358206485771013,0.288855572213893,0.392551390946685,0.379853933915921,0.212762248695203
802,"IA, Calhoun",19025,"+42.3861699,-094.6436829",0.345043409693193,0.233509870004815,0.385034830100563,0.572358261636885,0.375221480169006,0.176281076568068,0.489105528709917,0.183792820663098
803,"IA, Carroll",19027,"+42.0394920,-094.8676471",0.283631469441933,0.176376183598138,0.421977770843415,0.32467460842709,0.246240516105584,0.269843734002817,0.382030005516974,0.164277467599514
804,"IA, Cass",19029,"+41.3338235,-094.9333023",0.388140076557753,0.317445032900016,0.397997265448932,0.494870946393117,0.429830539275817,0.441521169273843,0.473169004337507,0.162146578275036
805,"IA, Cedar",19031,"+41.7723547,-091.1321900",0.244881439393442,0.11619322741133,0.427347922630596,0.232792852415619,0.256553541411113,0.168299672108857,0.377549858103043,0.135433001673535
806,"IA, Cerro Gordo",19033,"+43.0751708,-093.2512660",0.31401325035048,0.0816883325308939,0.572527198532327,0.286234281932495,0.222479669256281,0.287763274337046,0.605141346730723,0.142258649133594
807,"IA, Cherokee",19035,"+42.7427375,-095.6332616",0.325738876506558,0.202535708554004,0.413367010219141,0.441760423560556,0.387624369633365,0.239720368785796,0.471504949583761,0.123659305209282
808,"IA, Chickasaw",19037,"+43.0597409,-092.3172101",0.311703338183331,0.101588830043332,0.42781086675018,0.350705934259872,0.30171277997365,0.175972118976099,0.371149647511713,0.452983189768474
809,"IA, Clarke",19039,"+41.0291908,-093.7840961",0.384900053499345,0.292408923126304,0.442347312105137,0.290922126626958,0.38657943755395,0.3246322136454,0.510162221555392,0.447248139882273
810,"IA, Clay",19041,"+43.0798220,-095.1497261",0.270481691611544,0.1391429947039,0.422811070258667,0.339896315905581,0.31375221480169,0.18385053757132,0.406606814187679,0.0873118938519746
811,"IA, Clayton",19043,"+42.8409979,-091.3235108",0.378082304380032,0.285186968383887,0.434106906776531,0.470714758438121,0.413565944300577,0.221646349655583,0.375693797031557,0.445661406073971
812,"IA, Clinton",19045,"+41.8980732,-090.5342431",0.392934772273534,0.331246990852191,0.604933286903249,0.383631149349217,0.320294398255418,0.418400842808129,0.536403084979843,0.155633652766691
813,"IA, Crawford",19047,"+42.0431192,-095.3890903",0.408712713990884,0.339592360776761,0.444384266231309,0.454886388705052,0.491617827449911,0.345126400579374,0.472656987490201,0.312724766703583
814,"IA, Dallas",19049,"+41.6853206,-094.0407065",0.263934820403499,0.0341839191141069,0.553916844925026,0.0554268696227664,0.115624006178729,0.341985331727685,0.496401768784033,0.250005002472148
815,"IA, Davis",19051,"+40.7480892,-092.4103453",0.401903260337998,0.17043813192104,0.455957869220924,0.471762629605118,0.507064649493435,0.20650742764908,0.399950595172696,0.60164151930369
816,"IA, Decatur",19053,"+40.7363787,-093.7845799",0.471503388966001,0.270582571015888,0.450309950961992,0.617361570703728,0.513652264776703,0.479008023766137,0.44526408615931,0.524345255378248
817,"IA, Delaware",19055,"+42.4730031,-091.3594425",0.341504167765479,0.23800353073343,0.450772895081577,0.314581954555482,0.328517559402117,0.273345253378471,0.375693797031557,0.409614184175722
818,"IA, Des Moines",19057,"+40.9153392,-091.1869253",0.414816124450334,0.346974803402343,0.583082324458856,0.381811162585484,0.251737767479896,0.588070053731354,0.524818703809537,0.227218055684869
819,"IA, Dickinson",19059,"+43.3896107,-095.1960572",0.312797859799491,0.263842079922966,0.406052493129704,0.341936907125524,0.293762209804189,0.204035766913324,0.401294639396876,0.278660922303855
820,"IA, Dubuque",19061,"+42.4634808,-090.8787708",0.289138718297751,0.113946397047023,0.574101208538915,0.160820648577101,0.129435282358821,0.412273183900735,0.536659093403496,0.0967352142581693
821,"IA, Emmet",19063,"+43.3779844,-094.6693702",0.395542309239743,0.272989889263361,0.434014317952614,0.403816457092433,0.416791604197901,0.499347731904126,0.459024538930668,0.282811625337098
822,"IA, Fayette",19065,"+42.8644496,-091.8393728",0.387148491352825,0.392713850104317,0.440495535626799,0.352801676593867,0.432329289900504,0.430038245438979,0.425103422796622,0.236557419008686
823,"IA, Floyd",19067,"+43.0527410,-092.7873669",0.347117495126961,0.207189857165784,0.433273607361279,0.452956099713214,0.390532006723911,0.215518690748189,0.400654618337743,0.32969758583861
824,"IA, Franklin",19069,"+42.7365489,-093.2714247",0.371892307892534,0.16145081046381,0.446328631533565,0.481634679020516,0.446322293398755,0.302335774091605,0.455056408364044,0.31011755837544
825,"IA, Fremont",19071,"+40.7437257,-095.5995159",0.391569254334278,0.314074787353555,0.440495535626799,0.46122876682109,0.3401481077643,0.237763637369989,0.508754175225299,0.438519770178915
826,"IA, Greene",19073,"+42.0424940,-094.3887028",0.365254254089136,0.352752367196277,0.417255740823652,0.490789763953232,0.400345281904502,0.230760598618682,0.466384781110697,0.19849124501691
827,"IA, Grundy",19075,"+42.4033232,-092.7902613",0.226918688425096,0.0974161450810464,0.416052086112732,0.275204059121994,0.221616464495025,0.204499203301278,0.371149647511713,0.00249321335188318
828,"IA, Guthrie",19077,"+41.6835728,-094.5012723",0.339490416886821,0.110415663617397,0.428644166165433,0.402934039267593,0.41093089818727,0.333591983812514,0.421455302759564,0.268460864397974
829,"IA, Hamilton",19079,"+42.3907681,-093.7091980",0.300747256028233,0.177981062429787,0.421422237899913,0.327377013015663,0.254463677252283,0.303777576187462,0.438479862932501,0.181729362480023
830,"IA, Hancock",19081,"+43.0754105,-093.7436965",0.347355619288136,0.212485957310223,0.419755639069408,0.357544672402383,0.423379219481169,0.227825501494972,0.388302211896477,0.402196133362318
831,"IA, Hardin",19083,"+42.3899554,-093.2410810",0.327062699005985,0.114748836462847,0.40679320372104,0.468177807191705,0.336468129571578,0.346413723879247,0.400334607808176,0.216502584407305
832,"IA, Harrison",19085,"+41.6885844,-095.8271491",0.387254169856997,0.395923607767614,0.428644166165433,0.320814030443415,0.460179001408387,0.422468784435727,0.427919515456807,0.254830083321598
833,"IA, Henry",19087,"+40.9858640,-091.5442697",0.345164695225221,0.116674691060825,0.442439900929054,0.292245753364218,0.373585934305575,0.404394765305514,0.466128772687044,0.320683048924318
834,"IA, Howard",19089,"+43.3653125,-092.3219084",0.376671765857246,0.325629914941422,0.441699190337719,0.410875799691154,0.438962337013312,0.179628117147737,0.42779151124498,0.412115490624397
835,"IA, Humboldt",19091,"+42.7822212,-094.2027754",0.315109299320378,0.100946878510672,0.430403353819854,0.402989190381646,0.400118122756803,0.260163062787774,0.384206077118026,0.226938409867873
836,"IA, Ida",19093,"+42.3918601,-095.5074206",0.361849545810688,0.215535227090355,0.418366806710655,0.416390911096404,0.411158057334969,0.250945827960686,0.436047782907795,0.384502207573952
837,"IA, Iowa",19095,"+41.6839184,-092.0591226",0.299337082268993,0.1391429947039,0.434847617367866,0.297374806971101,0.258052791785925,0.230451641026712,0.371725666464933,0.363764057562515
838,"IA, Jackson",19097,"+42.1642812,-090.5745965",0.332129878493339,0.251484512919275,0.442439900929054,0.35087138760203,0.342692290218527,0.229370289454819,0.387662190837344,0.320388577492328
839,"IA, Jasper",19099,"+41.6856863,-093.0529712",0.346785112822442,0.247632803723319,0.578823238558678,0.238638870505184,0.324655853891236,0.324477734849416,0.44411204825287,0.269155239976389
840,"IA, Jefferson",19101,"+41.0068799,-091.9671367",0.375715274235587,0.265767934520944,0.409570868438547,0.293624531215531,0.406296851574213,0.353210790902575,0.428239525986373,0.473296417010926
841,"IA, Johnson",19103,"+41.6687365,-091.5888122",0.251149318271586,0.021505376344086,0.565305270266807,0.0176483564968012,0.100586070601063,0.498472352060213,0.523666665903097,0.030861136229034
842,"IA, Jones",19105,"+42.1251175,-091.1169141",0.342735524423419,0.190017653667148,0.445680509766146,0.416170306640194,0.458407160056335,0.297958874872038,0.385934133977685,0.204980031984388
843,"IA, Keokuk",19107,"+41.3311823,-092.1677213",0.359871013645976,0.146846413095811,0.436977160317956,0.393061989852195,0.395438644314207,0.333797955540494,0.452368319915686,0.360606612485487
844,"IA, Kossuth",19109,"+43.2124777,-094.2139830",0.364315262875321,0.193708874979939,0.408737569023295,0.504246635782043,0.38462586888374,0.286630429833158,0.379149910750875,0.393107550874195
845,"IA, Lee",19111,"+40.6475875,-091.4771574",0.472547225108499,0.443267533301236,0.44947665154674,0.397253474520185,0.494389169051838,0.443220436029675,0.754138249296875,0.326085062012944
846,"IA, Linn",19113,"+42.0779506,-091.5976735",0.319548548719553,0.123736157920077,0.602988921600994,0.127840282373704,0.148516650765526,0.534208446864679,0.555539714647919,0.144009666863974
847,"IA, Louisa",19115,"+41.2182111,-091.2569936",0.369617330571501,0.137217140105922,0.461050254536355,0.332395764394441,0.449729680614238,0.348267469431063,0.475665086468125,0.38299591845036
848,"IA, Lucas",19117,"+41.0333440,-093.3314666",0.437988879214129,0.39945434119724,0.410774523149467,0.567063754687845,0.460179001408387,0.245075633713266,0.476049099103605,0.507325801239094
849,"IA, Lyon",19119,"+43.3835796,-096.2072011",0.274446594733191,0.0341839191141069,0.433088429713445,0.278292521508935,0.225705329153605,0.161039168697575,0.385358115024465,0.403458679920203
850,"IA, Madison",19121,"+41.3306216,-094.0151842",0.288171188636891,0.0460600224683037,0.426144267919676,0.217240238252813,0.26109672436509,0.317320217302123,0.366669500097782,0.382667350052451
851,"IA, Mahaska",19123,"+41.3307969,-092.6363663",0.378392152474169,0.249398170438132,0.43595868325487,0.293789984557688,0.377629367134615,0.475763969050458,0.426127456491234,0.390077436392188
852,"IA, Marion",19125,"+41.3314552,-093.0938490",0.310211043432311,0.199807414540202,0.583174913282773,0.227222589896316,0.20039980009995,0.290440906800781,0.38273402868202,0.287697650724134
853,"IA, Marshall",19127,"+42.0416910,-092.9814523",0.392756430876243,0.172684962285347,0.432162541474276,0.296492389146261,0.256371814092954,0.484002838169643,0.678039745365967,0.429540725599252
854,"IA, Mills",19129,"+41.0337028,-095.6191010",0.347069291765948,0.352270903546782,0.444939799174811,0.175435693801015,0.370950888192267,0.242449494181526,0.480721252835276,0.362717010629958
855,"IA, Mitchell",19131,"+43.3485643,-092.7844663",0.327334666765999,0.0802439415824105,0.397719498977181,0.496525479814692,0.386806596701649,0.211347763256601,0.354829110503823,0.363870276525635
856,"IA, Monona",19133,"+42.0494317,-095.9565661",0.448157133426481,0.523350987000482,0.386701428931068,0.6068277079197,0.44741265730771,0.399039500378044,0.411598978448916,0.36216867399945
857,"IA, Monroe",19135,"+41.0288473,-092.8696415",0.428147691555766,0.453217782057455,0.441328835042051,0.423395102581072,0.411612375630367,0.358463069966055,0.42177531328913,0.487241362324229
858,"IA, Montgomery",19137,"+41.0217348,-095.1577896",0.410333712142671,0.350345048948804,0.419200106125907,0.483564968012354,0.349234473672255,0.40382834305357,0.538835165004548,0.327327880181256
859,"IA, Muscatine",19139,"+41.4837760,-091.1186992",0.364262077122065,0.214090836141871,0.449013707427155,0.18128171189058,0.373267911498796,0.392036461626736,0.525714733292323,0.414429177976996
860,"IA, O'Brien",19141,"+43.0837455,-095.6256244",0.364391068452383,0.237522067083935,0.41549655316923,0.406187954996691,0.399618372631866,0.240698734493699,0.437647835555628,0.41356596123563
861,"IA, Osceola",19143,"+43.3785421,-095.6337878",0.343275917513106,0.0929224843524314,0.429755232052436,0.427035076108538,0.408386715733043,0.205117118485217,0.417551174298853,0.422163621561226
862,"IA, Page",19145,"+40.7390902,-095.1442898",0.33567013612585,0.212485957310223,0.394571478964006,0.445124641517759,0.302212530098587,0.308617911794984,0.538515154474982,0.148163278720412
863,"IA, Palo Alto",19147,"+43.0758537,-094.6672965",0.336606905386844,0.196437168993741,0.417163151999735,0.390028678579307,0.355322338830585,0.224941897303257,0.415823117439194,0.356531984562093
864,"IA, Plymouth",19149,"+42.7375854,-096.2158638",0.318759049994558,0.126143476167549,0.427255333806679,0.284634899624972,0.288673844895734,0.377721426532151,0.404814755222107,0.322069613712714
865,"IA, Pocahontas",19151,"+42.7340333,-094.6782789",0.430134779788865,0.409244102070294,0.423829547321753,0.558846238694022,0.411839534778066,0.272572859398547,0.401870658350095,0.532740517909276
