row#,Name,FIPS,Source,ToxPi Score,Baseline.Health,Baseline.SocialEconomic,Baseline.Infrastructure,Baseline.Environment,ClimateChange.Health,ClimateChange.SocialEconomic,ClimateChange.ExtremeEvents
1461,"MS, Quitman",28119,"+34.2526398,-090.2905254",0.622660459016093,0.909833623928273,0.754788079042785,0.779782555306632,0.415655668138978,0.55931271689759,0.630594291632828,0.308656278165567
1462,"MS, Rankin",28121,"+32.2620570,-089.9465517",0.488187284505096,0.498753264135121,0.259520675969436,0.646178928408147,0.639415717615636,0.432478025698739,0.628134552930861,0.31282982677773
1463,"MS, Scott",28123,"+32.4271272,-089.5332094",0.637995878663538,0.939176142562446,0.729332162079751,0.836830280480375,0.399462344142447,0.474002946900072,0.78603828934676,0.301128985132917
1464,"MS, Sharkey",28125,"+32.8924897,-090.8273880",0.572338436403214,0.812011484664606,0.626945140705876,0.569986228625625,0.364303050366908,0.469863147323692,0.87733465937575,0.285925343760038
1465,"MS, Simpson",28127,"+31.9025034,-089.9177072",0.58928294575251,0.82433841902293,0.692379515982103,0.722125576601377,0.368064818939687,0.494829137907805,0.779388668617304,0.243854483196363
1466,"MS, Smith",28129,"+32.0190335,-089.4949726",0.563567354236186,0.74868098009315,0.598185382803709,0.789565934950441,0.348943776395645,0.459385518347854,0.733698997114405,0.266510889948103
1467,"MS, Stone",28131,"+30.7901840,-089.1122970",0.557887146403879,0.715635131530201,0.602440290277711,0.628556848666887,0.3404502566892,0.616181325603409,0.742403617740881,0.259542554318867
1468,"MS, Sunflower",28133,"+33.6055289,-090.5950901",0.601834127290306,0.83550879933307,0.75765898510444,0.672471128525157,0.395365256332068,0.497998340887243,0.747676779086517,0.306159601763649
1469,"MS, Tallahatchie",28135,"+33.9558908,-090.1728334",0.603331644531886,0.812909215134081,0.768830863254907,0.739475430772506,0.305668409188624,0.500585445360254,0.769979981822089,0.325872166190738
1470,"MS, Tate",28137,"+34.6495534,-089.9431049",0.611205152590328,0.816593609955828,0.60022292530411,0.816370552169888,0.461001218816924,0.52315793188727,0.730187047176808,0.33090278282147
1471,"MS, Tippah",28139,"+34.7636183,-088.9188185",0.603614390130055,0.795305558267441,0.675711425764942,0.704714561044517,0.400475544265073,0.539197753114449,0.787191147549241,0.322704740904722
1472,"MS, Tishomingo",28141,"+34.7376991,-088.2360673",0.590400035653366,0.820276710049568,0.646866111040111,0.81764082256409,0.357512421962876,0.49385847953664,0.702745901704853,0.293899802715421
1473,"MS, Tunica",28143,"+34.6522011,-090.3717697",0.631178822957493,0.752548688295572,0.807591516903859,0.668484413043672,0.617805078191698,0.527750042326863,0.768580549711152,0.275491472229632
1474,"MS, Union",28145,"+34.4891011,-089.0022997",0.577765659470124,0.743908651036454,0.567728228026064,0.770168126741909,0.485471167597632,0.511127896087771,0.641238559244026,0.324716987557015
1475,"MS, Walthall",28147,"+31.1644920,-090.1034306",0.601921779405604,0.834812520356122,0.637928220826694,0.767104114559296,0.275076190613069,0.593477671808859,0.829599529272452,0.275454208402737
1476,"MS, Warren",28149,"+32.3570054,-090.8517913",0.579540102386646,0.768899330836347,0.5667760821053,0.788490268460692,0.598181534186978,0.430925763014933,0.628687014756741,0.274820723345534
1477,"MS, Washington",28151,"+33.2731314,-090.9444296",0.642433146371695,0.922149141434447,0.781881889915071,0.757968321573193,0.65651794975397,0.479694576740695,0.616211282018042,0.282608863166445
1478,"MS, Wayne",28153,"+31.6447604,-088.6820566",0.592740939051792,0.746130024369503,0.621876559926104,0.728188752828388,0.358754479138718,0.610358363763989,0.805294023473982,0.278584369861859
1479,"MS, Webster",28155,"+33.6120482,-089.2838356",0.511026554611415,0.679860821099053,0.477185867886785,0.706331627563872,0.233391234721815,0.532665540825583,0.65027366008552,0.297477130097274
1480,"MS, Wilkinson",28157,"+31.1602492,-091.3255665",0.650244408757972,0.847181360156196,0.714164608819214,0.79684272538311,0.411105651887008,0.546844084112457,0.821646554080312,0.413925876867506
1481,"MS, Winston",28159,"+33.0787236,-089.0373913",0.617720066208358,0.802591234095537,0.68136790488598,0.853448204550919,0.513316102441383,0.517983722941249,0.645223727128994,0.310109567414445
1482,"MS, Yalobusha",28161,"+34.0306685,-089.7037930",0.540728642858658,0.743459814300319,0.520843505371561,0.708788453900074,0.324637552097572,0.536869585594225,0.655670190359079,0.294831398387778
1483,"MS, Yazoo",28163,"+32.7656747,-090.3879282",0.663571517634134,0.939248946470648,0.79672659838431,0.822477113008076,0.468517737192196,0.478206991668714,0.805715764780614,0.334107471934381
1484,"MO, Adair",29001,"+40.1906655,-092.6035922",0.466420014558797,0.312101166200304,0.408452656921824,0.696025388215581,0.37404147751947,0.359238514108185,0.559924405874788,0.555156493071426
1485,"MO, Andrew",29003,"+39.9888628,-094.8035511",0.459144770312944,0.282206057537745,0.311088480530188,0.544837115047537,0.45617867920502,0.386209078239318,0.689330317493198,0.544163664137605
1486,"MO, Atchison",29005,"+40.4318460,-095.4375546",0.487509359697217,0.357205391372404,0.341923237751396,0.492258153147767,0.435694478660553,0.4437721527638,0.76475627238,0.576955831804597
1487,"MO, Audrain",29007,"+39.2144798,-091.8434148",0.523121300476161,0.589157323397745,0.546695825654235,0.631939129656226,0.485105492362713,0.358693583092794,0.537880129372656,0.512377619796759
1488,"MO, Barry",29009,"+36.6993775,-093.8343258",0.572111542235905,0.629024578199477,0.620582741317043,0.733440605373215,0.385808047319519,0.384241239763772,0.716724084783598,0.53495949889471
1489,"MO, Barton",29011,"+37.5007989,-094.3440893",0.53478930136493,0.538289526903477,0.440991149923747,0.59949056286976,0.504350480107708,0.392455296465579,0.738839015211932,0.529109078072303
1490,"MO, Bates",29013,"+38.2572171,-094.3392459",0.504048789522081,0.543794538996988,0.483110950715829,0.496446106400929,0.427417820841956,0.400669353167388,0.671754319152213,0.505148437379262
1491,"MO, Benton",29015,"+38.3010358,-093.2879421",0.551631895239122,0.611997583586267,0.56701910983629,0.698354492789344,0.311556492705845,0.393554815866609,0.689985987824933,0.588954784064565
1492,"MO, Bollinger",29017,"+37.3183491,-090.0246011",0.518174430987168,0.559029565206146,0.576087824069934,0.696991139202147,0.265006800444209,0.434106195899687,0.616153193170025,0.479846298918026
1493,"MO, Boone",29019,"+38.9896570,-092.3107786",0.430251885745551,0.292389850728084,0.307523949684985,0.504581785295266,0.592920793851836,0.268468314596556,0.542779579162055,0.503098926900075
1494,"MO, Buchanan",29021,"+39.6603695,-094.8081728",0.550446666105914,0.63175118232263,0.687739431569473,0.521478982783644,0.576874639077441,0.410721666615606,0.505438387907978,0.519122372464628
1495,"MO, Butler",29023,"+36.7151802,-090.4031300",0.628655008168995,0.77690201875385,0.652725137530989,0.858502671905406,0.537286453292787,0.402665113591879,0.646599273148664,0.525904388959393
1496,"MO, Caldwell",29025,"+39.6589977,-093.9791785",0.553218647917562,0.546158332420132,0.560309316320208,0.750346657503931,0.410148473746011,0.386273755851144,0.666373336123743,0.552920663457767
1497,"MO, Callaway",29027,"+38.8359656,-091.9240894",0.49399073083829,0.393211891531022,0.365544961513718,0.726437968325663,0.487471547308817,0.339807720439818,0.608563808855774,0.536897217893214
1498,"MO, Camden",29029,"+38.0319950,-092.7651375",0.451287359355692,0.473171575089072,0.37807167640124,0.525564823818769,0.402597513612219,0.394848368103114,0.419278985344277,0.56547857312115
1499,"MO, Cape Girardeau",29031,"+37.3838819,-089.6849079",0.522691707640015,0.431908994995669,0.413412268177334,0.6633513659358,0.730898274311113,0.383586453587894,0.613783548374925,0.421901048097375
1500,"MO, Carroll",29033,"+39.4273754,-093.5002266",0.51346605911742,0.442399653948979,0.269978202640703,0.629499437481945,0.433481615525107,0.461749604871318,0.757988826720284,0.599165072633606
1501,"MO, Carter",29035,"+36.9447832,-090.9456257",0.52566806321381,0.52595647549618,0.625172642340313,0.686078670495798,0.307295599196365,0.443549559645738,0.521822318281386,0.56980117704089
1502,"MO, Cass",29037,"+38.6471588,-094.3542424",0.445197181870348,0.371830424919333,0.289921698412423,0.482758136960588,0.606201524679422,0.353131308475821,0.555049176863412,0.45748800278144
1503,"MO, Cedar",29039,"+37.7336549,-093.8500144",0.527332258438183,0.577080442650983,0.537029156231599,0.593500667236621,0.288309049991809,0.40131612928564,0.778992484510589,0.515097879160043
1504,"MO, Chariton",29041,"+39.5179685,-092.9616205",0.519203244850173,0.486602837170943,0.388217842518617,0.692434833774438,0.316063253521445,0.437886366539255,0.642543223982724,0.670674356443786
1505,"MO, Christian",29043,"+36.9697388,-093.1876139",0.435128112959451,0.341962151932359,0.402659220879162,0.495422225500871,0.516465937915223,0.36393246965064,0.423473772744653,0.501981012093246
1506,"MO, Clark",29045,"+40.4072748,-091.7294720",0.480419563778629,0.498161976554657,0.411190269960813,0.57706105691359,0.301709982430982,0.343974597717423,0.589491338194977,0.641347724677964
1507,"MO, Clay",29047,"+39.3155512,-094.4215023",0.460847859395997,0.332895547536166,0.323332629858526,0.434714662619374,0.815214484435641,0.325061224943658,0.502200466316526,0.492516000062091
1508,"MO, Clinton",29049,"+39.6087233,-094.3958028",0.46631932563203,0.348564741911024,0.362584170272165,0.560544591979105,0.37162352651536,0.394875178116039,0.697269367000263,0.528773703630255
1509,"MO, Cole",29051,"+38.5068473,-092.2714039",0.475084708934898,0.345311612572347,0.370668578255089,0.605742637132325,0.615302720357229,0.318528786149307,0.58020562355229,0.489833004525701
1510,"MO, Cooper",29053,"+38.8453861,-092.8123231",0.504946126420819,0.447937656717141,0.405727918145505,0.675435342595679,0.51974122924393,0.317041201077326,0.637767267749132,0.530972269417019
1511,"MO, Crawford",29055,"+37.9665605,-091.3139328",0.603714388564142,0.661481532277564,0.57908499821292,0.774513688954822,0.590757852990729,0.536325506414631,0.559497832868493,0.524339308229832
1512,"MO, Dade",29057,"+37.4323495,-093.8548780",0.534107681774812,0.581703225232371,0.553505929010685,0.665816731551127,0.257099766039295,0.433590257586445,0.692589382643325,0.554448480360434
1513,"MO, Dallas",29059,"+37.6835832,-093.0338115",0.548643034604239,0.640266299652913,0.610049203645635,0.769124369920873,0.283411096840964,0.354554215935977,0.597532280416126,0.585563775817183
1514,"MO, Daviess",29061,"+39.9628387,-093.9700530",0.530811790372209,0.527604151785289,0.572328174700276,0.613083930921957,0.335418866159174,0.371268549907683,0.66923855459569,0.626740304535395
1515,"MO, DeKalb",29063,"+39.8946645,-094.4071901",0.511673709357029,0.420710002470717,0.486849587173986,0.678136587978518,0.409162481686089,0.358009639483505,0.678162832862281,0.550684833844109
1516,"MO, Dent",29065,"+37.6032500,-091.4959157",0.607436673621358,0.775438183521776,0.580296706870866,0.812119027995589,0.30978985158715,0.512002441355515,0.672710443416159,0.589700060602451
1517,"MO, Douglas",29067,"+36.9465168,-092.5158918",0.557571777712729,0.675248384510524,0.556549339769434,0.884308942583668,0.215929283527087,0.403191780028573,0.612096526921869,0.555678186647946
1518,"MO, Dunklin",29069,"+36.1530246,-090.0622538",0.651426765177187,0.853725974408746,0.837516501165852,0.865054878999072,0.537060887897979,0.347616723559259,0.66815734861515,0.450855041594253
1519,"MO, Franklin",29071,"+38.4083125,-091.0734098",0.48046041519047,0.391753562319726,0.298417571267875,0.479277504811505,0.728574342313477,0.398599669588979,0.590666658937603,0.475933597094123
1520,"MO, Gasconade",29073,"+38.4411826,-091.5057795",0.448020827458658,0.452371814021958,0.269615211993954,0.609130482519041,0.336774951809018,0.432167350126289,0.533210637801637,0.502875343938709
1521,"MO, Gentry",29075,"+40.2093789,-094.4041102",0.482168856428723,0.484730610423519,0.490026675842339,0.539063791159253,0.184450951047514,0.337118770863946,0.753370351828735,0.586420843835752
1522,"MO, Greene",29077,"+37.2581957,-093.3406409",0.52096628594576,0.492152937284732,0.427374373515057,0.556899087190742,0.838550021065026,0.37770880096942,0.512614224378455,0.441464557216887
1523,"MO, Grundy",29079,"+40.1125409,-093.5650538",0.52554726375095,0.560454512886396,0.440074035444979,0.599492881267193,0.437287755747042,0.35548721262232,0.659853101156739,0.62618134713198
1524,"MO, Harrison",29081,"+40.3456200,-093.9925818",0.540077242943566,0.542454695669256,0.555342244607734,0.69790301130134,0.269766843996783,0.347661221591463,0.710861317387546,0.656551366050843
1525,"MO, Henry",29083,"+38.3864909,-093.7926278",0.542093906140947,0.570662530376615,0.464986874192671,0.617037770518015,0.454812412244279,0.392325941241929,0.72055897814491,0.574272836268207
1526,"MO, Hickory",29085,"+37.9367003,-093.3228345",0.531696885214737,0.576693688792255,0.570541359933376,0.702235335298858,0.196755025544646,0.398923057648106,0.704394612016217,0.572335117269703
1527,"MO, Holt",29087,"+40.0957240,-095.2190716",0.520810242221315,0.410496979092969,0.429653811467254,0.66388683758405,0.485568822716829,0.403672033432139,0.710651695866492,0.541741515389474
1528,"MO, Howard",29089,"+39.1433650,-092.6959255",0.468186725799289,0.389253150021603,0.483837914641466,0.551242295567648,0.253371208095941,0.34032514133442,0.631195568630356,0.62808180230359
1529,"MO, Howell",29091,"+36.7743685,-091.8873677",0.587413397880739,0.738327508557007,0.617161999841841,0.839151059316465,0.39403778626615,0.398664347200805,0.532540666113007,0.592010417869898
1530,"MO, Iron",29093,"+37.6259598,-090.6996270",0.566673253890731,0.67881618861334,0.602814133021673,0.684117401145227,0.336396333756295,0.606048280833378,0.544689530819572,0.513830909045637
1531,"MO, Jackson",29095,"+39.0072333,-094.3425074",0.520992377348424,0.468326752024118,0.595626570927507,0.573198258439593,0.818037724812653,0.317170556300977,0.433830234428229,0.440756544505895
1532,"MO, Jasper",29097,"+37.2008646,-094.3388687",0.547944129103894,0.510534577716838,0.52570667007058,0.650111011177707,0.74145050947753,0.394913045714939,0.551194274349165,0.461698815220497
1533,"MO, Jefferson",29099,"+38.2574144,-090.5431382",0.470659342335111,0.41710030628785,0.381036404852553,0.520151238886034,0.674687941406078,0.367036995018252,0.49507567167663,0.439526838218383
1534,"MO, Johnson",29101,"+38.7458799,-093.8059991",0.452030977090067,0.347493101749269,0.423301711639081,0.461691317077914,0.446801568213945,0.320081048833113,0.63745315008198,0.527394942035165
1535,"MO, Knox",29103,"+40.1367764,-092.1468094",0.507674115196836,0.441707214172291,0.48047596300039,0.753141488995146,0.269861461115551,0.377671633478384,0.63918600218824,0.591675043427849
1536,"MO, Laclede",29105,"+37.6596901,-092.5948322",0.583546820670074,0.678104022117795,0.653627682650971,0.58400428630294,0.537105883819919,0.348345165200752,0.725652160682748,0.557988543915394
1537,"MO, Lafayette",29107,"+39.0687048,-093.8026388",0.539835643917455,0.549984545584354,0.442741734368154,0.620572175873613,0.513240038960652,0.396141920339619,0.676083099032073,0.580085993263719
1538,"MO, Lawrence",29109,"+37.1061352,-093.8332618",0.596111723293035,0.667737434469875,0.578297708790405,0.763835274181827,0.54493618141255,0.388962705427015,0.697928697871869,0.531084060897702
1539,"MO, Lewis",29111,"+40.0845592,-091.7288031",0.516387388604555,0.46023769208185,0.394610423004881,0.670807463774709,0.429613705734152,0.402766546866585,0.642195383282541,0.614480505487167
1540,"MO, Lincoln",29113,"+39.0585680,-090.9577713",0.50706782276089,0.441240814831041,0.455019112573942,0.594596353092434,0.42644416478552,0.432322588749515,0.651514512544014,0.548337212749767
1541,"MO, Linn",29115,"+39.8644404,-093.1080190",0.488829255280973,0.402273021911063,0.298909948386842,0.720752802734335,0.341623091907569,0.426503230406455,0.64338412878629,0.588358562834256
1542,"MO, Livingston",29117,"+39.7785870,-093.5482013",0.517021151863395,0.448715071218594,0.457794154890154,0.638659766722668,0.517043402672433,0.430319209504146,0.598550767116506,0.528065690919263
1543,"MO, McDonald",29119,"+36.6302180,-094.3439556",0.617192387719665,0.688091705558562,0.708676822037869,0.882952061500835,0.403818136075913,0.390062224828045,0.725573881092614,0.521171882943816
1544,"MO, Macon",29121,"+39.8297950,-092.5643400",0.524338073761479,0.503560072718659,0.481837762988982,0.627302803439059,0.462703968839993,0.379547284221317,0.628546614363858,0.586868009758484
1545,"MO, Madison",29123,"+37.4732347,-090.3454526",0.551036971162616,0.536846285714901,0.570006070741846,0.691444078583357,0.395902199837568,0.592983403244675,0.567797637307563,0.502279122708401
1546,"MO, Maries",29125,"+38.1626154,-091.9236010",0.508343142195149,0.451983038401357,0.485730355484091,0.675011867176022,0.364356114629561,0.368718612925709,0.64414232747661,0.568459679272695
1547,"MO, Marion",29127,"+39.8075383,-091.6353791",0.541049599546429,0.538731458431398,0.528896949789732,0.639129242223782,0.619875635014767,0.437821812475876,0.498329207698254,0.524562891191198
1548,"MO, Mercer",29129,"+40.4214135,-093.5676313",0.464705056100397,0.407135812118487,0.357748883634236,0.651305664373162,0.181187639581833,0.364412723054206,0.641859750134402,0.649284919806452
1549,"MO, Miller",29131,"+38.2167197,-092.4298711",0.511310005895956,0.496197225219327,0.553680405702751,0.555402059690696,0.38902469572403,0.380942681560683,0.611390861927789,0.592532111446419
1550,"MO, Mississippi",29133,"+36.8262640,-089.2959286",0.611946381150624,0.718173857546822,0.773923643745611,0.646149747321419,0.571267487716276,0.428009100648542,0.711790928622521,0.43430990245318
1551,"MO, Moniteau",29135,"+38.6330371,-092.5836417",0.463142113780167,0.36601267622391,0.442898225501992,0.529061086036688,0.283758500478792,0.3224737292339,0.743081251837194,0.554709327148694
1552,"MO, Monroe",29137,"+39.4982695,-092.0064582",0.504344134295516,0.471454801886468,0.481968021482266,0.600618247763651,0.327792383029488,0.422036645188666,0.661023003770026,0.565515836948044
1553,"MO, Montgomery",29139,"+38.9351623,-091.4654372",0.542103703165885,0.558266280287227,0.614543273413916,0.591620474790247,0.455412118488896,0.447390557303877,0.589999778753508,0.537493439123523
1554,"MO, Morgan",29141,"+38.4208069,-092.8748352",0.550615910932522,0.636859751437742,0.584536957586015,0.729291792180503,0.311272324166935,0.354166150265025,0.620387414810676,0.617796986080761
1555,"MO, New Madrid",29143,"+36.5942608,-089.6559485",0.641977911989281,0.771512772102506,0.747211654424036,0.621697756404926,0.707595477548517,0.388945264504629,0.756652846711137,0.500229612229213
1556,"MO, Newton",29145,"+36.9080167,-094.3347407",0.570257591563418,0.597036252652213,0.456432247037208,0.789082690937856,0.613054493505961,0.369300711432136,0.673486413470993,0.493410331907555
1557,"MO, Nodaway",29147,"+40.3604838,-094.8832814",0.475607218347436,0.347985450478045,0.445146551974544,0.570292063453118,0.322437437177687,0.349084129051619,0.687277156188737,0.607027740108305
1558,"MO, Oregon",29149,"+36.6848672,-091.4029021",0.569687903359184,0.645015446110927,0.593209977413481,0.848142100073381,0.252544011383502,0.41877908447846,0.614228173145386,0.615896530909151
1559,"MO, Osage",29151,"+38.4642535,-091.8595036",0.432371869692779,0.231320528537735,0.324692140296913,0.555535108787573,0.336463387790834,0.364449890545242,0.675679733268382,0.538462298622775
1560,"MO, Ozark",29153,"+36.6496431,-092.4585804",0.576750752635197,0.649017318764425,0.598601689360822,0.937808872424882,0.214438957894176,0.409142120316497,0.660979072873499,0.567267236812077
1561,"MO, Pemiscot",29155,"+36.2099162,-089.7859419",0.625591463582224,0.824995181787333,0.814355582905742,0.713187882143779,0.516245737668779,0.36398015935105,0.780444921116768,0.365930780102121
1562,"MO, Perry",29157,"+37.7111296,-089.8021249",0.480522020467083,0.338822695328142,0.368021740258359,0.656899525064292,0.435238489414964,0.433008056122979,0.675889770336541,0.455773866744302
1563,"MO, Pettis",29159,"+38.7273667,-093.2852073",0.508049517223013,0.517593996110782,0.604866622789649,0.518142035006579,0.531307205986078,0.366842962182776,0.554404430188958,0.46318936829627
1564,"MO, Phelps",29161,"+37.8663263,-091.7903492",0.504577881704839,0.542585994362894,0.510105128108468,0.507249140625243,0.519843439034609,0.362509562190484,0.528894049025921,0.560857858586255
1565,"MO, Pike",29163,"+39.3441784,-091.1710415",0.552925074235627,0.492661909235543,0.539678236391464,0.618456143587213,0.496844966175161,0.448428940815219,0.70575932503762,0.568645998407166
1566,"MO, Platte",29165,"+39.3786957,-094.7614717",0.413877406144187,0.210332980908386,0.25255019451495,0.372064883210981,0.745475422817667,0.282309323527161,0.539582680700625,0.494826357329538
1567,"MO, Polk",29167,"+37.6167611,-093.4008166",0.533812517866158,0.484636555023575,0.547268059488124,0.589237742095834,0.414979144530875,0.372469914411574,0.743687612329662,0.584408597183459
1568,"MO, Pulaski",29169,"+37.8248346,-092.2070224",0.482286501959238,0.429447446194265,0.547822358318241,0.633611657176347,0.327048578678226,0.301259863791963,0.562840883902573,0.573974725653052
1569,"MO, Putnam",29171,"+40.4786055,-093.0145314",0.502202987590771,0.502223130207043,0.445998867988213,0.703554212801064,0.152106385819551,0.384268749884561,0.685027509911537,0.642242056523428
1570,"MO, Ralls",29173,"+39.5534554,-091.5247867",0.477407536730253,0.36665638906878,0.33988257478151,0.503249942307447,0.560844323030561,0.419646188659919,0.571114707730891,0.580458631532662
1571,"MO, Randolph",29175,"+39.4416013,-092.4927245",0.535423311120186,0.525028566171296,0.564711195942125,0.653929609010226,0.485818256012777,0.441637791573566,0.552684770035951,0.52415298909536
1572,"MO, Ray",29177,"+39.3084005,-093.9957462",0.49894754351653,0.413419739596986,0.435612078644328,0.631455324650722,0.363442076372201,0.45838881943393,0.634562051615809,0.555752714301735
1573,"MO, Reynolds",29179,"+37.3608568,-090.9695158",0.535396647489261,0.623429386544769,0.6205140974469,0.763134188981736,0.225938050687307,0.535804935034639,0.427264916559221,0.551690957170255
1574,"MO, Ripley",29181,"+36.6489017,-090.8670597",0.582779593195063,0.731528862110754,0.647669277296666,0.866683194547335,0.201393943084998,0.421552026406652,0.615414741936231,0.595215106982809
1575,"MO, St. Charles",29183,"+38.7811023,-090.6749153",0.397626488929552,0.180121913306968,0.143345668245997,0.457644945739671,0.764213160062656,0.31794668764288,0.524930163294536,0.395182884214154
1576,"MO, St. Clair",29185,"+38.0390688,-093.7730765",0.537810370900457,0.577020377304546,0.602570799724925,0.677285133372095,0.337513724258973,0.397952893470727,0.620005225944475,0.552324442227459
1577,"MO, Ste. Genevieve",29186,"+37.8901797,-090.1811702",0.509981394932459,0.444861048687132,0.399367137303071,0.698191185484115,0.508948437991885,0.421366024220209,0.633387605141119,0.463748325699684
1578,"MO, St. Francois",29187,"+37.8107068,-090.4738684",0.535460024732435,0.591973430470819,0.565621131094215,0.60523695088421,0.469909297817799,0.564136199983036,0.509021537641511,0.442321625235456
1579,"MO, St. Louis",29189,"+38.6407022,-090.4459541",0.448195220452084,0.310551570555482,0.36773227900205,0.46192826190153,0.77207865788467,0.269301113492659,0.549748002487799,0.406026657840399
1580,"MO, Saline",29195,"+39.1358403,-093.2041639",0.560088389178702,0.497350734307326,0.570587852859984,0.675656165167835,0.514402460641329,0.380231227830605,0.68322521081023,0.599165072633606
1581,"MO, Schuyler",29197,"+40.4693611,-092.5190156",0.487118914797778,0.507981934416977,0.499612778981265,0.693967009844795,0.201363272277575,0.361566908133894,0.570881344527261,0.574459155402678
1582,"MO, Scotland",29199,"+40.4476855,-092.1428235",0.520731653950118,0.60536474692343,0.512893283775532,0.684881596453132,0.222526883892402,0.33569586340379,0.686308266606075,0.597450936596467
1583,"MO, Scott",29201,"+37.0477927,-089.5680975",0.589485190882699,0.696248455181508,0.638800865040057,0.618073126758892,0.680630182866612,0.398453326453913,0.6784005993912,0.415789780486708
1584,"MO, Shannon",29203,"+37.1519796,-091.3983635",0.582767808015053,0.648415153465233,0.651682477951581,0.849629911253953,0.23135374835247,0.433590257586445,0.646049053396357,0.61865405409933
1585,"MO, Shelby",29205,"+39.7975309,-092.0887194",0.509429282684092,0.458359753321623,0.456402423792998,0.628480804042286,0.326994850573786,0.451856854241958,0.676531264523237,0.56737902829276
1586,"MO, Stoddard",29207,"+36.8554282,-089.9417354",0.57778773222043,0.642653848858769,0.524679116870421,0.696894875695188,0.591225621245463,0.332223451944847,0.77292915487882,0.483908056049506
1587,"MO, Stone",29209,"+36.7478573,-093.4677823",0.481226151293652,0.612418898239485,0.36369885636666,0.586631020125909,0.331087168795552,0.421042800892345,0.553400174752609,0.500304139883002
1588,"MO, Sullivan",29211,"+40.2095870,-093.1097826",0.457899446452472,0.493185275642777,0.256876872465391,0.725033757790224,0.194281225153919,0.336666027581169,0.557979769509649,0.641273197024176
1589,"MO, Taney",29213,"+36.6498267,-093.0428188",0.499740052848369,0.626666230328485,0.546374090957633,0.631342865653167,0.43481595781951,0.422918451635277,0.358750414855299,0.477312358689213
1590,"MO, Texas",29215,"+37.3142565,-091.9644783",0.608166311345335,0.713166072086202,0.750803888789595,0.873592702421704,0.273707762013449,0.410500350164827,0.621844494126758,0.613548909814809
1591,"MO, Vernon",29217,"+37.8501957,-094.3415972",0.532848560491348,0.608393495577487,0.453894975815037,0.561576137892405,0.544153333555801,0.39750015018795,0.662962511894032,0.501459318516726
1592,"MO, Warren",29219,"+38.7619020,-091.1593065",0.496358348842973,0.440065956716823,0.61046531829088,0.477359156290847,0.509886664761305,0.372211203964273,0.596747322872411,0.46777281900427
1593,"MO, Washington",29221,"+37.9423150,-090.8970558",0.599592771990805,0.783626298685788,0.563817985332555,0.923284692820902,0.456363420652668,0.5431169645274,0.437330620351987,0.489609421564335
1594,"MO, Wayne",29223,"+37.1138253,-090.4608682",0.594207349471103,0.664506660531732,0.742947836696182,0.817828009468666,0.353770634500719,0.443744354363302,0.566480135427284,0.570173815309833
1595,"MO, Webster",29225,"+37.2808043,-092.8760795",0.558128328417396,0.581286210549457,0.575948528850049,0.731944718570451,0.477480396291264,0.351773078627491,0.638823919341992,0.549641446691068
1596,"MO, Worth",29227,"+40.4804817,-094.4191286",0.464251785635887,0.420131157251011,0.405035998925295,0.629630969148559,0.136179218905177,0.350765746959076,0.681987116437684,0.626032291824403
1597,"MO, Wright",29229,"+37.2676356,-092.4800104",0.594151529958195,0.738514648014677,0.708016623276829,0.822139880565511,0.303250123541396,0.403450490475874,0.588026670927534,0.595662272905541
1598,"MO, St. Louis",29510,"+38.6356988,-090.2445816",0.550066268166754,0.637711218259032,0.669162327135631,0.552419340960225,0.876244451765954,0.267683349540716,0.559119279958917,0.288123909546803
1599,"MT, Beaverhead",30001,"+45.1338633,-112.8928694",0.330351607672943,0.181046699459572,0.3486516532538,0.224156836842043,0.227487872640196,0.166047227961938,0.496893283511185,0.668177680041867
1600,"MT, Big Horn",30003,"+45.4078690,-107.5181625",0.551339351204222,0.64825573037254,0.731923308460083,0.49831559088122,0.443380046797777,0.36792304237999,0.402017433168951,0.767560306368991
1601,"MT, Blaine",30005,"+48.4282823,-108.9676475",0.491512371297992,0.580893207478075,0.64644081455656,0.479941272287843,0.237058458402063,0.346966384212586,0.381055406895729,0.768231055253089
1602,"MT, Broadwater",30007,"+46.3344755,-111.4961030",0.365316950982547,0.265614927929327,0.312907990401831,0.223039362944265,0.316051583421118,0.284932482640313,0.503114296293969,0.651558013247005
1603,"MT, Carbon",30009,"+45.2244745,-109.0285509",0.397844166376074,0.246957664502292,0.314715255151537,0.290633121877771,0.348483069041423,0.315855340988616,0.514976452402411,0.753288260668471
1604,"MT, Carter",30011,"+45.5168247,-104.5153243",0.411425519747063,0.344285519942193,0.263766144378715,0.350020928471466,0.208131031335094,0.391659725919861,0.499329990355752,0.822785297826358
1605,"MT, Cascade",30013,"+47.3164427,-111.3505710",0.442278973216345,0.382989156286565,0.541519973644584,0.401649438312201,0.605948860210977,0.301111069364497,0.259321165796036,0.603413148899557
1606,"MT, Chouteau",30015,"+47.8868370,-110.4361888",0.418353651160034,0.311212018805951,0.470123787207595,0.327898969356025,0.364838346151382,0.383250792134858,0.344767866813649,0.726383777650779
1607,"MT, Custer",30017,"+46.2614807,-105.5505080",0.381644183793779,0.296875742964559,0.353878647671971,0.356296813385723,0.339948888641952,0.229318920238458,0.395002966309708,0.700187307344079
