row#,Name,FIPS,Source,ToxPi Score,Baseline.Health,Baseline.SocialEconomic,Baseline.Infrastructure,Baseline.Environment,ClimateChange.Health,ClimateChange.SocialEconomic,ClimateChange.ExtremeEvents
935,"KS, Kearny",20093,"+37.9944614,-101.3081363",0.543253319557706,0.54357305097485,0.51220100085747,0.552500004346886,0.445381292313948,0.434814318738919,0.678659316037626,0.635644253634243
936,"KS, Kingman",20095,"+37.5529509,-098.1445285",0.439364031289344,0.2991506543954,0.20454196968269,0.468208440886825,0.498331854608207,0.411696494896806,0.678048468462003,0.515570336093479
937,"KS, Kiowa",20097,"+37.5612311,-099.2865389",0.460098598783187,0.291866972515787,0.330905321814668,0.407881561236567,0.488614741773511,0.479021575034543,0.67688056949252,0.545519449614715
938,"KS, Labette",20099,"+37.1914676,-095.2974732",0.521285617710663,0.613797788891726,0.662188834962215,0.568092310753648,0.475023255484173,0.443486150896509,0.545664756059114,0.340746226927258
939,"KS, Lane",20101,"+38.4812863,-100.4661853",0.408422981508461,0.364282498119116,0.213945737950943,0.363479667381124,0.36432343795924,0.420439225815148,0.606006626421515,0.526483676912144
940,"KS, Leavenworth",20103,"+39.1895108,-095.0389770",0.44330348888181,0.387793696304055,0.427153244507063,0.457840108393517,0.51979353605571,0.289562100106405,0.628260912002991,0.392720824802928
941,"KS, Lincoln",20105,"+39.0472763,-098.2142650",0.412567807166119,0.346572926876946,0.327284255444695,0.517507229713499,0.376934719589498,0.366884958258716,0.563025133878405,0.389765426401075
942,"KS, Linn",20107,"+38.2165494,-094.8449321",0.51723453654706,0.493128145969122,0.470178887975456,0.652291035522751,0.392637881056048,0.416122814510179,0.730445689670902,0.465837301124964
943,"KS, Logan",20109,"+38.9132695,-101.1574069",0.443404295133132,0.313434896441353,0.2780862287525,0.380309157902458,0.446082455439092,0.418499656411119,0.557410963128948,0.710006707856455
944,"KS, Lyon",20111,"+38.4554978,-096.1615888",0.469298903886161,0.471317436532218,0.49284149652939,0.426394708406373,0.571978922960007,0.34208216827099,0.667584726202116,0.312892868302033
945,"KS, McPherson",20113,"+38.3958120,-097.6474893",0.398091201834547,0.240921332789022,0.283450535816106,0.4769303111807,0.541649467143951,0.36072925535635,0.584569581492056,0.298387929063645
946,"KS, Marion",20115,"+38.3596474,-097.1027707",0.45316779057363,0.336864373644717,0.28459438568445,0.482857688457041,0.487782215178135,0.385799539337179,0.745195871150372,0.449080460563515
947,"KS, Marshall",20117,"+39.7827091,-096.5212426",0.399155115285914,0.340092949981881,0.350804415908565,0.409224630154016,0.390976004862357,0.336972966521973,0.618547845823397,0.347466993749212
948,"KS, Meade",20119,"+37.2438862,-100.3600936",0.507175355728591,0.455521564179182,0.399069642970624,0.501216094845368,0.435529604288305,0.446937917970606,0.653086014933586,0.658866650912467
949,"KS, Miami",20121,"+38.5667718,-094.8329626",0.384320486604864,0.246594693578082,0.120198607156432,0.363978076051822,0.539334209928826,0.391793473933064,0.707500743435455,0.320843602150369
950,"KS, Mitchell",20123,"+39.3930256,-098.2073621",0.408608777578918,0.360127226065664,0.298978878766258,0.592446084971027,0.328897313126501,0.366515179148993,0.599043773523041,0.31425298745094
951,"KS, Montgomery",20125,"+37.1895369,-095.7424028",0.565371118738558,0.643024552313629,0.660716006243874,0.621813398025879,0.667087375810548,0.445100010254004,0.570028282234933,0.349828206287041
952,"KS, Morris",20127,"+38.6876956,-096.6449046",0.500005644222872,0.422508699254741,0.408818836213754,0.454160585133318,0.481392139482634,0.353493282989971,0.904071606670488,0.475594359815197
953,"KS, Morton",20129,"+37.1852495,-101.8095163",0.489412576571324,0.315293919821856,0.493591008557293,0.454246131584132,0.251181831857923,0.502996032941159,0.69578446958951,0.712794641647394
954,"KS, Nemaha",20131,"+39.7910427,-096.0053805",0.420382875433904,0.271758362923532,0.2810469043805,0.459949901123268,0.325754042724423,0.313344320767513,0.938034294892755,0.352792301225337
955,"KS, Neosho",20133,"+37.5642833,-095.3156826",0.522096736677349,0.526855543601147,0.50755479449145,0.642270694813368,0.591478174541845,0.441523387336762,0.621342369631356,0.323652192325516
956,"KS, Ness",20135,"+38.4804369,-099.9087452",0.401209657785772,0.402823563811675,0.324901149954381,0.309142906669712,0.361033155983257,0.426437501148408,0.52975306650599,0.454376260426982
957,"KS, Norton",20137,"+39.7838666,-099.8992352",0.452438418677917,0.378148659916116,0.421773083398428,0.520810834412507,0.284631097079519,0.365166572966017,0.695591214832484,0.500947468140346
958,"KS, Osage",20139,"+38.6497056,-095.7272747",0.493759648734544,0.395802446855241,0.440536758010888,0.579010824380238,0.438317522618269,0.381884162724248,0.768909028294868,0.451856798258059
959,"KS, Osborne",20141,"+39.3486494,-098.7678759",0.439915970764556,0.497181345077683,0.315556862683409,0.592895220121823,0.316807568029945,0.368735278495594,0.596790784409343,0.391444736534095
960,"KS, Ottawa",20143,"+39.1379632,-097.6548025",0.443580463275757,0.323246937334813,0.240550526963145,0.571687840204669,0.458736766365312,0.362285499878173,0.724946588890884,0.423609083293302
961,"KS, Pawnee",20145,"+38.1828730,-099.2321540",0.484807307164666,0.421535554456991,0.43893443627676,0.539829759785669,0.452460726274433,0.446377136613701,0.688039336744224,0.406474200000886
962,"KS, Phillips",20147,"+39.7845058,-099.3421498",0.437809384906676,0.426244618100734,0.350558011850493,0.380350546232471,0.429678480906592,0.360068302823724,0.676210545495044,0.441555188937677
963,"KS, Pottawatomie",20149,"+39.3821868,-096.3371126",0.388772755146584,0.154151343284125,0.321858448656633,0.410256687527166,0.39296364591661,0.285126935251767,0.757486884205734,0.399565341184052
964,"KS, Pratt",20151,"+37.6475943,-098.7401199",0.443316519210536,0.31734309200608,0.459872870739439,0.455692174167739,0.364129319922591,0.450124993252351,0.701282526442408,0.354770657943144
965,"KS, Rawlins",20153,"+39.7861975,-101.0767378",0.447509257448288,0.353486330988465,0.390988612870494,0.379401426310024,0.328645808858877,0.437666282001897,0.589758458623494,0.652617882484768
966,"KS, Reno",20155,"+37.9481849,-098.0783463",0.518898787387956,0.535997649846882,0.577152357058658,0.508050818590076,0.584974906316437,0.377721503977659,0.718166521579975,0.330227754346008
967,"KS, Republic",20157,"+39.8289103,-097.6509213",0.378712611931689,0.284740482588589,0.16776996155329,0.568382571016726,0.390283921944531,0.318295025093796,0.674107202533972,0.247409118790922
968,"KS, Rice",20159,"+38.3471776,-098.2014154",0.496117599944791,0.392052629522043,0.513978034645844,0.511033649116499,0.429155694875525,0.386527567130584,0.793351094253155,0.44672453006989
969,"KS, Riley",20161,"+39.2912114,-096.7274889",0.38144466448361,0.321228196497239,0.350542140339477,0.38684975749891,0.49436917697438,0.224503702911503,0.626701613695747,0.265918063468017
970,"KS, Rooks",20163,"+39.3460064,-099.3244921",0.423615450500444,0.403906855358894,0.380942382457475,0.353350396284887,0.334836481438807,0.380751844833431,0.665129130551971,0.446391062577642
971,"KS, Rush",20165,"+38.5235917,-099.3091827",0.441013473375509,0.417503658399901,0.282610535092235,0.508212233384398,0.423603653510641,0.417518628681585,0.595246681551325,0.442398923008481
972,"KS, Russell",20167,"+38.9168388,-098.7656381",0.436867872622712,0.333285960499407,0.400197927210482,0.437292858331231,0.437628362858336,0.376121844444559,0.650211322088287,0.423336832926678
973,"KS, Saline",20169,"+38.7863268,-097.6501534",0.433448776029716,0.36904453597918,0.502266214321255,0.521951568597562,0.581343257944353,0.329497029501428,0.508816117663772,0.221222708200463
974,"KS, Scott",20171,"+38.4818768,-100.9063604",0.451683663643606,0.375453877108387,0.408154276681567,0.340920996682515,0.337845064656188,0.426116241393732,0.723639439897797,0.549655749085058
975,"KS, Sedgwick",20173,"+37.6838070,-097.4594505",0.477740025098538,0.46796673509526,0.581159513235497,0.485794935365983,0.776702697033567,0.34837712672975,0.397570944799766,0.286608223429946
976,"KS, Seward",20175,"+37.1805849,-100.8547406",0.529354961440306,0.50819493353779,0.580494036659575,0.63793004705239,0.395977793324185,0.392311893619878,0.659635088029994,0.53094093785833
977,"KS, Shawnee",20177,"+39.0418052,-095.7556639",0.474703400363434,0.353817985128274,0.639811826033339,0.486768751067992,0.615174832440468,0.346516798529201,0.621793866121519,0.259039743223242
978,"KS, Sheridan",20179,"+39.3505425,-100.4412056",0.403919993023498,0.371032558172546,0.211428670553676,0.304758653966254,0.40410766874372,0.366359047576528,0.649053397154055,0.52069995499771
979,"KS, Sherman",20181,"+39.3513521,-101.7198590",0.476164284807836,0.439439720038048,0.393527609387125,0.468655824400455,0.392296752007222,0.37899406876892,0.624294368803816,0.635941650249268
980,"KS, Smith",20183,"+39.7846603,-098.7854295",0.412218238154291,0.432936828039021,0.312605129445114,0.463961847677319,0.393242091688081,0.364474427012902,0.598450240409523,0.319857102808078
981,"KS, Stafford",20185,"+38.0356303,-098.7198888",0.528936114959235,0.505181690605697,0.471966748895145,0.650579848668749,0.413778702083524,0.449803615084808,0.755223781468895,0.456018417907831
982,"KS, Stanton",20187,"+37.5659319,-101.7893829",0.507155393064907,0.310680051219078,0.539546491526157,0.463885435086726,0.372778105925404,0.464819060509314,0.702702310685384,0.695676296502286
983,"KS, Stevens",20189,"+37.2023561,-101.3157956",0.492304063312621,0.379599490716978,0.342833299121364,0.578065798426036,0.373691328519539,0.435510383014974,0.677995659189568,0.658432484199888
984,"KS, Sumner",20191,"+37.2366630,-097.4933494",0.499329600571985,0.458139966681506,0.442120578121462,0.562081642173235,0.634253914087605,0.403168200388752,0.558761461862181,0.436781440689154
985,"KS, Thomas",20193,"+39.3577058,-101.0834385",0.421236215902367,0.217204081555591,0.238832096520645,0.365105059077885,0.468925187760931,0.429446049769606,0.623125200018418,0.606015836613491
986,"KS, Trego",20195,"+38.9213022,-099.8654230",0.390121658205632,0.386163624672477,0.293483343466953,0.222547184647642,0.418935230319221,0.416314367596736,0.549348146980484,0.444059709755911
987,"KS, Wabaunsee",20197,"+38.9551537,-096.2012619",0.455320039934739,0.244023561511899,0.286057164216777,0.508293779054779,0.515163923699443,0.345337687364702,0.807487079602259,0.480877084093313
988,"KS, Wallace",20199,"+38.9266259,-101.7711031",0.465454359306971,0.226466109502404,0.386444450846138,0.440685776613673,0.393254111920482,0.476068736018591,0.625879730676942,0.709381599570567
989,"KS, Washington",20201,"+39.7767142,-097.0956108",0.430479963838789,0.365394625254078,0.344496119337527,0.539580482644119,0.328920295993748,0.328895566339893,0.780867636095379,0.32520502120678
990,"KS, Wichita",20203,"+38.4819222,-101.3474341",0.503381050625876,0.344663385961914,0.571610266294764,0.473978963681969,0.368629026174286,0.474472116920318,0.669719979003417,0.620593616344463
991,"KS, Wilson",20205,"+37.5585146,-095.7451749",0.57142660054999,0.583422635997047,0.699118677447975,0.634297994229656,0.527080415157304,0.45385366194236,0.751704320976714,0.350508498098876
992,"KS, Woodson",20207,"+37.8884836,-095.7575533",0.524244825218893,0.614440176869904,0.549464012429461,0.601439283244441,0.459196781274746,0.444939613272585,0.651277607696178,0.348956301744938
993,"KS, Wyandotte",20209,"+39.1153842,-094.7630866",0.598597246928239,0.716269028527706,0.856856683927843,0.633971590315005,0.879961546284188,0.354603103815145,0.527608798853757,0.220909976774027
994,"KY, Adair",21001,"+37.1055413,-085.2814005",0.567559347170384,0.761911283239894,0.432971270113896,0.696364703144404,0.316190806273466,0.832213995024198,0.606191576533391,0.327071795863439
995,"KY, Allen",21003,"+36.7507703,-086.1924580",0.595721010673098,0.746012802247342,0.628005519426012,0.783089321320273,0.338732318411996,0.720859088115502,0.649886007208741,0.30346201798182
996,"KY, Anderson",21005,"+38.0053963,-084.9864171",0.534649522764769,0.536646247453644,0.306632357653079,0.609559887874884,0.480248398472925,0.7965696947961,0.629133422956469,0.383756650146284
997,"KY, Ballard",21007,"+37.0511196,-089.0091777",0.572316093075265,0.539962324362374,0.665169309228546,0.493425499510582,0.586192901679035,0.695695055906122,0.634674698505435,0.391092862334765
998,"KY, Barren",21009,"+36.9636142,-085.9249900",0.611456806413217,0.70557862181636,0.590686363061867,0.623615285565167,0.553052501725636,0.832119244073998,0.64742747050708,0.327718158142408
999,"KY, Bath",21011,"+38.1522485,-083.7376405",0.61848104441661,0.637841504725967,0.58409607414446,0.66135788603698,0.43519929029361,0.852292531318394,0.619014622061519,0.539565402335342
1000,"KY, Bell",21013,"+36.7226801,-083.6810456",0.663966080659737,0.843444286527936,0.645345645807967,0.821180813996977,0.437503685903945,0.839400456868768,0.4576625024655,0.603225173047064
1001,"KY, Boone",21015,"+38.9745952,-084.7314442",0.474262292592746,0.332190089051853,0.320739500545252,0.317365971914463,0.756766442966596,0.650266548310105,0.591300591574681,0.351206903786271
1002,"KY, Bourbon",21017,"+38.2025623,-084.2098602",0.648805277269636,0.63959823677586,0.511124986293441,0.756338931886555,0.583511201884956,0.832074436706271,0.691813955499425,0.527175191840945
1003,"KY, Boyd",21019,"+38.3600037,-082.6814063",0.642227502992403,0.650212794240037,0.705239006324746,0.677308438470006,0.688079199177173,0.864520817484968,0.490984683767033,0.419247581482862
1004,"KY, Boyle",21021,"+37.6182001,-084.8730164",0.555811275974731,0.564023076417799,0.487051567170738,0.521173269204719,0.472342272043465,0.831050839938968,0.664800289608445,0.350237617438985
1005,"KY, Bracken",21023,"+38.6785230,-084.1003549",0.53522789743937,0.562432575673411,0.375739100146853,0.540323828018973,0.496498658655203,0.768636169139487,0.563490913145281,0.43947403729638
1006,"KY, Breathitt",21025,"+37.5211779,-083.3224008",0.616124750878668,0.7455056512443,0.598564953118468,0.798205322012826,0.301006168878025,0.860535336618983,0.473409850451537,0.535645973826538
1007,"KY, Breckinridge",21027,"+37.7781094,-086.4328289",0.536177892057193,0.599183856472059,0.60888333421247,0.63400060646443,0.30901026933876,0.764861616202045,0.572709930222486,0.264595631488105
1008,"KY, Bullitt",21029,"+37.9695717,-085.7030364",0.497769223769495,0.471366976459666,0.32778095282786,0.481757243180954,0.657739118610372,0.771384099361225,0.503320437293602,0.271035738652786
1009,"KY, Butler",21031,"+37.2070133,-086.6824707",0.571260128764601,0.608648179640634,0.621783436145511,0.730016098984572,0.403084234995632,0.758233454302486,0.546703460705025,0.33035203657835
1010,"KY, Caldwell",21033,"+37.1486431,-087.8705100",0.58290903976192,0.695270873483212,0.488922755623255,0.635101210605448,0.456348311463102,0.745673173361325,0.734212569825153,0.324834383971946
1011,"KY, Calloway",21035,"+36.6209783,-088.2740857",0.524039170861273,0.482877323903939,0.36755409056947,0.665832419646681,0.547857215626463,0.688760156093662,0.593674669351339,0.321718320837358
1012,"KY, Campbell",21037,"+38.9469811,-084.3795832",0.515678299345491,0.423082451061208,0.399122130064376,0.532446367736324,0.817610827591123,0.632110195654025,0.441535166151718,0.363840957159662
1013,"KY, Carlisle",21039,"+36.8577260,-088.9757570",0.549302189482985,0.627335762972015,0.379949087552911,0.657889998795034,0.415607953244692,0.70842376864021,0.679357491575584,0.376551263600447
1014,"KY, Carroll",21041,"+38.6682836,-085.1240829",0.640616929373552,0.778715434846665,0.687031017132956,0.6574187250601,0.628726599613226,0.742809044912107,0.618468053780903,0.37114963026891
1015,"KY, Carter",21043,"+38.3095549,-083.0488208",0.651330852637083,0.701213697990432,0.657963263850436,0.758809214343838,0.389655698235788,0.854367622479012,0.670859468863753,0.526447002696319
1016,"KY, Casey",21045,"+37.3219623,-084.9282195",0.599075502841192,0.781710443290949,0.612686203309837,0.692299530369249,0.231801133933888,0.836731175138566,0.629068891201863,0.409231142643991
1017,"KY, Christian",21047,"+36.8933877,-087.4935542",0.612378728047045,0.683585105300093,0.726588789853612,0.688757706974424,0.696257666064329,0.710651902884606,0.546894935265473,0.233914989986777
1018,"KY, Clark",21049,"+37.9701332,-084.1449740",0.623024884933335,0.608585922072308,0.546447152482812,0.649325708910132,0.728032191871164,0.829018864059086,0.586828988130718,0.412935367007123
1019,"KY, Clay",21051,"+37.1644658,-083.7107629",0.65912900799185,0.854639895587,0.732730337451732,0.812231467091436,0.32451513484479,0.839672406324535,0.521910537422444,0.528203277221012
1020,"KY, Clinton",21053,"+36.7291241,-085.1534986",0.627511697966209,0.763018740808621,0.68216107084423,0.697766847373372,0.359549160851434,0.800978388752762,0.704939898753356,0.384167778379687
1021,"KY, Crittenden",21055,"+37.3581494,-088.1050103",0.564700666025848,0.647511656703718,0.567061945604904,0.738433642212007,0.32491504854504,0.726349074764202,0.558319925999678,0.39031336835139
1022,"KY, Cumberland",21057,"+36.7842273,-085.3934992",0.56519488465996,0.695775127413072,0.515258555982603,0.683216379348417,0.31345314893791,0.834243146550757,0.536648549070993,0.377769285315969
1023,"KY, Daviess",21059,"+37.7316710,-087.0871390",0.56251442438392,0.55956516199083,0.508278963712325,0.4902293512028,0.823070825470807,0.699665954368831,0.613542720618527,0.24324799332332
1024,"KY, Edmonson",21061,"+37.2278556,-086.2177780",0.528885001949391,0.577076393654613,0.480411717691197,0.667397117683055,0.344109407497639,0.760071664120896,0.542937184099164,0.330191528899174
1025,"KY, Elliott",21063,"+38.1164254,-083.0975408",0.613832443647698,0.69403704687926,0.648100143193727,0.77533215792659,0.240819496662936,0.879622793725245,0.535189610973175,0.523725856172955
1026,"KY, Estill",21065,"+37.6924599,-083.9639272",0.630221226980335,0.792022340451152,0.591150987095249,0.872474310230341,0.320139926823516,0.791054620052458,0.542000401375963,0.502706002833668
1027,"KY, Fayette",21067,"+38.0401572,-084.4584429",0.525905671308702,0.391268141871642,0.350351706463676,0.43619055060859,0.73929904907943,0.839252777570004,0.558121566618168,0.366855906949407
1028,"KY, Fleming",21069,"+38.3684311,-083.7061517",0.612491063910175,0.701326562595453,0.486532135956874,0.688146652807467,0.402346085699604,0.852504794170466,0.643535145080413,0.513046071060948
1029,"KY, Floyd",21071,"+37.5582827,-082.7403367",0.694685686947461,0.793204040679022,0.646301406964452,0.847069630295256,0.470866043857312,0.89598816386047,0.60373444941231,0.605636073563403
1030,"KY, Franklin",21073,"+38.2349190,-084.8687863",0.558859416036106,0.490940115565754,0.568194147930849,0.556455671895398,0.611353431393913,0.791186869271147,0.55668987699789,0.337195799197795
1031,"KY, Fulton",21075,"+36.5526198,-089.1877226",0.680561724057607,0.75636807570943,0.718086486444678,0.808938277392503,0.559531967116314,0.771667155545863,0.731507920915214,0.417832185279247
1032,"KY, Gallatin",21077,"+38.7601837,-084.8621143",0.573874526442978,0.630417442487401,0.471091220621251,0.732549836818546,0.601861852540525,0.654100266297315,0.529162712316676,0.397938354019134
1033,"KY, Garrard",21079,"+37.6301619,-084.5458557",0.620466056755935,0.717987285730781,0.580439284137455,0.704488339926306,0.416547551884034,0.80522874795028,0.680865614455611,0.437705573207078
1034,"KY, Grant",21081,"+38.6492099,-084.6259458",0.596056243527231,0.666615784263759,0.564607397400925,0.681095014431643,0.527953182988598,0.699576036578439,0.630467067869405,0.40207922115785
1035,"KY, Graves",21083,"+36.7233435,-088.6498974",0.597217817946281,0.601835491160604,0.5769716896544,0.731471414858433,0.453886832431278,0.746641095238114,0.681438781012729,0.388279421268409
1036,"KY, Grayson",21085,"+37.4585771,-086.3440113",0.553135016092334,0.716265736278113,0.487522205658354,0.656640227982662,0.482651423992805,0.77488170904224,0.468908803955285,0.285075005736876
1037,"KY, Green",21087,"+37.2696366,-085.5614029",0.558841142936388,0.662492584047324,0.536388671150642,0.704122355119365,0.278244164076293,0.866085913052772,0.566649122148658,0.29790519095966
1038,"KY, Greenup",21089,"+38.5635956,-082.9338325",0.603568269915766,0.585445371813958,0.531799300311036,0.584495374064553,0.655762757444167,0.835687809536978,0.563995553484977,0.467791722754694
1039,"KY, Hancock",21091,"+37.8433887,-086.7927726",0.52129218636414,0.410843744253115,0.452976571385532,0.559588161226553,0.624337792248717,0.700312754136566,0.614241596140224,0.286744685158273
1040,"KY, Hardin",21093,"+37.6958356,-085.9631827",0.549823851438434,0.485662114292234,0.587002580435953,0.580202433876723,0.715526963234727,0.772356258390358,0.48491903352005,0.223097576318993
1041,"KY, Harlan",21095,"+36.8592233,-083.2214968",0.662637014591254,0.79447889811398,0.745451947355671,0.759499592845306,0.333979138932569,0.8737711107426,0.53367159585859,0.597606818290061
1042,"KY, Harrison",21097,"+38.4434891,-084.3327961",0.575164816580252,0.63715311450907,0.457814383470089,0.70828918678483,0.397030730708033,0.816317007597269,0.560916323761009,0.448632969231462
1043,"KY, Hart",21099,"+37.3138562,-085.8819945",0.624930124663423,0.780067470192955,0.66109615147345,0.564828380244851,0.482821483957132,0.861346724726567,0.674081871518256,0.350268790530752
1044,"KY, Henderson",21101,"+37.7925421,-087.5725767",0.593935717247731,0.725315576291252,0.538019861014003,0.548550407830219,0.878546298367584,0.635199602261423,0.609582498662745,0.222335776306893
1045,"KY, Henry",21103,"+38.4515607,-085.1200786",0.572268858638906,0.576528566574731,0.469606994950887,0.666681450262115,0.568989366773093,0.775731255639126,0.596698418756731,0.351645957515663
1046,"KY, Hickman",21105,"+36.6759160,-088.9720197",0.631058652630317,0.639792554061532,0.568034661253221,0.793111533811493,0.443007708656323,0.748671429254147,0.786225707655767,0.438566973719737
1047,"KY, Hopkins",21107,"+37.3110702,-087.5421956",0.611264633588805,0.63131160602572,0.58194988525453,0.683733555363152,0.645810444238301,0.738945650145186,0.703220133495393,0.293881160599356
1048,"KY, Jackson",21109,"+37.4033198,-084.0206858",0.612673974764154,0.715947644148106,0.580437605580223,0.859687875039482,0.20041550012076,0.843366967668962,0.566920524529476,0.521941706262072
1049,"KY, Jefferson",21111,"+38.1895327,-085.6576239",0.561239812038145,0.529646312235632,0.523780195246127,0.405571086107402,0.872759908565224,0.787696410120224,0.548479968075623,0.260744803916784
1050,"KY, Jessamine",21113,"+37.8732908,-084.5839603",0.577898368857762,0.538560942250112,0.459005356777976,0.625516251559738,0.526851122852718,0.810193814397696,0.708881846025075,0.376279248141018
1051,"KY, Johnson",21115,"+37.8492599,-082.8306393",0.627335304195069,0.667018650366347,0.515579288561467,0.758893484739281,0.422415493237197,0.906075897966452,0.565163664704127,0.556200649790613
1052,"KY, Kenton",21117,"+38.9304771,-084.5334920",0.52517362258236,0.502680952024607,0.45047821858479,0.402775749420375,0.829965632544554,0.641176841742815,0.468228344561218,0.380909619198158
1053,"KY, Knott",21119,"+37.3547030,-082.9491376",0.641468490254098,0.739818220442394,0.607039241845938,0.802404537301139,0.360896567687918,0.869531718134485,0.571018607479522,0.539570538887287
1054,"KY, Knox",21121,"+36.8874758,-083.8556299",0.706765160891436,0.915354788311589,0.639131785566032,0.809415423061027,0.522171992220969,0.811103642814536,0.68887943855016,0.561299055715742
1055,"KY, Larue",21123,"+37.5455181,-085.6972088",0.566042537953667,0.637290770420482,0.590321843596109,0.575490682214127,0.425333125736693,0.845519626556079,0.593495871497663,0.294845845654513
1056,"KY, Laurel",21125,"+37.1132678,-084.1193951",0.636669806177628,0.756218607355021,0.556485378975247,0.571027791623182,0.573801960992174,0.840540343619344,0.669437848886483,0.489176711791945
1057,"KY, Lawrence",21127,"+38.0744587,-082.7383054",0.612257360708757,0.700894798145671,0.492808540735093,0.701672862026904,0.450289037714876,0.898207323374008,0.514893978510443,0.527034984454302
1058,"KY, Lee",21129,"+37.6053832,-083.7184968",0.609238821998605,0.78367312203017,0.594340391718557,0.851645576287384,0.241978597905508,0.858190820012842,0.443201706479804,0.491641539555971
1059,"KY, Leslie",21131,"+37.0878458,-083.3886162",0.642355915281373,0.80235069661827,0.59549016037132,0.75081819515131,0.265900158740554,0.852997252827986,0.652702635463821,0.57623230779635
1060,"KY, Letcher",21133,"+37.1185034,-082.8611749",0.671499891098724,0.750728459346203,0.703396522450512,0.896675405702744,0.358247655317037,0.830870535589012,0.585487721335649,0.575092937949915
1061,"KY, Lewis",21135,"+38.5320508,-083.3733027",0.642580351767113,0.784364920570825,0.576259169168523,0.716429379611666,0.451739488692375,0.831676564133266,0.562543101582666,0.57504983861047
1062,"KY, Lincoln",21137,"+37.4572565,-084.6580738",0.64780277768206,0.850266995036098,0.686480484119977,0.704047322374184,0.442462202980845,0.844766567661899,0.572869005318221,0.433726866283195
1063,"KY, Livingston",21139,"+37.2095173,-088.3634260",0.589456597482502,0.670179377891543,0.454908317638928,0.608909557257837,0.655868593091998,0.712789512974041,0.612579638245558,0.41096118527761
1064,"KY, Logan",21141,"+36.8598288,-086.8814363",0.620875487085079,0.697012744627186,0.458734901356516,0.693424251427524,0.652893995463382,0.769069303691672,0.790364119491125,0.284629093538151
1065,"KY, Lyon",21143,"+37.0239759,-088.0833909",0.500975374518828,0.478977165213717,0.344713415356503,0.547538532369145,0.532592071294682,0.710727414221061,0.560515224115998,0.331763799060693
1066,"KY, McCracken",21145,"+37.0536877,-088.7123775",0.571475935849227,0.629877214514475,0.484629815741565,0.469558813484763,0.815714842075575,0.729764948176249,0.579220572356999,0.291565344594962
1067,"KY, McCreary",21147,"+36.7311363,-084.4910515",0.622246523788403,0.780810193116555,0.717787413849651,0.780374757590257,0.283841083274574,0.792879955733508,0.516738085094952,0.483294177859324
1068,"KY, McLean",21149,"+37.5305746,-087.2629312",0.553110650177028,0.534087129547952,0.481358247390259,0.59582680663446,0.491921586973232,0.735541930228564,0.713360224816376,0.319678625648355
1069,"KY, Madison",21151,"+37.7235278,-084.2770080",0.575490914127292,0.547468980519724,0.470693065562321,0.521180872435221,0.699000787588453,0.803775072171224,0.552839528300458,0.433478092313643
1070,"KY, Magoffin",21153,"+37.6989535,-083.0697158",0.636624503721162,0.743728603577505,0.526076449233176,0.851516304371264,0.332934050264912,0.848177875310143,0.613795850860399,0.540142392430737
1071,"KY, Marion",21155,"+37.5522465,-085.2692420",0.594009402891095,0.676656074012198,0.707079809355376,0.620475853672398,0.349310777014821,0.839076031506903,0.637052071560374,0.328415203115592
1072,"KY, Marshall",21157,"+36.8820170,-088.3327524",0.560089225073388,0.548773923358686,0.402430184797681,0.530569657379513,0.664917852452713,0.688231486087842,0.716532681364228,0.36916879007305
1073,"KY, Martin",21159,"+37.7967740,-082.5066231",0.646411473665836,0.716035245758645,0.587784390290096,0.740916295158222,0.392722967496121,0.848870958790016,0.683052467146921,0.55549799102083
1074,"KY, Mason",21161,"+38.5940683,-083.8280523",0.59213441177644,0.638629037363776,0.466719897167877,0.529373498134754,0.545670908660411,0.781721811269813,0.680048775504015,0.502776954334434
1075,"KY, Meade",21163,"+37.9674757,-086.2008628",0.511497451982488,0.465117114542705,0.464106135234643,0.517986063889559,0.617300144416387,0.733438590176093,0.549326231856724,0.233207883761305
1076,"KY, Menifee",21165,"+37.9507147,-083.5973453",0.57802589766754,0.716458296094074,0.4780935991069,0.681104866930658,0.160961988632191,0.854978030853164,0.639171285323555,0.515413216732236
1077,"KY, Mercer",21167,"+37.8120851,-084.8796945",0.582467896939807,0.58283709625583,0.427263242133161,0.660937008311035,0.471128245705429,0.807876478685882,0.74081586463383,0.386417342853485
1078,"KY, Metcalfe",21169,"+36.9903940,-085.6295543",0.547555999114441,0.698102813661144,0.484818441777752,0.575070143209764,0.291205780523181,0.848160664552425,0.587481310112306,0.348052839964512
1079,"KY, Monroe",21171,"+36.7140770,-085.7135080",0.600986394855425,0.734572706903195,0.519345480055239,0.709933317995897,0.254190620331989,0.872720780841789,0.774453663822721,0.341688194037148
1080,"KY, Montgomery",21173,"+38.0381379,-083.9123375",0.689821696409521,0.761304065298809,0.677548919523119,0.764932352079276,0.616063257333081,0.852378125166519,0.621473751302272,0.535051404163573
1081,"KY, Morgan",21175,"+37.9229402,-083.2589444",0.593295191811693,0.724649875103847,0.512296213627765,0.703662501657229,0.291275323292424,0.851307007945778,0.551225602556658,0.518649818498151
1082,"KY, Muhlenberg",21177,"+37.2138159,-087.1340919",0.600529478013053,0.711681859048125,0.509544208203327,0.647189980480248,0.515424525360797,0.786651845162022,0.703746751195881,0.329467176640971
